标题,阅读,评论,字数,影响力,时间
上一轮牛市叫稀土高科，行情刚起动时6元，我同,42754,36,366,2.0,2017-08-11 17:44:26
北方稀土(600111)融资融券信息(08-09),20277,8,550,0.0,2017-08-10 07:38:30
8月9日北方稀土操作提议,136801,157,1543,1.5,2017-08-09 06:50:04
高度关注有色板块、涨价类股票风险（写于8月9日,22783,24,1919,1.5,2017-08-10 18:37:01
月月中签窍门！上市一路连板！顶贴点赞连中大签,5856,12,249,0.0,2017-08-11 18:24:22
600111北方稀土 锂电池板块 此股前期大涨后在高,10317,4,222,3.0,2017-08-11 20:53:44
11点35分才看盘，呵呵。,59480,71,329,1.5,2017-08-11 11:56:27
北方稀土(600111)融资融券信息(08-11),25291,5,548,0.0,2017-08-12 07:38:14
染料行业垄断性：分散染料历史底点每吨12000元,3547,12,432,4.0,2017-08-03 15:52:43
600111:北方稀土2017年半年度业绩预增公告,190100,84,814,0.0,2017-07-14 16:46:40
一杯茶，一包烟，北烯何需看一天。求下联[赞],8815,12,151,1.5,2017-08-11 21:03:53
600111:北方稀土:控股股东包钢(集团)公司关于北,143548,24,394,0.0,2017-07-31 18:46:07
收购甘肃稀土，加强稀土产能整合,134829,12,1166,0.0,2017-07-27 08:20:25
综合计算，平均一年赚5亿，最多30倍市盈率，北,28353,24,202,0.0,2017-07-29 13:42:34
北方稀土主力流出，行情将继续放大,22518,30,327,0.0,2017-08-09 13:16:41
今天在20.28元买入2500股，有点事看盘晚了套了3,12166,13,201,3.0,2017-08-10 11:39:00
关于本人8月10日早盘换股情况的通报,55503,60,602,1.5,2017-08-10 19:12:05
走[献花][献花][献花][献花],7826,20,128,4.0,2017-08-10 10:46:14
北方稀土8月11日盘中跌幅达5%,20399,4,181,0.0,2017-08-11 10:53:31
111主升继续中，从方大炭素过来的兄弟杠杠的,4218,4,154,3.5,2017-08-07 12:52:16
今日稀土价格继续飙涨 稀土概念股有哪些？   投,20070,15,595,4.0,2017-08-10 15:34:45
北方稀土明日大涨。,30073,3,69,2.5,2017-08-10 14:34:09
仅靠镨钕结构性价格上涨，北方稀土很难再有表现,5828,9,613,2.5,2017-08-10 11:37:26
22块要来了！坚定看好北方稀土！,27999,40,262,0.0,2017-08-07 11:34:10
一旦明天低开，将又有一大批人站岗！,6862,6,144,3.0,2017-08-02 15:51:36
形势似乎一片大好（写于8月3日晚）,110549,173,795,1.5,2017-08-03 22:16:49
8月8日北方稀土操作建议,64516,75,635,1.5,2017-08-08 08:22:23
复制贵州茅台的酒鬼酒,6459,0,130,3.5,2017-08-09 14:17:42
稀土有神秘大股东介入,13994,18,133,2.0,2017-08-04 09:43:00
气疯了,2053,36,116,0.0,2017-08-08 11:26:07
北方稀土总经理张忠：促进稀土产业可持续发展,76701,10,1889,0.0,2017-08-08 02:19:56
盛和资源：唯一不受配额限产稀土霸主极具成长性,10316,11,12051,3.5,2017-08-07 10:44:30
星期一不高开高走 我去吃屎,22708,44,136,0.0,2017-08-04 20:30:22
出击,13733,22,114,4.0,2017-08-08 10:05:28
加仓持股待涨[鼓掌][鼓掌][鼓掌],27542,92,134,2.0,2017-06-15 09:26:49
看看五日分时图，早上放量突破W后，缩量回踩确,19515,7,203,3.5,2017-08-08 15:08:09
此票2017可能会创新低,23538,48,397,4.0,2017-01-01 21:30:06
曾经有一份珍贵的股票摆在我面前我没有珍惜，等,23378,33,229,3.5,2017-08-07 16:57:35
(与美国航空协会签署战略合作协议)国内首家国际,12358,14,705,0.0,2017-02-08 22:40:41
002604龙力生物，正宗石墨烯龙头股,7164,17,877,4.0,2017-08-02 21:35:22
警告！抓紧跑！没时间了！,13685,26,123,4.0,2017-08-04 13:46:08
8月继续看好（兼聊自己的选股思路）,62982,84,1114,1.5,2017-08-07 08:16:39
涨停清仓，明天跌3点介入,6614,30,134,0.0,2017-08-07 16:09:38
发现有人动用数百账户操纵大盘有色垃圾股，抓人,2549,43,135,0.0,2017-08-07 16:24:24
现在经过反弹之后,4760,38,128,0.0,2017-08-07 16:45:31
所谓价值投资，北方稀土估值高过创业板指数数倍,5659,38,154,2.5,2017-08-07 16:28:02
今天这盘口 是板了 这种“板”敢追的 亡命之徒 ,5473,35,31,3.5,2017-08-07 15:13:09
重磅 访谈专家、走访一线调研稀土价格还能翻倍,12472,6,9050,3.5,2017-08-04 19:20:52
18.15元全仓买入北方稀土，大家好运！,62147,126,150,3.5,2017-08-01 09:35:06
今天开盘如有回弹机会是最好逃命机会！否则玩完,11379,23,141,4.0,2017-08-07 07:09:44
今天喷我的 星期一拭目以待吧。我说了星期一高,34869,45,237,0.0,2017-08-05 13:40:26
坚定看好北方稀土，未来成长性有望超茅台,9250,15,148,3.5,2017-07-27 11:30:23
稀土行业龙头有价无市，股价会去到22元，虚位以,37831,95,339,0.0,2017-07-31 19:27:19
热烈祝贺北方稀土成功降级为稀土行业的小三,8651,10,150,2.0,2017-03-01 10:03:03
北方稀土拟10派0.10元,28301,8,329,0.0,2017-04-14 20:32:19
一天亏8个点，日了狗了,18843,30,132,3.5,2017-08-04 14:55:21
继续坚定看好北方稀土（写于8月2日晚）,90487,86,1262,1.5,2017-08-02 22:14:40
凑一下包钢稀土利好,20934,10,185,3.0,2017-08-04 21:44:09
稀土军须品+调价函+巧用方大炭素巨震洗盘,11324,6,150,3.5,2017-08-04 19:26:49
跌到10天线时有一个对5天线的反抽,16339,16,223,3.0,2017-08-04 22:16:54
昨天和今天，洗盘效果很好，散户，被洗出局，股,25781,19,173,0.0,2017-08-03 16:36:41
北方稀土(600111)融资融券信息(08-04),25085,3,552,0.0,2017-08-05 07:38:45
无利不起早，北方稀土后续走势分析。（写在建军,99578,105,1410,1.5,2017-08-01 06:29:47
主力已控筹.调整到位 主升浪.理伦目标位26元付,28540,48,196,3.5,2017-08-03 17:37:17
对北方稀土的进一步研究,54071,55,1813,3.0,2017-05-09 11:48:04
北方稀土8月4日盘中跌幅达5%,33967,17,182,0.0,2017-08-04 14:42:36
某位大神给你一些建议。,26955,57,1395,0.0,2017-08-02 17:22:06
北方稀土有成为17年大牛股潜质……,6904,6,85,3.5,2017-03-02 10:25:32
昨天午盘雄安集体反弹，这对八月份的行情来说是,12974,69,160,3.0,2017-08-02 09:12:02
北方稀土高位持有到现在了，还有希望拉升吗，我,9396,13,117,0.0,2017-08-02 14:16:29
假摔看得多了，继续摔啊。（8月3日开盘前）,56434,95,207,1.5,2017-08-03 09:07:47
今天稀土、钨的期货报价继续大涨！！大家可以看,12736,7,166,3.0,2017-08-03 14:07:31
唉…不爽利…,3540,15,122,1.0,2017-08-03 14:51:41
有意思，我早上发的帖不存在了！,55917,126,185,1.5,2017-08-02 12:02:23
昨天追的票，今就调整,1825,37,130,0.0,2017-08-01 15:12:26
尽管稀少，但利润很低。,2310,28,197,2.5,2017-08-01 16:51:51
指数马上摸3200,2470,0,139,0.0,2017-08-03 05:20:00
北方稀土前面加个XD为何意？,17857,14,138,0.0,2017-06-06 10:40:32
北方稀土(600111)大宗交易数据一览(08-01),111415,15,473,0.0,2017-08-01 18:29:20
怎么今天又奔涨停去了？,33038,69,213,1.5,2017-08-02 13:12:21
19.20追进去1万股！剁手！,20625,26,140,2.5,2017-08-02 15:09:01
今天，第二波主升浪的最后一次洗盘，明天开始，,40923,64,170,0.0,2017-08-02 14:40:50
600111:北方稀土股票交易异常波动公告,118447,34,1504,0.0,2017-07-31 18:46:08
明天还能冲一下吗？,16364,50,125,0.0,2017-07-27 22:36:12
18.96元全仓卖出北方稀土，祝留下的朋友好运！,13071,9,174,3.5,2017-08-02 13:01:54
北方稀土：公司产品有提价 但稀土行业供求局面,90338,25,316,0.0,2017-07-31 19:00:32
FAMSUN助力“一带一路”建设,2372,10,1066,0.0,2017-08-02 13:23:19
北方稀土回调即可买入。,10516,8,73,2.5,2017-08-01 13:27:43
关于北方稀土下周（7月31日—8月4日）走势预测,80641,63,2036,1.5,2017-07-28 22:49:14
