标题,帖子数,日期,情感
券商股我只看好低介的东北证券大股东亚泰集团东,2793,2,2016-11-03 11:28:30,0.01118635040526994
近期涨幅过大，今天必然跟随主板回调。,8493,18,2016-11-07 08:03:01,0.43595266894691886
东方证券21.59亿股限售股解禁 文新集团拟减持20,96919,158,2016-04-08 21:38:49,0.19686080220210544
600958:东方证券关于收到次级债券挂牌转让无异,23646,9,2016-11-07 16:29:06,0.06178212409277917
自营贡献占比下降，H股IPO增厚资本,29722,3,2016-11-04 09:57:16,0.9459097332320898
11.4 机构荐股一览：1只股票预计上涨超过50%,22607,5,2016-11-04 17:52:02,0.10853367739710551
东方证券10月非合并净利润约1.23亿元,11775,8,2016-11-04 16:49:15,0.20307887139967218
注意,17739,19,2016-10-23 18:59:56,0.5262327818078083
问你们一个问题，为什么明明知道东方是劵商当中,8661,5,2016-11-03 12:26:53,0.11292647839763803
信者自信不信勿喷,6266,9,2016-11-02 12:13:43,0.44527328750575346
东方证券(600958)大宗交易数据一览(10-31),11449,8,2016-10-31 18:04:35,0.3155088759243482
东方证券还有站在30块的吗，报个到！,7753,19,2016-11-01 13:39:39,0.19777408153748854
600958:东方证券关于持股5%以上股东减持股份计,126344,145,2016-04-07 16:08:44,0.15917277281307896
东方证券(600958)大宗交易数据一览(11-01),11846,7,2016-11-01 17:58:49,0.3155088759243482
东方证券盘子太大，合理价位在10元左右。,5106,13,2016-10-31 12:27:09,0.026961513554954464
东方证券：文新集团累计减持1040万股,20146,13,2016-10-28 19:17:16,0.0910880813627497
再发一贴,8635,13,2016-10-28 14:29:34,0.21580509042668317
东方证券前三季度归于股东净利减少68.26%至18.7,13360,8,2016-10-27 17:22:04,0.8510301515596657
别买入！耐心等待融资盘被强平爆仓时抄底不迟58,29099,26,2016-01-14 14:18:01,0.025408783354011533
破了15.9我就止损,9556,14,2016-10-20 11:31:57,0.269933530961188
东方证券(600958)大宗交易数据一览(10-25),13331,9,2016-10-25 19:57:05,0.3155088759243482
股价又要回靠10均线了,8616,6,2016-10-24 14:57:40,0.4554620068299706
非常重要  玩妖股的看下,20753,13,2016-02-22 17:46:22,0.6818693712943565
月线买入信号,4280,4,2016-10-24 12:15:47,0.49950732261929587
今天或下星期收盘必有大惊喜,9739,12,2016-10-21 14:12:52,0.9423181453262521
东方证券(600958)大宗交易数据一览(10-21),17816,7,2016-10-21 18:07:57,0.3155088759243482
温州帮将入驻中海科技002401仟源医药300254目标,17385,16,2016-10-02 11:25:13,0.8602965259039039
这股看看明天，如果温和放量继续拉升，基本可以,11132,11,2016-10-18 14:42:17,0.043735660291835954
今天走了不知是对是错,8837,12,2016-10-19 15:03:58,0.42311795512429407
东方证券9月净利润2.338亿元人民币,11517,7,2016-10-13 19:03:09,0.23068083760767677
券商9月业绩多回暖 东方证券净利环比大增,47859,14,2016-10-14 01:53:13,0.9541309354172042
下周一开始建仓买入东方证劵，总投入100万。这,10745,7,2016-10-15 22:43:46,0.3742298082758859
老子买一万股都不挣钱，周一加仓九万股，这好的,11356,8,2016-10-14 18:45:24,0.21063574114702743
600958:东方证券关于向东方金融控股(香港)有限,35789,5,2016-10-14 16:42:28,0.9934650184412762
600958:东方证券2016年9月财务数据简报,27491,11,2016-10-13 16:53:52,0.282841157175197
东方证券：大底区域，逢低加仓，长期持有。双针,26287,34,2016-09-13 20:23:40,0.16874686473630507
让狗日的使劲砸,23985,50,2016-08-18 13:44:24,0.08261926409518805
买了一个最弱的股票：东方证券，基金中报加仓1,11064,10,2016-09-28 10:01:03,0.37866327705411673
卓越推的傻逼怎么没气了？？,4434,5,2016-09-26 22:22:41,0.017444641999333377
都说16.2大底 什么双针探底  结果破了 现在都说,6028,4,2016-09-25 18:14:01,0.0757625500139597
卓越推：东方证券,32948,9,2016-09-19 18:11:42,0.13251236043932302
东方证券(600958)大宗交易数据一览(09-19),12659,6,2016-09-19 20:11:22,0.3155088759243482
营业部总经理陷内部交易 东方证券风险频发,19494,10,2016-09-18 01:10:32,0.042849046193400686
东方证券(600958)大宗交易数据一览(09-08),15890,12,2016-09-08 18:05:08,0.3155088759243482
资金流显示，猪力今天进了6千多万，股价都不红,5383,5,2016-09-12 15:23:01,0.9155777866468475
散户太多，还在收集筹码,5812,7,2016-09-09 13:17:49,0.24785223045145843
卓越推：东方证券,27551,9,2016-09-05 16:59:12,0.13251236043932302
600958:东方证券第三届董事会第二十二次会议(临,31026,3,2016-09-09 16:50:58,0.14691155123956245
东方证券今年8月净利2545万元,13293,8,2016-09-07 19:06:50,0.5265526004563673
证券行业卓越推:东方证券,28015,18,2016-08-22 18:00:29,0.281648137190578
炒股亏十亿 东方证券依赖自营劣势暴露,13472,6,2016-09-07 07:04:41,0.0417152961008308
东方证券(600958)大宗交易数据一览(07-21),25337,27,2016-07-21 18:08:47,0.3155088759243482
东方证券(600958)大宗交易数据一览(08-17),14412,11,2016-08-17 18:13:03,0.3155088759243482
东方证券(600958)大宗交易数据一览(08-18),15290,10,2016-08-18 18:06:29,0.3155088759243482
东方证券(600958)大宗交易数据一览(08-23),16654,8,2016-08-23 18:10:17,0.3155088759243482
小牛侃市：券商炒股亏这么多，钱都去哪了？,6511,35,2016-09-01 16:46:01,0.08859956795205548
完成H股上市 打开发展新局面,36066,4,2016-09-02 19:06:24,0.9243204963735533
东方证券炒股日亏800万元 员工内幕交易仅赚217,12257,6,2016-09-01 08:28:07,0.19798370507157137
操你妈的，一进来就跌！,8163,22,2016-08-18 10:03:26,0.46530791006268024
600958东方证券与002560通达股份相比谁最大潜力,181413,233,2015-11-15 15:43:17,0.9753712600985484
≈华泰证券+美国金融科技企业颠覆“金融系统”,73545,388,2016-05-24 05:45:50,0.9999687895317774
（个人想法）东方证券短期走势,20929,11,2015-11-13 08:12:11,0.9455021708023957
买了东方证券是我此生最大的耻辱，现在的心情比,7213,10,2016-08-16 08:18:20,0.8360786637083173
深度报告：首次覆盖：自营资管驱动的特色券商,25660,10,2016-08-18 19:30:15,0.8369349792487195
东方证券确实有点过分！,11439,10,2016-08-13 10:11:02,0.34446257249669754
量能不济，我感觉大盘今天是个下跌中的反抽，明,20905,29,2016-07-26 15:20:34,0.4480665145652555
东方证券(600958)大宗交易数据一览(08-16),13280,9,2016-08-16 18:09:11,0.3155088759243482
东方证券(600958)大宗交易数据一览(08-15),15131,6,2016-08-15 17:59:48,0.3155088759243482
600958:东方证券H股公告( 董事会会议召开日期),24263,8,2016-08-15 19:08:25,0.07700840205673998
到目前为止，本人做的最龌龊的一件事，就是买入,5302,7,2016-08-15 19:12:47,0.5326374151800243
行情起动了，今天给一个买进的机会，,3187,5,2016-08-16 03:39:31,0.9486859981877985
还有没有20以上的本？？,10027,13,2016-08-03 14:44:22,0.06274068124434196
600958:东方证券关于变更《公司章程》的公告,15782,2,2016-08-04 18:19:00,0.3389556344890794
如果你是散户还在割肉东方证券，我劝你还是不要,12172,7,2016-08-02 14:55:59,0.22240071876269962
600958:东方证券关于部分行使超额配售权后进行,30516,7,2016-08-02 18:42:10,0.424519698091966
业绩理想且受惠融资放宽,51969,15,2016-03-29 19:11:20,0.9823594382353431
业绩同比大增，自营表现惊艳,63200,34,2016-03-23 15:25:27,0.9911810251562018
自营表现耀眼，全面转型打造核心竞争力,42039,9,2016-03-18 14:40:30,0.9987681549376685
资管持续发力，自营贡献过半收入,37143,6,2016-03-17 16:35:55,0.9987330985587022
