标题,帖子数,日期,情感
敬告：炒股日记不让发了 跟在老帖（包括别人的,6035,15,2016-11-02 12:29:51,0.00862472366073308
下周一估计跌停开盘了。深港通竟然没资格。所有,14944,16,2016-11-05 08:28:52,0.003986844566251424
我是去年14.48进的,5872,8,2016-11-06 19:28:35,0.4156100011003043
2016年3月8日方正证券收盘很难上破7元8角5分不,32129,22,2016-03-07 16:06:44,0.06282873562905222
方正证券携手北汽产投 共探汽车产融结合新格局,24681,22,2016-10-28 19:19:17,0.8507210749883901
601901:方正证券2016年10月财务数据简报,47909,16,2016-11-04 19:09:05,0.26336856160800715
方正证券，证金加仓，深港通开通在即，坚定持股,12890,15,2016-10-30 08:21:04,0.035900511863911855
好刺激 不断 7.72撤了又挂 挂了 有撤 想看一下 ,5027,17,2016-11-03 14:19:00,0.06697818297833469
方正证券：业绩下降幅度为上市证券公司中较低,12573,5,2016-11-02 16:59:15,0.6758525139388852
601901:方正证券2016年非公开发行次级债券(第二,21864,4,2016-11-02 19:59:05,0.1307205237831901
炒股日记（11月2日，星期三）,3423,5,2016-11-03 08:45:30,0.0047737011662655204
601901:方正证券更正公告,30901,6,2016-11-01 19:33:25,0.214910004268141
方正证券即将迎来断崖式下跌！,14461,34,2016-10-20 12:02:18,0.8084607909460907
天然垃圾，全卖出,6028,12,2016-10-26 14:10:16,0.2566043028170639
601901:方正证券2016年第二期次级债券发行结果,20640,7,2016-10-31 18:52:35,0.20267241936897007
身边有朋友说 我平凡操作 炒股不行啊 挣不了什,3178,7,2016-10-31 15:48:32,0.8661550895874549
终于清仓方正,5529,9,2016-10-26 22:04:22,0.5902000301422038
方正周一涨停！,9693,8,2016-10-29 14:06:25,0.5909289929406746
《炒股日记》（10月28日，星期五）,6538,6,2016-10-28 16:07:46,0.012620295697160056
601901:方正证券2016年第三季度报告,32937,8,2016-10-27 21:57:14,0.6408606872884417
601901:方正证券关于董事会和监事会延期换届选,16658,6,2016-10-27 21:57:13,0.76615636313907
别买入！耐心等待融资盘被强平爆仓时抄底不迟90,41511,36,2016-01-14 13:51:23,0.08248527422584151
《炒股日记》（10月27日，星期四）,6010,10,2016-10-27 15:46:33,0.004352283160520609
《炒股日记》（10月26日，星期三）,6084,10,2016-10-26 15:34:29,0.00552022568082533
方正证券“网红荐股”遭警示,10195,9,2016-10-26 10:51:21,0.4086049350086035
2016年10月25曰方正证券会红盘么，红那是必须的,6653,11,2016-10-24 15:56:34,0.020725846594642272
中线12元以上 支持证券市场发展,11276,15,2016-10-19 11:24:21,0.7637449743346333
601901:方正证券关于参加2016年湖南辖区上市公,19949,3,2016-10-24 19:16:26,0.8347857003059667
《炒股日记》（10月24日，星期一）,5538,7,2016-10-24 17:00:39,0.0463583909474089
601901:方正证券关于收到中国证监会湖南监管局,30523,9,2016-10-24 19:16:26,0.5546300276846018
2016年10月24曰方正证券会绿盘么，绿那是必须的,6150,10,2016-10-23 08:51:44,0.02191558142920358
2016年10月21曰方正证券会红盘么，红那是必须的,8344,25,2016-10-20 15:37:37,0.012255623447060993
方正证券廖蕾荐股中兴通讯违规 湖南证监局出具,28950,7,2016-10-21 07:26:44,0.5324494822194309
《炒股日记》（10月20日，星期四）,9453,14,2016-10-20 16:27:56,0.004332674897477351
微星云《炒股日记》（10月19日，星期三）,9602,22,2016-10-19 15:51:25,0.008906287989707828
方正证券在2016年10月17日不可能大涨不跌算万幸,10907,14,2016-10-14 16:13:53,0.5741002124665695
2016年10月20曰方正证券会红盘么，不可能的！必,6948,22,2016-10-19 15:02:19,0.015618646776532685
601901:方正证券2016年前三季度业绩快报公告,36802,6,2016-10-19 19:09:55,0.7472762595465557
我的《炒股日记》（10月18日，星期二）,7636,8,2016-10-18 16:17:54,0.016625466730553096
2016年10月19曰方正证券还会红盘么，不可能的！,7989,14,2016-10-18 16:25:09,0.007808378335641741
《炒股日记》（10月17日，星期一）,7952,8,2016-10-17 15:32:13,0.045516456716390374
《炒股日记》（10月14日，星期五）,9394,9,2016-10-14 16:22:32,0.012595121269801446
还有成本11以上都朋友吗,13065,28,2016-10-12 23:01:45,0.2781674079848837
《炒股日记》（9月29日，星期四）,13706,9,2016-09-29 15:25:25,0.003732849340063793
《炒股日记》（10月13日，星期四）,8146,12,2016-10-13 16:09:23,0.004999373024375808
601901:方正证券2016年9月财务数据简报,31548,4,2016-10-13 19:23:19,0.23793637431479597
《炒股日记》（10月12日，星期三）,9498,7,2016-10-12 15:20:14,0.004749136645772589
《炒股日记》（10月10日，星期一）,8285,20,2016-10-10 15:22:03,0.034444588628169126
《炒股日记》（10月11日，星期二）,5608,6,2016-10-11 16:04:38,0.00534659385527303
《炒股日记》（9月30日，星期五）,14727,15,2016-09-30 16:08:21,0.013021860844616318
港交所总裁李小加：明后天公布深港通细节，几周,11264,6,2016-09-28 16:34:10,0.07904236841162116
安邦将控股方正证券,22367,22,2016-09-25 11:26:26,0.477031390449808
心碎了。  重仓的广西广电竟堕落为两市最熊次新,10670,22,2016-09-29 08:16:38,0.929500270694862
《炒股日记》（9月27日，星期二）,14430,31,2016-09-27 15:54:35,0.00844890687419142
方正证券(601901)融资融券信息(09-28),7509,2,2016-09-29 07:46:44,0.8233030596223522
《炒股日记》（9月26日，星期一）,9638,28,2016-09-26 15:33:09,0.03611518064645647
方正证券是大型券商中唯一非国有控股券商，股权,7296,7,2016-09-25 08:32:24,0.6568958358864087
方正证券在2016年9月26曰不可能大涨不跌算万幸,8846,25,2016-09-23 15:46:09,0.13092212813702186
《炒股日记》（9月23日，星期五）,11152,22,2016-09-24 20:00:29,0.013687229309959359
《炒股日记》（9月14日，星期三）,20381,41,2016-09-14 15:40:48,0.006337471244333925
方正证券(601901)融资融券信息(09-22),4900,3,2016-09-23 07:39:51,0.8233030596223522
方正证券二股东股份被司法冻结,39326,27,2016-09-19 03:29:31,0.8458727763817406
中秋佳节之际，我仍说方正证券在2016年9月19日,9752,17,2016-09-15 22:15:53,0.1164782108470146
方正证券21.86%股权被司法轮候冻结,21641,10,2016-09-19 06:02:12,0.6578775528194879
至少三连板，参考中科云网8月16号-8月18号 19日,10167,4,2016-09-18 16:23:01,0.055248411898118466
下周一7.8万买10000股方正证券，到春节前10万卖,9134,10,2016-07-15 15:17:34,0.2751038439057065
601901:方正证券关于2016年上半年累计新增借款,46061,15,2016-07-17 17:00:17,0.08585636033526578
方正证券风控能力最后一名，应该直接退市！,8154,12,2016-07-17 10:09:54,0.14076804648926933
《炒股日记》（6月24日，星期五 ）,8663,13,2016-06-26 16:45:35,0.014199028356447374
《炒股日记》（8月12日，星期五）,9071,9,2016-08-13 16:46:05,0.009453377908095528
方正证券上半年净利润21.5亿同比下降26%,28380,8,2016-08-19 20:38:54,0.5427405360234677
我老家的方正证券,13180,14,2016-08-20 12:00:43,0.752446040152213
601901:方正证券2016年8月财务数据简报,48038,17,2016-09-06 18:58:07,0.353164512444358
（9月9日，星期五）《炒股日记》,15055,58,2016-09-09 16:25:22,0.008241739477192755
2016年9月12曰方正证券必跌，不跌天理难容，我,10251,41,2016-09-11 22:53:52,0.0013648703263557938
方正证券(601901)融资融券信息(09-13),3501,3,2016-09-14 07:42:38,0.8233030596223522
《炒股日记》（9月12日，星期一）,6867,26,2016-09-12 16:00:54,0.031204552915802708
方正证券(601901)融资融券信息(09-12),4087,4,2016-09-13 07:46:58,0.8233030596223522
赶快上车了[拜神][拜神][拜神][拜神][拜神],6492,150,2016-05-31 14:42:55,0.9935718703844139
2016年8月24日还有狗喊多吗?真打脸呢!,5108,20,2016-08-23 22:17:06,0.1042917411396308
2016年8月26日还有狗喊多吗?真打脸呢!仍将弱势,7293,22,2016-08-25 15:04:40,0.11071504757485062
这回要杀破6元低点了。杀到3元全仓买入。养老金,6615,23,2016-09-10 16:40:44,0.0010157411649123205
《炒股日记》（9月7日，星期二）,8246,12,2016-09-07 15:46:46,0.011571181074902182
《炒股日记》（9月1日，星期四）,7707,9,2016-09-01 15:37:04,0.003525804881404415
7.8还有解套的可能吗？,11128,10,2016-08-30 16:51:09,0.3104160936911723
方正证券(601901)融资融券信息(09-01),5546,3,2016-09-02 07:44:03,0.8233030596223522
方正证券上半年净赚22亿,25310,7,2016-08-29 21:56:55,0.5901256078584692
《炒股日记》（8月29日，星期一）,6414,8,2016-08-29 15:56:46,0.032621475630345786
方正证券(601901)融资融券信息(08-31),4874,2,2016-09-01 07:43:18,0.8233030596223522
601901:方正证券对外投资公告,27242,4,2016-08-29 21:12:08,0.7486485619312099
今天晚上 出中报了 纯利润 是扣除负债 利息剩下,12083,14,2016-08-29 16:19:05,0.04361743268126028
方正证券(601901)融资融券信息(08-24),6200,4,2016-08-25 07:36:50,0.8233030596223522
《炒股日记》（8月26日，星期五）,6937,9,2016-08-26 16:41:42,0.010979840165995292
《炒股日记》（8月25日，星期四）,6500,7,2016-08-25 15:37:03,0.005407550078914802
2016年8月25日还有狗喊多吗?真打脸呢!仍将弱势,5387,16,2016-08-24 15:04:13,0.13985295836640999
《炒股日记》（8月23日，星期二）,7868,15,2016-08-23 15:46:16,0.01004206162289889
601901:方正证券2016年半年度业绩快报公告,54255,19,2016-08-19 19:34:56,0.4841168938133287
方正证券(601901)融资融券信息(08-23),3279,2,2016-08-24 07:46:09,0.8233030596223522
经大数据分析:jvb雾导人，桃之灼灼小萌萌小酱紫,4385,14,2016-06-18 13:59:44,0.9831853803833527
雾二个娘炮，市场在整理时，满口胡言乱语模棱两,28617,57,2015-11-06 15:11:39,0.0010058695451391486
“jvb雾导人”这是这个吧里最大的一个狗托，泯,34074,81,2016-04-27 15:11:14,0.8366251661949081
“jvb雾导人”被抓关在狗窝,11254,19,2016-07-14 13:24:14,0.19146131089281115
建设银行601939进入主升浪，,2887,5,2016-08-23 20:38:15,0.30039299840106204
今曰有畜生喊多么?今天必将打脸喊多的狗,4403,23,2016-08-23 08:16:47,0.6027228813699809
《炒股日记》（8月18日，星期四）,11590,19,2016-08-18 15:50:09,0.00859865271804039
《炒股日记》（8月17日，星期三）,7521,17,2016-08-17 15:59:23,0.007015180308733604
方正证券(601901)融资融券信息(08-16),5337,4,2016-08-17 07:44:33,0.8233030596223522
方正证券被立案调查，明天数地板！哈哈哈哈,13428,14,2016-08-16 21:13:45,0.1440659675260505
《炒股日记》（8月15日，星期一）,7786,12,2016-08-15 15:37:02,0.03809695292585513
2016年8月16曰方正证券收盘不可能上破8元5角，,7875,19,2016-08-15 18:58:09,0.0022476123740224896
我买的13.4，还能回本吗？,11232,12,2016-08-06 16:42:21,0.3888751243229611
《炒股日记》（8月9日，星期二）,12148,28,2016-08-09 20:09:03,0.006702097154482445
方正证券(601901)融资融券信息(08-11),4589,2,2016-08-12 07:44:39,0.8233030596223522
方正证券(601901)融资融券信息(08-09),3298,4,2016-08-10 07:43:01,0.8233030596223522
方正证券(601901)大宗交易数据一览(06-28),37518,38,2016-06-28 17:50:36,0.2673511208609324
《炒股日记》（8月8日，星期一）,8207,23,2016-08-08 15:24:10,0.05166259506629367
2016年7月6日如方正能上破8元5角，我自愿拿百万,10933,20,2016-07-05 20:35:09,0.06535583081849383
她妈的走势太弱  7.24卖掉3/4。回调再来买,5033,8,2016-08-09 12:11:02,0.007911161343460926
方正证券(601901)融资融券信息(08-08),3314,3,2016-08-09 07:45:18,0.8233030596223522
强烈要求方正对民族21亿违规资金给与股东说法，,22553,26,2016-05-19 20:19:56,0.9355168458281475
《炒股日记》（8月5日，星期五）,9326,20,2016-08-05 15:50:09,0.01622781713178545
周一必破7,6852,7,2016-08-05 18:31:45,0.3966028574971787
《炒股日记》（8月2日，星期二）,15127,29,2016-08-02 15:27:30,0.006963599754295391
601901:方正证券2015年度利润分配实施公告,78078,26,2016-07-13 19:13:03,0.19376377172496984
方正证券7月份净利润环比跌56.47%,12941,3,2016-08-05 08:56:04,0.6550264379276017
601901:方正证券2016年7月财务数据简报,45213,16,2016-08-04 18:18:59,0.3513716003640177
方正的佣金太高了，准备下周换券商。,6899,8,2016-08-03 21:37:13,0.3294407047966311
方正证券(601901)融资融券信息(08-03),4976,4,2016-08-04 07:43:31,0.8233030596223522
年底前会见13元,16478,12,2016-07-18 23:16:02,0.1617493436511389
方正证券(601901)融资融券信息(08-01),4764,6,2016-08-02 07:44:02,0.8233030596223522
别不以为然啊，小芳连降七级至C级，会要她半条,18254,14,2016-07-16 06:18:03,0.01731275703936186
《炒股日记》（7月28日，星期四）,17422,37,2016-07-28 17:27:10,0.004770237012461709
601901:方正证券关于民族证券20.5亿元款项情况,59740,29,2016-05-30 18:38:35,0.25064741105973887
《炒股日记》（7月27日，星期三）,10890,31,2016-07-27 15:55:53,0.005794637579507933
哥今天为了避开分红扣税，尾盘果断卖出,14125,14,2016-07-19 22:57:59,0.10464830171614659
方正证券(601901)大宗交易数据一览(02-16),45040,41,2016-02-16 18:00:45,0.2673511208609324
601901:方正证券关于民族证券20.5亿元款项情况,61434,35,2016-05-26 19:02:24,0.25064741105973887
方正证券偷盗客户市值打新股,12270,12,2016-07-20 10:49:32,0.28595760952953053
《炒股日记》（7月20日，星期三）,6438,10,2016-07-20 15:32:42,0.005768568752294145
今天收盘7.8,5051,9,2016-07-20 09:36:51,0.4737672181921917
今天买点方正,等明天分红.,14723,20,2016-07-18 14:34:21,0.6117295695113577
方证居然证券类评级排倒数第一，我7.68的成本拿,10828,14,2016-07-16 13:41:33,0.002171959415804392
601901:方正证券关于子公司处置可供出售金融资,48227,26,2016-03-31 19:27:09,0.9387064196876068
利空出尽，券商将迎来最大涨幅周,14703,14,2016-07-15 18:50:28,0.24153129765957604
601901:方正证券关于子公司处置可供出售金融资,44755,22,2016-04-06 19:17:51,0.9387064196876068
601901:方正证券关于子公司处置可供出售金融资,39069,11,2016-04-12 19:12:55,0.9387064196876068
601901:方正证券关于子公司处置可供出售金融资,47636,30,2016-04-15 19:30:01,0.9387064196876068
601901:方正证券关于子公司处置可供出售金融资,33442,14,2016-04-27 21:47:27,0.9387064196876068
方正证券今日超大单流出排名第17名(07-15),11699,6,2016-07-15 16:07:57,0.35986052670747914
601901:方正证券关于姜志军先生任职公司高级管,43828,5,2016-07-15 18:29:06,0.12492441352719053
从来都没见过的 你就看一眼,8674,11,2016-07-12 20:09:08,0.236053537363075
方正证券分红每10股派现0.9元,30930,7,2016-07-13 20:12:04,0.11223928886513201
（7月13日，星期三）《炒股日记》,4936,3,2016-07-13 16:34:13,0.005995238947295478
《炒股日记》（7月12日，星期二）,6982,6,2016-07-12 15:55:46,0.0069278448923575375
进了方正就在没过 ，套了半年。多少也给个机人,6781,10,2016-06-30 11:04:30,0.08665187438067601
601901:方正证券2016年6月财务数据简报,69908,8,2016-07-08 18:28:43,0.29580493409327824
《炒股日记》（7月7日，星期四）,8871,15,2016-07-07 15:32:22,0.005969774079915169
券商股谁是龙头？,10347,8,2016-07-07 12:20:55,0.09120033376765346
没忍住，7.85追了不少方正证券。[拜神] 变态行,10700,9,2016-07-05 10:50:27,0.20146047441505066
2016年7月7日如方正能上破8元5角，我自愿拿1元,6627,16,2016-07-06 15:50:00,0.02249221614440222
《炒股日记》（7月6日，星期三）,6546,7,2016-07-06 16:02:47,0.00617092798754959
601901:方正证券独立董事关于方正证券股份有限,27822,5,2016-07-05 19:03:02,0.8800954922265711
601901:方正证券关于控股股东解除股份质押及继,32036,8,2016-07-04 19:30:08,0.9546305169404973
我现在看空券商，也看空方正。6月3日。,12854,16,2016-06-03 10:01:07,0.22112586060704909
昨天大宗做业绩，压股价不想波动太大，配合今天,15255,22,2016-06-29 18:27:36,0.9455537656091755
《炒股日记》（7月1日，星期五 ）,8695,14,2016-07-01 16:39:04,0.009347218900367937
《炒股日记》（6月30日，星期四 ）,8984,14,2016-06-30 15:25:24,0.004923266624786815
《炒股日记》（6月29日，星期三 ）,7735,11,2016-06-29 15:51:09,0.004970947187775465
601901:方正证券关于民族证券收到中国证监会调,36180,21,2015-09-09 19:52:13,0.6142814605152347
601901:方正证券关于民族证券20.5亿元款项调查,28527,39,2015-11-24 18:09:10,0.15893787099915102
《炒股日记》（6月28日，星期二 ）,8075,11,2016-06-28 15:51:02,0.00925660586897703
《炒股日记》（6月20日，星期一 ）,21628,37,2016-06-20 16:25:18,0.03768776346368807
司令说可以买入，下午有惊喜,15442,28,2016-06-20 09:44:58,0.9222231578635527
方正周二开盘7.25元，最高冲至7.59元，然后回落,19970,35,2016-06-20 21:19:48,0.10284803638906348
任泽平正式入职方正证券,27918,28,2016-06-07 15:27:30,0.6159783159883889
一声叹息！（6月16日，星期四）,11546,20,2016-06-16 16:26:12,0.17290747371210202
大利空！保监会叫停1年期理财型保险产品 1-3年,20017,26,2016-03-21 13:48:26,0.25947228653274534
601901:方正证券关于“15方正03”次级债券赎回,35710,8,2016-06-16 18:12:07,0.3032927618103147
券商五月财报出台 方正证券净利环比激增逾13倍,54887,20,2016-06-07 08:54:51,0.29564753517795284
《炒股日记》（6月14日，星期二）,7807,12,2016-06-14 15:36:53,0.00923807840914237
《炒股日记》（6月13日，星期一）,38148,23,2016-06-13 15:46:22,0.04326401367619137
阵痛中的方正证券 经纪业务触底引发裁员降薪潮,15864,19,2016-05-28 00:13:38,0.8672031427169378
《炒股日记》（6月7日，星期二）,32708,15,2016-06-07 16:01:12,0.011571181074902182
601901:方正证券关于召开现金分红说明会的公告,71602,42,2016-04-29 02:13:45,0.1919948787985355
601901:方正证券2016年5月财务数据简报,54988,25,2016-06-06 19:14:45,0.3581382575868707
《炒股日记》（6月6日，星期一）,9281,11,2016-06-06 15:49:15,0.040226416576584656
降薪裁员逆势加码考核标准 券商行业开启比惨模,29939,40,2016-06-06 04:17:42,0.6249388645401903
601901:方正证券关于实施“15方正03”次级债券,39607,12,2016-06-05 15:53:25,0.5493271990574817
《炒股日记》（6月3日，星期五）,11813,19,2016-06-03 16:17:43,0.012274973712645854
我们羡慕活得风生水起的人， 并不是所有人都有,4250,4,2016-06-01 20:51:06,0.9860786145354293
《炒股日记》（6月2日，星期四）,10999,19,2016-06-02 15:32:26,0.003584553771829313
《炒股日记》（6月1日，星期三）,10238,18,2016-06-01 16:09:10,0.004695554638717181
《炒股日记》（5月31日，星期二）,12508,38,2016-05-31 15:38:48,0.017305117591221997
方正证券人均利润垫底 去年扩员增编今年裁员千,22493,6,2016-05-31 11:11:45,0.4113441878117262
都是做T惹的祸！,14407,31,2016-05-31 10:52:46,0.9211958620227164
《炒股日记》（5月30日，星期一）,10479,18,2016-05-30 16:22:13,0.04263035479919508
业绩压力大 方正证券调整“过冬”,22247,16,2016-05-28 19:48:12,0.9459945842191567
《炒股日记》（5月27日，星期五）,12906,30,2016-05-27 16:09:14,0.011522506410360234
2015年报拟推10转20应该大胆建仓______________,94685,88,2016-02-03 11:58:22,0.2100544364383259
《炒股日记》（5月25日，星期三）,10430,13,2016-05-25 15:48:23,0.007197093890008888
毛竹坞《炒股日记》（5月23日，星期一）,13080,30,2016-05-23 16:08:21,0.007535186292696117
炒股日记（5月24日，星期二）,8276,17,2016-05-24 16:04:30,0.05941858185905258
方正回应裁员传闻：不是单方面做淘汰 没有降薪,20691,37,2016-05-24 07:53:30,0.6787122234099069
601901:方正证券:西南证券股份有限公司关于方正,43111,16,2016-05-06 17:10:01,0.7972706259450412
毛竹坞《炒股日记》（5月20日，星期五）,13837,31,2016-05-20 16:14:50,0.00187758065508703
证券业凛冬将至?方正证券打响裁员控成本第一枪,18576,47,2016-05-22 04:38:53,0.7164211285064271
券商凛冬将至？方正证券宣布裁员20%,23177,50,2016-05-21 12:29:13,0.8062085103716597
未来三月大概率向上 看涨券商愈来愈多,25938,65,2016-04-17 07:27:31,0.9533798628475586
《炒股日记》（5月19日，星期四）毛竹坞,14361,51,2016-05-19 15:38:06,0.0006038878369862832
601901:方正证券关于民族证券20.5亿元款项调查,98010,44,2015-12-22 19:36:19,0.15893787099915102
永别了，小方《炒股日记》（5月18日）,19271,101,2016-05-18 16:20:50,0.013691724826651486
我的《炒股日记》（5月17日，星期二）,13096,40,2016-05-17 15:44:28,0.010222778056638737
我的《炒股日记》（5月11日，星期三）,14662,79,2016-05-11 16:02:21,0.0036633320564486427
我的《炒股日记》（5月16日，星期一）,9912,21,2016-05-16 17:12:40,0.025206639195680225
601901:方正证券关于行使“15方正03”次级债券,34617,7,2016-05-15 14:12:49,0.3032927618103147
我的《炒股日记》（5月12日，星期四）,15795,56,2016-05-12 16:19:51,0.003566086442280736
我的《炒股日记》（5月13日，星期五）,12029,30,2016-05-13 16:36:53,0.013221496080259687
我是夏花，2016年4月14日601901收盘上8元我跪地,16905,51,2016-04-13 15:07:10,0.18713424421054026
实践证明市值配售新股是券商的大利空！打新资金,28530,40,2015-11-08 08:55:07,0.9805326237746389
601901:方正证券关于民族证券20.5亿元款项调查,113717,100,2015-11-17 19:09:02,0.15893787099915102
《炒股日记》（5月10日，星期二）,11812,62,2016-05-10 15:57:06,0.007667126947508041
601901:方正证券2016年4月财务数据简报,39821,13,2016-05-06 17:04:14,0.3143304848169691
601901:方正证券关于民族证券20.5亿元款项调查,36906,49,2015-12-01 19:48:39,0.15893787099915102
方正证券2015年净利润同比增长126.28%,24705,27,2016-04-28 21:29:48,0.8141772967829334
方正证券；今日盘面分析及明日操作策略！,16353,21,2016-03-22 20:58:37,0.9974689437082331
我的《炒股日记》（5月9日，星期一）,16281,98,2016-05-09 15:33:36,0.030211801323360432
601901:方正证券2015年年度股东大会会议资料,27839,15,2016-05-09 19:21:07,0.5911863263676762
我的《炒股日记》（5月6日，星期五）,111989,54,2016-05-06 16:00:08,0.012266162370427769
我的《炒股日记》（5月5日，星期四）,8701,14,2016-05-05 15:41:17,0.00614778462735599
抛！机构拉升诱多不是解放军,对倒放量是笑着数,12848,29,2015-11-13 11:30:46,0.30395695723223015
《炒股日记》（5月4日，星期三）,8992,12,2016-05-04 15:49:34,0.006730773667189105
我的《炒股日记》（5月6日，星期二）,10132,15,2016-05-03 15:30:55,0.00899599980521626
中信50，方正25.,129501,243,2015-10-23 21:04:41,0.6148337016073085
谁能在评论中打出“爩”这个字的，我给他发50红,10186,13,2016-04-10 23:03:23,0.32814175256054323
姐姐的成本10.3,有比姐高的没。,81119,183,2016-02-24 15:48:48,0.6443677718495272
我的《炒股日记》（4月28日，星期四）,9430,16,2016-04-28 15:37:28,0.004770237012461709
我的《炒股日记》（4月27日，星期三）,10134,31,2016-04-27 15:47:33,0.005794637579507933
中国游资幸运大转盘 期市股市已现背离,13452,13,2016-04-26 15:24:11,0.8897810064583809
我的《炒股日记》（4月25日，星期一）,20935,13,2016-04-25 15:57:08,0.04664985911550168
我的《炒股日记》（4月22日，星期五）,12865,31,2016-04-22 16:35:27,0.01856557218662136
网红经济蔓延至财经圈 券商分析师花样视频直播,40549,60,2016-04-18 04:09:01,0.4605364131764479
我的《炒股日记》（4月21日，星期四）,54071,36,2016-04-21 15:44:25,0.0031772850081395188
A股暴跌之后：机构态度不一 股民该相信谁？,14787,67,2016-04-20 19:05:02,0.7502127653910029
券商研报将迎监管“紧箍咒” 分析师网红恐昙花,21004,8,2016-04-20 02:17:11,0.5817400607716796
我的《炒股日记》（4月20日，星期三）,8099,14,2016-04-20 16:05:24,0.005768568752294145
我的《炒股日记》（4月19日，星期二）,8664,13,2016-04-19 20:04:37,0.007213470768011376
上涨趋势已经确定，持股待涨。,18808,36,2016-03-17 17:34:31,0.3010457110895679
券商！！！,29200,34,2016-04-10 11:14:08,0.18970634749291626
我的《炒股日记》（4月18日，星期一）,12720,16,2016-04-18 16:02:09,0.07240704985409685
601901:方正证券关于民族证券20.5亿元款项调查,76615,16,2016-01-11 19:28:49,0.15893787099915102
方正证券子公司再减持东兴证券900万股,33755,25,2016-04-15 19:48:59,0.29859597926243375
我的《炒股日记》（4月15日，星期五）,26896,26,2016-04-15 16:06:56,0.01159894169579856
我的《炒股日记》（4月13日，星期三）,11665,21,2016-04-13 15:46:59,0.006654740855195906
我的《炒股日记》（4月12日，星期二）,23378,23,2016-04-12 16:33:22,0.0069278448923575375
业务协同共发展，多元融资拓空间,70316,27,2015-08-31 08:33:48,0.9776737139626182
明天涨停大家信吗,8429,15,2016-04-13 11:03:48,0.351140205387969
方正证券子公司再减持东兴证券1021万股,44198,37,2016-04-12 20:02:04,0.19566553469585413
2016年4月7日方正证券收盘如超8元5角，我跪地叫,7662,24,2016-04-06 15:17:55,0.3818086142063356
我的一点意见,7736,9,2016-04-12 14:46:00,0.33198961528982074
券商美女分析师开始用视频荐股,14967,5,2016-04-12 11:21:30,0.1971691461281022
我的《炒股日记》（4月11日，星期一）,10670,11,2016-04-11 15:44:31,0.024217372782318836
今日随板块高开，现有所回落，可冲高减仓锁定利,5873,29,2016-04-11 10:26:31,0.6844714131811603
我的《炒股日记》（4月7日，星期四）,13019,32,2016-04-07 15:25:01,0.005969774079915169
辛苦一周，颗粒无收 本周小计：         沪指涨,10673,9,2016-04-09 09:57:50,0.8493027786213849
方正证券母公司3月净利润环比增逾8倍,31005,17,2016-04-08 23:04:18,0.11099660719497983
601901:方正证券2016年3月财务数据简报,64621,24,2016-04-08 20:29:01,0.2959563956001857
方正证券,买点来临，强势拉升赚钱的机会不要错,11078,49,2016-04-01 14:10:29,0.5294947133879233
我的《炒股日记》（4月8日，星期五）,9245,7,2016-04-08 15:57:41,0.015884934917634208
方正证券子公司再减持东兴证券1000万股,37859,26,2016-04-06 20:11:47,0.29586543706305
2016年4月8日方正证券收盘如超8元1角5分，我跪,7267,17,2016-04-07 15:16:38,0.15412741034480426
方正总有一股恶势力每当开始有买盘往上推或者技,14698,12,2016-01-15 15:55:15,0.2758847151033641
2016年4月6日方正证券收盘如超8元5角，我跪地叫,9957,30,2016-04-05 15:06:14,0.3238316795626386
我的《炒股日记》（4月6日，星期三）,16494,8,2016-04-06 15:27:06,0.00617092798754959
我的《炒股日记》（4月5日，星期二）,12981,13,2016-04-05 15:21:11,0.011914216025047497
四月低价掘金！关注600321！股价3.77元！,4883,6,2016-03-31 20:50:00,0.8519919459246352
3月24日股市早盘内参：中石油净利润跌至1999年,79677,350,2016-03-24 05:44:45,0.4669188934518548
2016年4月1日方正证券收盘如超8元，我跪地叫爷,12560,24,2016-04-01 10:08:13,0.4121313010696307
2016年4月5日方正证券收盘如超8元3角，我跪地叫,23009,64,2016-04-01 15:12:47,0.32399088913774077
热烈祝贺雾导人狗贴被封！,7477,22,2016-01-06 15:06:10,0.9326829250642752
强烈要求管理员同志没收此祸害散户之帖[哭],28254,66,2015-09-23 16:12:24,0.0394340100557401
民族证券20.5亿借款已现逾期,10330,9,2015-10-26 16:51:24,0.7611313493530552
我的《炒股日记》（4月1日，星期五）,14934,14,2016-04-01 16:27:56,0.009347218900367937
Kdj死叉，macd背离，30均线走平向下           ,69606,91,2015-12-28 10:23:44,0.5234758400859248
方正证券近期减持东兴证券约1178万股,23032,16,2016-03-31 20:18:26,0.28989267460114376
我的《炒股日记》（3月30日，星期三）,30093,19,2016-03-30 15:40:26,0.006553600458911735
601901:方正证券2015年度第一期次级债券付息公,36394,8,2016-03-31 02:33:07,0.4551878300445025
我的《炒股日记》（3月29日，星期二）,10656,11,2016-03-29 15:30:28,0.007250671642089701
35家券商恢复融券交易后 两市融券余额不升反降,10253,21,2016-03-30 04:31:19,0.08598100650781881
方正证券(601901)融资融券信息(03-28),6551,9,2016-03-29 07:41:52,0.8233030596223522
周五股指能下探到2950点下方就是绝佳的建仓时机,16139,60,2016-03-24 15:38:25,0.8205024650247882
我的《炒股日记》（3月28日，星期一）,26162,16,2016-03-28 16:18:11,0.0413539865732393
2016年3月11日方正证券收盘很难上破7元5角。如,8412,20,2016-03-10 15:02:38,0.10366639097399388
我的《炒股日记》（3月24日，星期四）,14627,12,2016-03-24 15:49:49,0.005372311636963389
