标题,帖子数,日期,情感
8月28:3160-3250附近都可以高抛，大盘还会再次,1390,40,2015-08-28 11:47:53,0.9688530602925708
3万手大卖单频繁挂单撤单推低股价,1234,18,2015-09-07 16:05:27,0.06399323114170075
601688:华泰证券关于与中国证券金融公司再次签,2016,11,2015-09-01 20:20:06,0.6978640484698734
今天，券商板块集体V型反转走势，预示着什么？,920,13,2015-08-31 16:10:36,0.6981881853771957
大单资金借机狂吸银行等三大行业,1090,7,2015-08-31 02:29:15,0.6071514199147372
请你们继续做空,841,28,2015-08-26 12:39:06,0.28771780594430996
601688:华泰证券关于收到中国证监会调查通知书,3169,41,2015-08-25 21:41:59,0.30152585868216153
“互联网 券商”模式崛起 券商股基份额显著提升,1098,25,2015-08-26 02:15:46,0.745827564554612
月底止跌企稳 挖掘机会布局9月,1358,42,2015-08-26 11:43:49,0.0227373209084204
净资本十分充足，佣金率降至非常低的水平,1965,10,2015-08-25 07:30:49,0.8914676773842539
最新调查：又见暴跌 万亿两融盘今日安否？,4114,317,2015-08-24 21:17:35,0.7417675959289066
2015年中报点评：综合收益高增455%，归于自营、,2084,19,2015-08-24 10:18:27,0.8181045722177609
本周股市三大猜想及应对策略,7167,109,2015-08-24 01:46:39,0.9972312644345638
钮文新：救市中券商表现最差 需要为救市战斗 92,870,13,2015-08-23 15:04:56,0.8712294225721446
养老金真的来了 万亿资金从“热身”到“上场”,1569,69,2015-08-23 21:24:36,0.9028615894457417
华泰证券中期利增340% 股票市场走强,1444,17,2015-08-21 23:20:02,0.9843698695888644
钮文新：救市中券商表现最差,769,12,2015-08-22 00:26:23,0.7151855360487985
601688:华泰证券2015年半年报,4044,14,2015-08-21 21:28:21,0.14446517236238565
钮文新：救市中券商表现最差,700,15,2015-08-22 02:10:59,0.7151855360487985
游资瞄准“汇金系”扩编良机 77股忝列国家队此,1915,19,2015-08-21 03:18:11,0.09626755937585385
