标题,帖子数,日期,情感
600029:南方航空H股公告(收购飞机之主要交易),26205,9,2017-06-22 19:00:50,0.5227184954079703
就算你赢了又如何,5998,66,2017-06-07 00:12:01,0.6744486874773995
加息利空出尽，对中小盘是利好，50接着跌,15632,68,2017-06-15 09:38:49,0.19292984465024088
之前8.74的成本和杀入南方航空和的先祝贺了,8912,66,2017-06-19 18:03:00,0.4912126576427218
3月29号再看看,34755,180,2017-03-10 13:40:30,0.054567271885673785
8.93.8.94卖3000手的毛,14856,97,2017-06-08 14:22:40,0.38124768142870835
传闻公司重大策划事项快要停牌公告,9442,17,2017-06-07 17:56:11,0.5134829466328683
国际航空枢纽建设持续推进，旺季业绩弹性值得期,30657,5,2017-06-07 17:41:55,0.9646366932808882
600029南方航空 股价持续走高，且站上多条均线,3617,3,2017-06-12 20:53:59,0.9051051889784063
28天券商能翻几倍?MSCI将于6月20日公布是否纳入,10026,14,2017-05-23 12:29:18,0.00874761287764847
m完了……指标高位背离了……顶部出货中……鳄,16771,80,2017-06-08 13:47:16,0.9630647858231705
600029:南方航空2017年5月主要运营数据公告,27143,4,2017-06-14 15:38:10,0.6351509966397987
美国大量出售战略原油储备将损及全球油价据外媒,24148,102,2017-05-25 12:12:42,0.9972617825275363
雄安新区每股实际净资达是股价的7倍个股是谁 ？,6515,18,2017-06-08 08:27:59,0.6639738371353954
2016年，南方航空旅客运输量1.15亿人次，连续38,14273,42,2017-04-01 16:18:22,0.6768280210168424
南方航空旗下厦门航空获核准发不逾50亿人民币债,6358,10,2017-05-08 17:22:54,0.9212848746520429
飞机上天，股市落地,1679,0,2017-05-05 14:14:51,0.9363504521822563
600029:南方航空关于非公开发行H股申请材料获得,35987,8,2017-05-25 18:33:57,0.06965173851035844
4季度居然亏损1毛5,17249,55,2017-03-31 18:27:03,0.021625554048729567
5月25日晚评：明日进入拉升模式，新高可期？,12738,6,2017-05-25 19:56:33,0.13276480472952457
呵呵，原油还在涨，有你好看的,2988,2,2017-05-24 16:45:16,0.9118625529423307
翻车的节奏吗？？,2167,2,2017-05-03 14:19:20,0.27772526850720336
回踩至1780点附近就会止跌,1991,3,2017-05-22 14:34:40,0.12244266995343855
大家不必担心。,1763,0,2017-05-24 20:29:52,0.6948697265761148
你们晓得不，把这股,2732,10,2017-05-24 21:28:05,0.03805987228220531
真把股市市场当彩票市场玩了吗！,2503,13,2017-05-24 21:59:05,0.9849004585407356
什么时候分红,2009,14,2017-05-07 18:10:40,0.4679374573201529
南方航空(600029)融资融券信息(05-08),3250,5,2017-05-09 07:38:48,0.9064683472094583
油价扰动减弱，最为受益国内市场景气回升,13094,7,2017-05-11 10:26:46,0.996589601802653
换股国信证券去了，祝大家好运,1952,8,2017-05-23 14:53:39,0.5829561496151948
600029:南方航空2016年年度报告,35274,39,2017-03-30 16:44:18,0.8143508326762733
明天油价下调，南航又迎利好，技术面5日线上穿2,17088,106,2017-05-11 19:12:18,0.055664544416100914
南方航空拟购买20架飞机,12187,7,2017-04-27 04:36:13,0.3450469356923921
“一带一路”通用航空产业国际论坛在京召开 201,4625,38,2017-05-14 08:32:28,0.4170446806350856
600029:南方航空2017年4月主要运营数据公告,10712,6,2017-05-15 19:17:11,0.5885276726462294
业绩提升来自汇兑改善，看好未来国内线弹性,23186,41,2017-04-01 20:32:14,0.9975888480759715
南航有利好，既然有看空的小散和机构，那你们赖,9738,36,2017-04-03 09:12:54,0.5912739525846673
南航周三开盘将强势封板！,14738,40,2017-04-03 10:42:38,0.3129078285990009
(南方航空)下周星期二巨量拉升涨停,18806,47,2017-04-01 12:20:46,0.25157743255500775
南方航空(600029)融资融券信息(03-31),11432,34,2017-04-01 07:34:53,0.9064683472094583
H股要起飞了~！,846,19,2017-05-09 11:30:44,0.4852169791240877
国航率先突破年线,南航加紧追击!,1077,38,2017-05-09 14:43:42,0.9942829784992749
600029:南方航空现金分红说明会预告公告,53335,4,2017-04-20 18:24:08,0.40028103602198506
