标题,帖子数,回帖数,时间,情感
盈利公司逾九成 14家公司净利同比翻番,40765,26,2016-04-05 02:00:48,0.023691113467386615
四成上市公司忙活一年买不了1套豪宅 但最低市值,33812,24,2016-02-28 21:56:29,0.10780005210617238
中国石油(601857)融资融券信息(04-11),3906,11,2016-04-12 07:39:00,0.5962429800784687
中国钢铁协会：钢企主营业务去年亏损超1000亿,8502,16,2016-04-07 14:30:05,0.9663547418891668
601857:中国石油关于召开2015年年度股东大会的,34895,12,2016-04-06 17:19:28,0.5364378593174929
中石油还有千亿1元解禁股在按计划慢慢卖，股票,10661,15,2016-04-02 17:09:05,0.038079942729702165
不算不知道，一算吓一跳---中石油A股只有27亿流,10380,17,2016-03-30 13:33:22,0.012521249625843889
为什么油价大跌中石油反而可能涨破48元介放所有,43187,75,2016-03-05 09:23:24,0.16892261120822982
BP与中石油签订BP在华首个页岩气产品分成合同,13456,14,2016-03-31 19:38:18,0.005238623566143574
BP签在华首个页岩气分成合同 7股有望受益,47140,16,2016-04-01 09:09:10,0.051253643289311146
中国石化董事长：全力推动销售公司混改,15163,9,2016-03-31 06:39:08,0.2757573577608282
幽灵！一个黑色幽灵！一种黑科技将在东方大国兴,8579,29,2016-03-23 21:51:52,0.7356530872758026
拉中石油，只会消耗国家队资金，于事无补,11679,25,2016-03-16 10:42:10,0.5343384810783528
参考上证周线.,6392,17,2016-03-29 22:53:12,0.5959893045174657
中石油揭中国油价比美国贵内幕：油价48%交税了,163532,341,2016-02-17 07:08:51,0.28388896335956815
中石油高管去年降薪最高达35% 员工年均收入从14,11521,18,2016-03-28 01:29:40,0.7924232381739812
上证走势警戒线。,7031,23,2016-03-29 01:20:34,0.48549467291780335
年报点评：收入利润双降,36470,8,2016-03-25 17:49:02,0.41973501706138616
中石油去年净利大降66.7% 四季度主营业务亏损12,18474,151,2016-03-24 03:10:25,0.010273325282842971
中石油产量或迎17年来首次下降 将关停盈利无望,9291,3,2016-03-25 16:18:37,0.2093387332763459
中石油最惨年报,13516,10,2016-03-24 15:21:10,0.1264563400129748
中国石油2015年净利润继续下滑 跌至1999年来新,19675,80,2016-03-23 17:30:40,0.7746188865009332
中石油去年净利降66.9% 集体降薪27.4亿元过难关,15501,70,2016-03-24 01:10:11,0.47349354032862145
中国石油董事长王宜林：将会积极做好企业改革工,10091,11,2016-03-23 20:41:16,0.994554996755545
王宜林：尚未听闻中国石油被列入国企改革首批试,15452,39,2016-03-23 19:12:05,0.9945440666413049
中国石油去年净利润355亿 多家公司发布年报,13236,43,2016-03-23 18:22:56,0.448910751936498
油价低迷 中石油创1999年以来最差利润表现,7899,14,2016-03-23 17:33:40,0.6722043853045424
601857:中国石油2016年公司债券(第三期)票面利,26986,7,2016-03-23 09:42:43,0.1596386473167204
大盘合理区间2200点-2500点，时间很快证明,6939,22,2016-01-25 15:02:23,0.85004530530835
不看好中石油的现在都可以走。但一句话不到我买,15722,34,2016-03-19 14:25:26,0.034656542536812274
601857:中国石油2016年公司债券(第三期)信用评,34389,13,2016-03-21 12:04:38,0.008723389718524044
中国石油将联手道达尔拓展全球油气业务,11064,12,2016-03-21 10:45:50,0.34143837507573205
资金全部撤离市场，再见！,9214,15,2016-02-25 12:10:37,0.9737704496555597
中石油自我解救：上游亏损加剧 发债150亿补充现,18178,93,2016-03-19 00:31:44,0.007978398859805225
资源枯竭再遭低油价重击 中石油大庆油田两月亏,22157,95,2016-03-17 01:22:08,0.3594033444030844
中石油上游亏损加剧 发债150亿补充现金流,9776,13,2016-03-19 14:20:58,0.0017311780521980236
601857:中国石油2016年公司债券(第二期)上市公,28436,5,2016-03-17 20:52:44,0.30144891279194164
刘士余讲话或将中石油推上48元以上的高位!,47687,43,2016-03-12 20:13:18,0.5566862395454399
请给我一个持股的理由吧？有吗？？,8871,36,2015-09-11 10:27:27,0.005909776580456549
油改概念股直线拉升 “两桶油”大涨1%,13750,13,2016-03-16 14:03:50,0.16631735985794271
中石油有望成首批国企改革试点 油服板块或分拆,19060,19,2016-03-16 02:04:30,0.11862320218174383
中石油还有50%的下跌没有完成!,11221,16,2016-02-04 17:03:38,0.1041461915632832
单边突破难度大 盲目追涨易踩雷！,3784,11,2016-03-15 09:42:49,0.9803732826339732
中石油就值4,8元，快快滚下来,9581,27,2016-01-20 10:34:38,0.2007285576464013
大家不要买中国石油，证金这狗日的逢利好急于出,3616,14,2016-03-15 09:50:03,0.10518774398321495
上调中国石油上涨目标：12元,12178,12,2016-03-08 18:04:50,0.0714476810609096
证监管只是一心鼓励做多对那些做庄行为视为不见,7106,22,2015-08-18 13:49:41,0.9934788001832707
智能油田吹响油气改革号角 概念股站上风口,20764,15,2016-03-13 17:38:10,0.7121177076813835
中石油与阿里巴巴蚂蚁金服签署合作协议,11200,7,2016-03-10 12:57:27,0.002664907833589525
中石油董事长：油价合理区间在每桶50至60美元,8812,11,2016-03-10 11:09:18,0.35938553816136076
孩子已出生姓麦请帮忙取个好名字吧感谢大家,3308,15,2016-03-10 10:52:42,0.5660820127564583
中国人均国民总收入已接近中等偏上收入国家平均,6211,11,2016-03-09 14:36:35,0.9970451054058636
9.1元买的中石油，什么时候能解套,8419,19,2016-03-08 11:06:06,0.8850065762754508
我从六角度告之该如何有效控制炒股风险,6097,17,2016-01-15 16:32:41,0.14605220861165447
我12月21日8.48元满仓买了中国石油，不知道 是 ,8132,20,2016-01-07 18:41:20,0.0014107651919220698
为什么油价大跌中石油反而可能涨破48元解放所有,18199,29,2016-03-05 09:20:45,0.21322402839471644
601857:中国石油2016年公司债券(第二期)发行结,46391,2,2016-03-04 09:56:52,0.03959654720771422
两油一挺，大盘见顶；两油一硬，大盘要命；两油,10838,5,2016-03-04 23:24:15,0.06981054940703613
果断出手！,12172,17,2016-01-27 19:09:02,0.5455370938053228
港股4.23港元[哭][哭][哭][哭],8281,19,2016-01-20 14:32:02,0.9806279096453683
中国石油(601857)融资融券信息(03-02),7311,4,2016-03-03 07:38:26,0.5962429800784687
主板熊市有没有，请君去问中石油,14602,17,2016-03-02 17:45:22,0.21472346924888697
中国石油与地方燃气集团合资组建天然气管道公司,16643,9,2016-03-01 18:03:09,0.0024819763768463288
新华社：中国16家地方炼油企业联合成立石油采购,54794,30,2016-02-29 16:16:44,0.012320805564151605
林伯强:国际油价或跌破20美元 下跌不会持续太久,30936,46,2016-01-23 20:11:59,0.11899555659339744
中国石油跌停了！！！！！！！！！！！！！！！,61185,423,2015-08-25 14:42:57,0.02639623277895564
601857:中国石油公开发行2016年公司债券(第二期,62906,7,2016-02-28 17:53:17,0.06894429415731429
中国石油现历史性大底，立帖为证！,20726,24,2016-02-20 15:49:39,0.4696427146697578
下一个牛市中石油48元套的就解套了，如果加一个,11075,15,2016-02-26 16:26:22,0.4524474423174777
举例：基金砸盘两桶油百分之三十，盈利百分之二,16882,41,2016-02-04 13:16:35,0.830772480729451
石油石化板块大涨 “两桶油”表现抢眼,28278,15,2016-02-26 11:01:19,0.30124082848344225
不能张啊.刚刚8年。涨多了股民差不多就跑了。在,12937,26,2015-12-25 13:23:41,0.7218429993197234
中国石油(601857)融资融券信息(02-24),6252,7,2016-02-25 07:37:54,0.5962429800784687
中石油伊拉克再获2.72亿美元大单,16211,13,2016-02-22 11:15:14,0.36823538077777185
中国石油歩入反弹！,34864,53,2015-11-06 13:46:29,0.22426328360082948
今日大盘局势走向！,4058,21,2015-11-19 09:22:06,0.9981743466049251
中石油：油价中48%为税费,14121,10,2016-02-18 09:23:59,0.5861565018783038
中石油601857历史大底初现：30比150与84比8.6你,24435,39,2016-02-13 09:40:17,0.3827723590239793
4.55港元[哭][哭][哭][哭][哭][哭],4502,12,2016-01-27 14:45:23,0.9952786770107676
8.9买进中国石油，有谁比我高？,12007,13,2016-02-03 13:31:02,0.14318413988762058
受油价暴跌拖累业绩 中石油上市后利润首次跌破,35342,27,2016-02-02 16:30:30,0.05826964070795049
预计2015年盈利同比下滑60-70%,40286,12,2016-02-02 09:27:20,0.16294690139106682
615股灾只是金融危机的热身，更大的危机还在后,7043,14,2015-12-31 12:01:10,0.9999593944259119
反弹是为引抄底盘进场再一网打尽！下午还会继续,5482,12,2016-01-06 11:13:34,0.5880928337094703
全球性金融危机开始！现金为王！一年之后两千点,11623,17,2016-01-04 11:08:59,0.9982869105710479
对所有钢铁煤炭两桶油等产能过剩污染环境的“僵,10967,18,2016-01-30 12:21:52,0.04332861055825099
中石油利润将首次跌破千亿 净利润预计下降6至7,36092,35,2016-02-02 05:03:48,0.0015409221496623937
肯定又崩盘啦 崩盘了 跌停!!!!!!!!!!!!!!!!!!!!,5415,37,2016-01-27 11:05:56,0.037466909666962867
中石油去年净利润预减60%至70%,13906,10,2016-01-30 04:32:52,0.15155163571305452
中石油预亏 “三桶油”净利大跌几成定局,21774,34,2016-02-01 08:47:03,0.021498512778378553
油价拖累业绩 中石油上市后利润首次跌破千亿,17808,34,2016-02-01 03:00:39,0.061305496522345515
机构：市场没有实质性利空 股指再次走低空间有,63873,208,2016-01-28 15:07:13,0.04422291870389805
中国石油！！中期反弹一触即发！,8668,60,2016-01-29 09:32:09,0.2939442719839145
哈哈  呵呵 满仓中石油 我就是赌你不敢砸盘,15572,31,2016-01-28 15:27:58,0.27053495508271896
中国石油2015年净利润同比预减60%至70%,111671,140,2016-01-29 17:00:05,0.10626245384146038
中国石油去年净利润大降七成 多家公司发布业绩,28034,40,2016-01-29 18:32:35,0.29762216164912314
601857:中国石油2015年年度业绩预减公告,40186,23,2016-01-29 16:35:59,0.1921107481727664
中国石油昨护盘未果,9839,11,2016-01-29 09:10:32,0.020190234467937884
天然气价格下调的主要受害者,11677,20,2015-11-23 09:32:15,0.8956244634615765
油价二次探底而业绩回落,9302,17,2015-11-01 09:35:56,0.31686180906832817
中国石油今日超大单流入排名第2名(01-28),18794,16,2016-01-28 16:11:36,0.32608679363918314
猴市如何走？——2016年行情预判,4480,13,2016-01-28 21:16:30,0.7900326537265685
中国石油(601857)融资融券信息(01-27),7946,11,2016-01-28 07:40:11,0.5962429800784687
天然气业务隐忧,4354,11,2015-09-01 11:29:00,0.3396641378007339
资金主攻超跌股和指标股,35678,19,2016-01-28 01:59:15,0.9292979579399554
【调查】“暴力哥”重出江湖，为何每次都靠它来,68316,28,2016-01-27 15:21:05,0.9265563714547337
拉中国石油中石化救不了股市下跌趋势，徒劳无益,2368,7,2016-01-28 14:22:43,0.8877328651157114
昨日“两桶油”强势拉升 单针探底初现回稳迹象,16796,12,2016-01-28 00:58:07,0.10636113614634257
中石油首个国家级页岩气示范区建成,20900,19,2016-01-14 16:46:26,0.719239103223731
两桶油午后遭遇暴力拉升 中石油涨近4%,27461,33,2016-01-27 14:44:13,0.411307808086385
暴力哥加油，打得空头屁股尿流！！,2395,16,2016-01-28 14:06:43,0.9548878163875489
低油价导致业绩大幅下滑,4745,13,2015-09-02 09:20:30,0.6604468652537085
索罗斯，85岁，犹太人。手中资金25亿美元之多。,6965,4,2016-01-27 15:46:11,0.999685138093473
利空！市值配售是证金汇金与小股民争利！！,8844,31,2015-11-08 14:07:28,0.6836080709790701
615股灾重创中产阶级，而且更大的灾难还在酝酿,6057,8,2015-12-31 13:48:37,0.8083431767666609
中石油“十二五”每年造一“海外大庆”,9544,9,2016-01-25 11:43:15,0.23162999749200353
A股年报季寒气逼人,27505,8,2016-01-25 17:51:38,0.8982662774858763
徐文荣重回中石油任副总经理 此前在中海运任职,16442,7,2016-01-21 15:33:53,0.07706178900703353
AH溢价指数创三个月来新高 A股较H股贵近五成,53763,55,2015-12-15 02:39:24,0.854134378432265
分步加仓,小弟已经加10次了,26012,58,2016-01-10 19:32:14,0.11224465963311481
去年进口原油铁矿石节省近万亿,8593,7,2016-01-21 06:46:15,0.7563385301077457
油价再坐“过山车” 纽约油价收盘大跌3.3%,62683,45,2016-01-20 04:03:14,0.8021345299995369
熊市将至，我从今开始守望，至死方休。我将不杀,22896,28,2016-01-15 22:54:15,0.7217058246708885
中国有一个市场比A股更惨：人民币暴跌 又无熔断,240119,386,2016-01-07 12:52:03,0.9066309136993821
油气改革将启 火线潜伏5只个股,64775,9,2016-01-14 11:08:56,0.15319580753766504
王川：油价将永久跌破20美元！,120038,85,2016-01-15 14:19:13,0.1469563082950367
2015Q3盈利短暂受压，长期价值凸显,5533,6,2015-09-02 15:43:04,0.5086570271648371
大家谈谈为什么中石油H股才四元多而A股却要七元,15396,17,2016-01-16 22:17:17,0.01918462237959806
本人8.45的本，近7000股，我几时能解套，常和48,18391,27,2016-01-15 20:35:06,0.7927313509883998
中石油董事长蒋洁敏敛财 受贿1000多万,14146,10,2016-01-12 15:03:56,0.9440652570714368
601857:中国石油公开发行2016年公司债券(第一期,24542,9,2016-01-14 20:41:39,0.1123946809322417
奇葩：众小散套牢了证金汇金国家队，可能吗？,26770,38,2015-12-31 10:20:41,0.4294185333385583
石化行业谋划三年行动计划 剑指过剩产能,49361,17,2016-01-13 08:42:43,0.15250821020556238
建议中石油退市！因为她是全世界最熊的股票,6200,15,2016-01-13 14:02:40,0.044580983431228294
慢慢补，还有子弹,1882,28,2015-08-20 23:04:20,0.9449758199302032
我有预感，中石油未来三年买不到前天7块7这个价,14023,18,2016-01-09 09:44:29,0.6735568812045831
花旗：油价下周就会跌破每桶30美元,111753,123,2016-01-09 08:03:04,0.08043946784181222
2016年1月12日星期二上证走势预测图,6076,9,2016-01-11 20:13:45,0.3281988017684119
改来改去市场效率越来越低,6279,15,2015-09-07 19:53:37,0.39132664125356353
不到80不卖[赞][献花],7929,9,2016-01-08 15:32:45,0.5052796854993595
中石油重整“昆仑系” 独占七成国内天然气市场,24203,7,2016-01-09 06:03:49,0.28504527464884677
多家上市公司：减持新规有助引导股东有序减持股,47609,76,2016-01-09 01:24:39,0.9940778624435822
多家上市公司：减持新规有助引导股东有序减持,12353,7,2016-01-09 12:06:04,0.997992071918562
中石油与一汽联手探索互联网汽车及新能源汽车合,20809,11,2016-01-07 15:18:48,0.27513390319687003
601857:中国石油关于昆仑燃气与昆仑能源整合的,35739,15,2015-12-28 17:10:23,0.0009036086008553657
现阶段有满仓中国石油勇气和眼光的报个到,13268,23,2016-01-07 10:12:14,0.5320399039590474
提质增效稳健发展 中国石油集团表示不减持控股,31125,31,2016-01-07 23:26:42,0.20826780586692195
国际油价继续暴跌：伦敦布伦特油价创11年新低,19986,17,2016-01-07 08:24:28,0.6959310265592806
国际原油140元每桶的时候 我们油价是7.4元,,3189,18,2015-08-23 08:59:53,0.0727014197417355
哥4.9元港币买了中国石油，你怎么看！,4239,5,2016-01-06 20:19:39,0.545191956500648
雅戈尔拟参与中国石油管道平台重组,30381,16,2015-12-25 04:02:51,0.1760532103165241
快讯：沪深日线顶背离，谨防6.15式踩踏,11848,26,2015-12-22 16:03:28,0.41145316701997603
注定下跌的油价：当“资源诅咒”遭遇“技术诅咒,44944,11,2016-01-06 08:23:04,0.9653821174624349
发改委首提成品油价格“完全市场化”  要在十三,54419,17,2016-01-05 16:42:25,0.49397775056610993
中国石油历史大底,34891,44,2015-11-30 16:05:35,0.6153749970689311
日媒：2015全世界跌最惨的竟然是一只中国股票(,201125,90,2015-12-30 11:56:04,0.2849759526122593
【讨论】熔断机制下 中石油能否成为小散的避风,21326,11,2016-01-04 14:59:56,0.1340135862643902
触及熔断适合怎样操作？,7911,27,2016-01-04 13:53:12,0.8675790632895707
今日触及熔断---背后,2781,15,2016-01-04 21:26:29,0.9931016918575678
10万打新买中国石油仅赚1元，如果股票下跌10%亏,4725,18,2015-11-18 00:20:37,0.1463247988364309
发改委就油价机制征求意见：讨论是否设置地板价,29396,17,2015-12-31 13:13:23,0.2758778480156634
主要怪油价：中石油股价今年缩水37% 领跌全球大,11850,8,2015-12-31 13:19:06,0.12143607023416636
周永康情人李晓梅敛财术曝光：从中石油违规获油,17096,7,2015-12-31 15:11:34,0.6931537610725346
满仓购入中石油，即将暴涨。,24944,66,2015-12-23 12:56:36,0.7059349895235477
全世界坐等石油涨价，记住你是全世界最赚钱,14262,23,2015-12-22 19:49:51,0.10227931789273315
《一一601857：救方一一》,7328,11,2015-12-25 16:55:19,0.6556714336160162
周三涨停！,2255,6,2015-12-30 00:14:43,0.474929895470244
何日共踏雪 再闻梅隐香,4629,12,2015-12-17 06:10:01,0.9312613410442696
中石油148亿转让昆仑燃气股权,7679,6,2015-12-29 10:38:28,0.03233391249880646
中石油全面重组近三千亿管道资产 雅戈尔分外孤,110264,42,2015-12-26 05:39:25,0.7181549295134583
必然的,10583,32,2015-12-22 11:15:43,0.5262327818078083
明年雅戈尔业绩将大增长,8602,15,2015-12-24 20:10:16,0.9918009124321787
油气改革提速 4股蓄势待发,46865,9,2015-12-25 11:01:34,0.7516003718423901
601857:中国石油关于对外投资暨以中石油管道有,36970,13,2015-12-24 18:59:40,0.7933761940114492
中国石油将整合管道业务：中油管道增资至800亿,21910,20,2015-12-24 20:47:38,0.011019390127187889
中国石油整合管道资产 中油管道注册资本增至800,20117,9,2015-12-24 20:50:36,0.14990965807348144
国际油价跌出机会 华尔街看好明年能源股反弹,18297,7,2015-12-23 13:49:20,0.53380883833198
突然有一天，中石油一字版，涨到50元，呵呵,8741,17,2015-12-20 15:36:16,0.22996089722507307
当年48进的还有吗？,14780,31,2015-12-18 20:00:09,0.7056944735112712
周一涨停：喊跌的 唱空的全家光光 玩他自己的吗,12959,53,2015-12-18 17:28:21,0.6062303174841492
中石油：深圳山体滑坡 西气东输管道泄漏,25665,9,2015-12-21 15:36:27,0.03447204599238152
警示：日线顶背离在即，谨防6.15式大跌,8231,16,2015-12-18 08:06:02,0.231426171768912
转眼老了，今天来买中石油，当作麻将玩吧。,10597,20,2015-11-12 21:00:56,0.570871161157773
连续涨停：阿里巴巴决定收购中石油百分之五股份,17689,42,2015-12-18 23:52:52,0.9921888521580029
下周操作策略,6006,11,2015-12-19 11:12:31,0.7618763150879254
壮汉驾卡车冲入中石油长庆油田抢劫石油 员工劝,103701,9,2015-12-20 04:38:47,0.012104582593222002
601857:中国石油关于面向合格投资者公开发行公,34600,15,2015-12-18 16:44:25,0.8106879039822558
中国石油获准发行不超400亿元公司债,28380,11,2015-12-18 18:02:42,0.1933855077788067
中石油原高管王永春涉周永康家族生意,19553,10,2015-12-18 09:27:12,0.946595236463866
老婆快生了，请大家帮忙取个名把，姓马。,19900,90,2015-12-14 23:10:48,0.07252443698752176
油气改革方案已上报 中石油天然气管网资产剥离,30641,14,2015-12-17 01:14:46,0.7479783019505191
今天早上得了一大胖儿子，请帮忙取个名，姓牛,4342,32,2015-12-16 11:28:32,0.01525248229963616
重磅！国内成品油价格形成机制改革：将暂缓调整,10671,12,2015-12-15 17:13:30,0.9195228557178603
中石油拟售470亿美元资产 天然气管道资产剥离加,29862,16,2015-12-11 15:03:33,0.0878576934140396
2015年12月14日星期一上证走势预测图,11120,13,2015-12-12 10:27:41,0.5977507404495009
好,16554,89,2015-11-27 21:21:57,0.6558628208940429
快讯：特大利好来了,16100,30,2015-12-06 09:15:47,0.6070326781070209
美原油首破37美元 布油失守40美元,30362,11,2015-12-11 08:46:41,0.7282930543099589
能源局长：中石油有一个好班子 再大困难都能克,25299,25,2015-12-10 14:26:46,0.2716186101918203
中石油重庆公司原总经理被捕,27410,11,2015-12-08 04:03:55,0.05217528475093003
【投资者传闻求证】：已开始建设中国与巴基斯坦,7139,6,2015-12-09 13:07:58,0.9807548396863285
低油价重压 中石油困局待解,30616,13,2015-12-10 04:37:39,0.17628104015225554
中国石油流通盘才40亿股，其中国家队就买了12亿,5146,11,2015-12-03 14:45:08,0.011856353932895636
快讯：油气改革的方案将在中央经济工作会议定板,7398,23,2015-11-30 19:53:15,0.5473047821737423
我8.58满仓中石油,6424,18,2015-12-05 12:55:00,0.08692378843337567
中国石油：今日起全面进入天然气冬季保供模式,22229,7,2015-12-07 14:53:48,0.7641214337765021
中石油混改全面加速 董事长称明年极为困难,24637,9,2015-12-07 00:18:27,0.5489850596636593
欧佩克决定增产，国际原油大跌，中石油星期一开,5484,12,2015-12-04 22:55:59,0.05445084603530781
中国石油马上要到12元，赶快上车，油改龙头。,4589,15,2015-12-04 15:49:00,0.019467976993335356
中石油，冷门了七八年，套Si了股民千千万万，未,14069,38,2015-11-21 07:16:48,0.8860671447316527
欧佩克减产传闻推动 油价大幅收涨逾4%,10006,11,2015-12-04 08:18:42,0.04268798779372529
中石油三“高管”被曝博士论文抄袭,6151,7,2015-12-04 08:54:16,0.5926789761764298
路透：OPEC或延续生产政策,8587,6,2015-12-04 11:02:45,0.972548552485509
外媒称沙特拟提议欧佩克减产 刺激油价上涨,21335,13,2015-12-03 13:41:51,0.12323883470778574
67家亏损央企如何扭亏为盈 中石油靠政府巨额补,5729,9,2015-12-01 14:34:51,0.008257585360973985
国际油价2日大跌 纽约原油期货跌逾4%,7926,7,2015-12-03 08:01:16,0.02184319674947921
中国石油(601857)融资融券信息(12-01),2821,5,2015-12-02 08:24:31,0.5962429800784687
OPEC考虑调高产量上限迎印尼回归,8897,9,2015-12-01 11:31:39,0.5678559628490659
广汇能源牵手中石油 油企“混改”再进一步,6866,9,2015-12-01 00:05:28,0.0031353808353421497
欧佩克会议上沙特将面临更大的减产压力,9571,3,2015-11-30 13:21:38,0.9468114053324084
下周二国内油价“三连跌”几成定局,13662,11,2015-11-27 08:23:55,0.6255197647914165
中国明年允许部分地炼出口成品油,15708,9,2015-11-27 08:27:45,0.9575303797938436
李大霄：接手新股要谨慎 不要重蹈中石油的覆辙,10814,179,2015-11-25 17:07:12,0.028379632731785343
中石油拟售中亚管道50%股权,3673,5,2015-11-26 14:52:08,0.018965915755519314
乌克兰禁止国有能源公司进口俄天然气 并禁止俄,14355,12,2015-11-26 08:47:42,0.0008769223634481627
中国石油与昆仑能源签订整合意向书,4395,6,2015-11-25 22:32:33,0.00025108271089435696
中国石油拟出售中亚管道公司50%股权,6441,14,2015-11-25 19:42:23,0.03243153473564686
601857:中国石油关于昆仑燃气与昆仑能源整合的,18184,14,2015-11-25 18:42:56,0.0009036086008553657
中国油气山西三交煤层气项目整体开发方案获批,10431,14,2015-11-24 13:36:33,0.8226914354767602
竞猜中石油明日走势及收盘价，我给猜对的充100,12169,81,2015-11-12 17:41:30,0.24288489673961633
明天走势的预估！,25274,34,2015-11-24 01:04:27,0.0832649019166094
投资一定要学会潜伏!,4483,30,2015-11-22 09:39:12,0.9625457648069439
中石油或考虑出售管道或炼油厂股份等资产,5755,9,2015-11-23 14:45:17,0.35574292653387696
中石油拟整合天然气管道业务独立上市,9323,36,2015-11-20 05:45:48,0.017498240696348977
财神到，回帖的财神保佑你发财！,6087,46,2015-11-16 17:25:38,0.3964903656113893
天然气价格下调 三桶油利润或将减少上百亿元,6171,18,2015-11-19 01:38:49,0.05631765334868344
今晚停牌，下午抓紧买,4300,33,2015-11-18 12:37:32,0.8187745349781704
“两桶油”撇清与多个App关系,6121,5,2015-11-12 09:15:33,0.24668116080353208
我为啥买中石油！,7257,38,2015-09-23 21:30:30,0.014823116281495241
明高开涨5%以上，信则有,3057,11,2015-11-11 18:24:46,0.47116543529245736
247亿可撬动1.6万亿市值 袖珍“巨无霸”批量诞,4985,12,2015-11-11 04:29:14,0.437306461324685
247亿可撬动1.6万亿市值 袖珍“巨无霸”批量诞,38494,25,2015-11-11 08:49:49,0.437306461324685
中国石油近日分析,1999,7,2015-11-10 12:53:54,0.8552912231489564
中石油稠油开发技术获得重大进展,5274,9,2015-11-09 11:41:06,0.16359938458531276
权重股发力沪指再摸年线 风格是否转换还需“走,3486,19,2015-11-09 09:09:11,0.1882800534614677
前景不明朗,6974,25,2015-11-04 14:31:06,0.2834917758015052
不管熊市还是牛市，赚到钱才是真的,5540,42,2015-09-07 12:04:04,0.487695226117157
沪指6124点8周年：450只个股涨幅翻倍,13437,66,2015-10-18 08:03:11,0.28959420482440246
7月末原油库存环比增长1.05%,2658,37,2015-08-25 15:39:07,0.6294190667494999
证金三季度逾百亿加仓两桶油,9830,9,2015-10-30 15:36:47,0.06637616908072119
“两桶油”前三季度同比“少赚”900亿,6078,60,2015-11-01 06:29:33,0.1770230784032566
601857:中国石油2015年第三季度季报,7814,7,2015-10-29 16:29:47,0.45130333765841013
中国石油前三季净利润近306亿 多家公司公布业绩,7964,28,2015-10-29 16:51:41,0.7580488747485208
中国石油三季报净利近306亿 证金汇金持逾12亿股,6575,15,2015-10-29 16:57:04,0.029763468104348934
中石油和英国BP下周或将宣布战略结盟,29525,36,2015-10-18 08:43:14,0.9675077516213284
BP和中石油战略合作 与华电签百亿美元大单,6226,6,2015-10-22 08:41:30,0.26349035681517596
*** !!!!!!!请看交割单，已经远离成本区!!!!!!!,6570,24,2015-10-17 01:10:42,0.0029583934800320177
中国石油(601857)融资融券信息(10-20),2954,7,2015-10-21 08:13:20,0.5962429800784687
目前的价位，买入中石油是最安全的,1382,22,2015-09-09 10:22:30,0.7984936399210999
中国石油川中龙王庙组特大气藏全面建成投产,4914,7,2015-10-20 13:50:05,0.9571608593413071
BP将与中石油签约,7223,10,2015-10-20 11:12:53,0.08789756077792354
全球头条：中国偏爱俄罗斯石油 日本助缅甸抗衡,5208,18,2015-10-20 09:33:50,0.9933522076712643
“三桶油”改革进行时,19366,8,2015-10-19 16:25:30,0.8347704042698355
谋求中下游资产 沙特阿美或与中石油扩大合作,1687,9,2015-10-08 04:07:50,0.7180499060137098
沙特阿美或与中石油扩大合作 谋求中下游资产,2118,7,2015-10-08 05:51:50,0.7180499060137127
国庆假期资本市场要闻汇总,9737,653,2015-10-06 09:41:48,0.6619439907253031
沙特大幅下调石油出口价格 或收购中石油资产,34910,102,2015-10-06 07:29:38,0.4357088923151998
传沙特阿美聘请德意志银行为顾问 可能收购中国,1375,8,2015-10-05 22:17:32,0.9847942183855535
【讨论】市场资金面偏紧的现在，你买入中国石油,950,15,2015-09-29 10:13:58,0.959768210844307
中石油深陷腐败高发漩涡 垄断地位或难保,17443,102,2015-09-26 09:28:48,0.9758797643273307
三桶油重组望掀高潮 油服和工程技术板块或独立,2377,14,2015-09-24 08:18:50,0.39376114061900835
新一轮油气改革如何“破局”？   ,1552,9,2015-09-24 10:00:44,0.8558902763318125
还有傻逼小散在玩这个股？,548,0,2015-09-23 13:17:46,0.3263433149085605
跪求别在护盘了，让市场自己走！,819,13,2015-09-15 13:55:45,0.48011187825574797
六连跌终结！国内油价迎来下半年首涨 每升涨七,1062,5,2015-09-16 17:40:34,0.9081352563566409
中石油231人因“小金库”被处理,13438,56,2015-09-15 08:37:07,0.2380860285055867
中石油部分领导“靠大树”升迁 小金库屡禁不止,13245,34,2015-09-15 14:03:48,0.45525609032214265
中石油低调并购矿泉水业务 两桶油暗战水中“揩,9132,12,2015-09-10 04:15:51,0.13208713406460149
油气改革年内落地 锁定管网分离,945,4,2015-09-15 08:53:54,0.9984072104625122
巴菲特四度战胜股灾 称A股长期仍将向上,5398,257,2015-09-14 04:07:34,0.9817399281062589
中石油部分党组成员买官卖官 办事处酒店数量众,15709,199,2015-09-14 10:13:19,0.04805953856946543
一一→一一一一→请看交割单,1620,115,2015-08-29 17:41:26,0.5380763759377452
专家回应国企改革6大关切：如何管领导高薪高官,2142,15,2015-09-14 06:11:45,0.9774569199604976
601857:中国石油2015年中期A股分红派息实施公告,33909,28,2015-09-10 16:51:47,0.5608700401762844
请用四个字来评价中石油,1055,17,2015-09-12 16:18:12,0.07286598492809071
老外抄底促反弹 行情在迟疑中启动？,1178,15,2015-09-09 21:04:32,0.8511902534574273
大盘好好的反弹又要被中石油拉抬给毁了，我日你,910,11,2015-09-09 13:35:48,0.01550902593963055
中石油是第几次跌停?,2627,51,2015-08-25 15:14:58,0.04211768875859978
