标题,帖子数,回帖数,时间,情感
讨回海通证券欺诈回购公告导致损失的部分理由和,10051,19,2016-07-11 18:40:00,0.0005250243929755261
万科启示：给梯子、再抽梯子,7238,6,2016-07-31 21:17:36,0.7535559409362518
慢慢来吧，每天都是忙,11907,28,2016-07-14 19:54:39,0.913553327869787
7月券商业内再迎人事巨变：海通证券董事长王开,11881,7,2016-08-01 00:36:02,0.8559181001504991
600837:海通证券关于董事长辞职的公告,40788,13,2016-07-29 18:50:48,0.6021075239840807
比照H股，海通证券的合理价位在10元以下！,69329,176,2015-09-14 15:28:31,0.5542951581322195
海通证券董事长王开国因职业发展原因辞职,8989,8,2016-07-29 20:58:38,0.9964028984697292
海通证券等4家券商被证监会立案调查,342876,1801,2015-08-25 20:41:31,0.07497384524271522
说说当前趋势,习惯乱喷的请忽略.,14660,20,2016-07-26 17:41:46,0.5806451612903224
海通证券舵手王开国即将卸任 传上海实业总裁周,14051,7,2016-07-26 09:02:11,0.9969103218700829
供给侧水泥板块年收入超高将轮动为市场热点,35806,100,2016-03-19 07:45:21,0.9595835213822098
年收入超高供给侧水泥板块将轮动为市场热点,35801,115,2016-03-19 07:42:40,0.9595835213822091
海通证券易跌难拉600802仅其2毛4分可翻45倍到49,71517,101,2015-12-22 23:46:16,0.018937297109600126
市场走得象时钟一样的准确!,17731,37,2016-07-19 14:24:43,0.9880005601783312
海通证券基本断定董事会不换人也完蛋，上次参与,5736,4,2016-07-24 11:15:48,0.4808909794417282
600837:海通证券2015年度利润分配实施公告,80672,17,2016-07-06 18:24:34,0.26949807786913704
一个黑黄金产业巨头逐渐形成,51549,96,2016-05-07 18:30:24,0.6413990020054139
涨幅榜！茅台14年涨56倍列第2，第1你绝对想不到,324095,78,2016-07-19 09:20:06,0.023160424660409906
600837:海通证券关于举行集体接待日的公告,20208,6,2016-07-19 19:07:56,0.8501795611119999
海通证券(600837)大宗交易数据一览(04-22),59847,74,2016-04-22 18:46:09,0.3590390730569384
海通证券(600837)大宗交易数据一览(06-20),24368,20,2016-06-20 18:01:48,0.3590390730569384
海通证券(600837)大宗交易数据一览(07-04),17440,4,2016-07-04 17:58:57,0.3590390730569384
海通证券(600837)大宗交易数据一览(07-05),19004,3,2016-07-05 18:02:52,0.3590390730569384
卓越推：海通证券,28843,3,2016-07-19 10:35:15,0.15656999555885476
