标题,帖子数,日期,情感
贵州茅台半年报：销售费用翻番 营业成本增幅超,121180,2017-07-30,0.025683551489758538
下一个方大炭素的好股就是600067冠城大通 恭喜,3865,2017-07-28,0.5022608970520591
茅台控价铁政涉嫌价格垄断？业内：失败再正常不,157235,2017-07-29,0.9425325479480522
周一茅台最后的清仓机会，八月茅台退市倒闭了，,4839,2017-07-29,0.7306615280294088
《 白酒股大涨一一一国人都大醉 》,3867,2017-07-28,0.24593046058050072
2017年最佳委屈奖，归属茅台空狗！ 一切为了股,4014,2017-07-29,0.7492501940265631
当年那些比茅台还牛的高价股 你们还好吗？,76259,2017-07-24,0.12459059947927764
贵州茅台外围资金再次进仓了，终于等到了、这周,5814,2017-07-26,0.6822003598434261
证金公司有多傻！连续5个季度持续减持，茅台越,3835,2017-07-29,0.6721003990386503
茅台半年盈利首超100亿 也挡不住证金、社保、泰,33129,2017-07-27,0.24965560656551156
泡泡吹大了总有一天是会爆的,4591,2017-03-20,0.1363136787782281
600519:贵州茅台2017年半年度报告摘要,54704,2017-07-27,0.56537755318051
茅台集团上半年利润155亿，同比增长76%,7528,2017-07-26,0.13484413730722178
贵州茅台为民限价成饥饿营销 商战甩出五粮液几,22615,2017-07-27,0.3715743260916551
贵州茅台官网认错:“国宴”“专供”“特供”与,21733,2017-01-13,0.26306462828917976
贵州茅台：上半年净利112.5亿 同比增长28%,121988,2017-07-27,0.7565506370750106
600519:贵州茅台关于与关联方共同增资茅台财务,25915,2017-07-27,0.19061180581717196
无利不趁早，股评大力推荐日，就是你抛货给机构,14000,2016-05-11,0.0395202746068547
庄家出货手法：一高位放量滞涨，二拉高逐波下跌,34644,2016-05-11,0.9995923865030727
股价新高不等于人人赚钱！换手率决定少数人赚到,20873,2016-06-14,0.4450876980232794
茅台不下凡，熊市没个完！,3283,2017-07-03,0.18673295009638702
贵州茅台半年度盈利首次突破百亿,27841,2017-07-28,0.9471336561054033
目标价472元/股！贵州茅台市值要超中石化？茅台,21454,2016-12-14,0.29203779053015777
贵州茅台集团携手央企诚通集团共建茅台物流,26583,2017-07-27,0.17115310426051267
2003年9月23日以25.88元/股买入10万股贵州茅台,12423,2017-06-17,0.000527601001577449
香港CBD核心商办楼板价54万北京CBD核心顶级商办,3488,2017-05-21,0.9999989430627867
茅台控价失效：终端价格混乱 渠道管控存盲区,44740,2017-07-26,0.30653059244459036
利润藏吧，继续藏。,2682,2017-07-27,0.5587848699792569
实战炒股口决： 十四工作线，不破不走人。短线,29546,2017-02-19,0.9596611393517058
“茅台价格红线失守”调查：茅台表示将召经销商,19819,2017-07-27,0.13084314057773194
紧急！紧急！贵州茅台是融券股。在480附近走出,2821,2017-07-26,0.007353497339534165
茅台现已是毒酒非美酒 众小散切勿饮之…远离之,29538,2017-04-22,0.012224537554542558
断货涨价引茅台空酒瓶回收热 网上回收四五百元,7974,2017-07-26,0.00039036744929743517
茅台股价酒价齐飞 上半年系列酒收入已超去年全,20240,2017-07-25,0.971870361440575
大M头正在形成，速卖出,2590,2017-07-26,0.09405343856996229
何时崩盘？,2433,2017-07-24,0.5
主力是想办法诱多套小散，套得深主力愈成功，嘿,10858,2016-07-29,0.9733273738901154
贵州茅台白酒等不断创新高或股灾后新高走势的主,17681,2017-04-25,0.6843612179905667
有人公然违抗限价令：茅台卖到1500元/瓶 结果茅,10553,2017-07-25,0.001458257569863619
贵州茅台的投资价值浅析,19697,2015-11-13,0.8057811657800837
再次强调 它不是中石油一一一一一一一一一一一,22601,2017-03-10,0.424066158440943
贵州茅台涨逾2% 股价再创历史新高,21520,2017-07-24,0.765388944357463
《万向帝国》：散户不要高位接盘600519贵州茅台,14009,2017-06-24,0.6997648667399643
1万股茅台，205元成本，现在杀走是留,11665,2016-12-30,0.04475195207027871
紧急！加急！特急呼吁：所有网友立刻撤出全部高,6856,2017-07-23,0.014747437924428786
贵州茅台，加油！,3919,2017-05-29,0.8220664468433407
飞天茅台价格“红线”名存实亡 零售店：进价都,78121,2017-07-22,0.06284746280273423
