标题,帖子数,回帖数,时间,情感
中国银河,3803,14,2017-03-08 22:10:15,0.6815322060629389
601881:中国银河非公开发行2017年公司债券(第一,36513,9,2017-03-07 19:54:49,0.4093305606001145
除了涨停，中国银河已无事可干!!!!!!!!!!!!!!!!,7849,18,2017-03-07 15:26:52,0.24683811887495366
券商股即将开启补涨行情,16865,23,2017-03-01 14:36:35,0.9375440759728574
601881:中国银河第三届监事会2017年第一次临时,35304,4,2017-03-07 16:50:23,0.29472417712118715
彩莲为何向朋友们推荐实达集团？,20806,73,2017-03-05 10:51:30,0.46043174878336457
（601881）短期内21元，年内30到35元！个人猜的,12823,19,2017-03-04 23:09:10,0.09101384775449883
主力成功洗盘，后市上涨继续,10604,12,2017-03-06 14:50:09,0.4565183916301063
武进不锈+亚振家居+中国银河+罗顿发展,6544,6,2017-03-06 18:28:02,0.8801669626649102
中国银河将持续下挫到3.45元/股。你可以不信。,38866,103,2017-02-03 16:15:48,0.11398615264387979
打新必中窍门！月月中签攻略！（配图）,9082,42,2017-03-06 10:43:31,0.7527736473383677
彩莲究竟骗了散户什么？让有的人如此丧心病狂？,12766,43,2017-03-05 16:05:58,0.167579283341608
彩莲好了一些，感谢朋友们的关爱，你们都是善良,24933,163,2017-03-03 07:56:36,0.9983081998436011
我发现骗子一个手法，基本是推荐几支股票，有的,14151,50,2017-03-03 19:44:26,0.5167719058011891
（超1亿）超级资金入场=调整低点12.94已经确认,11332,27,2017-02-28 11:56:21,0.6019252788474784
券商股中的大牛股--中国银河将闪亮登场！,12110,8,2017-03-06 15:15:33,0.26785662093426743
银河应当强于华安,10320,17,2017-03-03 15:05:07,0.7353792240060416
中签的很郁闷，中签抛出的更气愤,8606,14,2017-03-03 15:48:49,0.0060863188916669975
银河基本面摆在那里了，各路机构都想收点货屯者,11230,15,2017-03-03 16:05:28,0.6407600148116138
彩莲推荐的股票都暴涨，实达集团18块暴涨到14块,6048,22,2017-03-03 17:16:49,0.2096537327590261
朋友们周末好，你们的重要信息彩莲每一条都用笔,20837,179,2017-03-04 08:49:53,0.9668281349762597
进来就有收获！！看你对以下现象怎么理解？,48579,127,2017-02-17 19:51:15,0.49477903936008394
是爷们的进来，这里是反彩莲联盟！！,22376,225,2017-02-28 20:19:58,0.19949730853142034
彩莲的帖子开始在杭州银行发布！大家有兴趣可取,11343,39,2017-03-04 15:20:50,0.015509362574391838
