标题,帖子数,回帖数,时间,情感
16:38东方资产本周正式挂牌宣告完成股改 注册资,11592,12,2016-10-11 17:42:07,0.23425364524685777
重复昨天的故事,5173,3,2016-08-15 10:25:42,0.7989212936520692
东兴证券(601198)大宗交易数据一览(03-09),69362,148,2016-03-09 18:05:32,0.22596319962749012
东兴证券(601198)大宗交易数据一览(03-11),80371,183,2016-03-11 18:06:59,0.22596319962749012
601198:东兴证券关于控股股东完成改制及更名的,34807,3,2016-09-29 17:21:32,0.15074399436429808
本来想今天大涨去玩只鸡的，看来只能用手了,8066,5,2016-09-29 18:01:21,0.571041875918122
21.93，又是今天的至高点,4648,14,2016-09-27 10:07:21,0.4737672181921908
浪里个浪，大盘今天搞不好是个下跌中继,3166,8,2016-09-27 13:54:56,0.7044732870534175
跌破21.65，60分钟/日线底背离形成,7468,7,2016-09-23 17:31:32,0.009646120734852603
下周不收复23，就绵绵阴跌到13,4640,5,2016-09-24 20:03:46,0.21000142411493383
21.80以下，获利盘为0的奇葩股,8271,15,2016-09-23 14:14:28,0.0030567368126845906
今天什么情况？,5964,10,2016-09-09 10:17:46,0.3935742971887549
2016中报点评：与集团层面协同逐步深化,29140,7,2016-09-14 09:45:13,0.9692868277179609
东兴证券(601198)大宗交易数据一览(09-14),24644,10,2016-09-14 18:08:59,0.22596319962749012
放心了，21.82今天的低点。庄不敢再砸了，砸就,6892,5,2016-09-13 10:11:04,0.1024254992545015
东兴证券(601198)大宗交易数据一览(09-13),17985,7,2016-09-13 17:57:45,0.22596319962749012
东兴证券0909,11877,81,2016-09-09 08:31:12,0.44767845850986676
看来星期一能捡便宜了。,9448,9,2016-09-10 09:38:07,0.6694951640820719
601198:东兴证券2016年8月财务数据简报,36502,9,2016-09-06 18:44:50,0.30400431725215393
家印掐灭烟头，解开了爱马仕腰带说：“阿兴我来,6386,5,2016-09-08 01:27:05,0.8125493884861427
东兴证券(601198)大宗交易数据一览(09-06),20714,8,2016-09-06 18:04:09,0.22596319962749012
清仓了,哈哈哈,4743,7,2016-09-06 14:25:28,0.5
集团资源协同显著，定增扩资实力提升,30769,11,2016-09-04 15:22:58,0.9987812625843576
新进恒大人寿,11967,9,2016-08-29 21:58:51,0.47950107515719254
调整马上就好，东兴即将起飞！慢的话调整这周，,19089,61,2016-08-23 15:57:18,0.6058469886639978
601198:东兴证券关于与大连银行股份有限公司签,25386,5,2016-08-30 20:23:05,0.39505329180150206
2016年中报点评：与集团层面协同逐步深化,16180,5,2016-08-30 09:34:09,0.9298704694102377
601198 东兴证券与002560通达股份相比谁最大潜,162791,241,2015-11-18 11:23:52,0.9948265450087447
背靠东方资产，业务协同前景广阔,19270,11,2016-08-26 08:59:38,0.970832263046208
23块5进还有谁举手,4504,9,2016-08-24 14:46:27,0.33618142532870743
东兴证券(601198)大宗交易数据一览(08-22),23114,41,2016-08-22 18:01:48,0.22596319962749012
东兴证券……启动千点行情，谁是证券类板的领头,25943,51,2016-07-11 18:41:02,0.596659392865051
大股东引战上市，俏东兴定增发力,38372,28,2016-08-17 08:13:58,0.8821538896724525
东兴周一可以加仓。个人看好，理由是30分钟调整,9245,11,2016-08-20 08:54:56,0.02181161906964013
今天要逆天？,3944,8,2016-08-18 13:16:30,0.2500000000000001
食之无味，弃之可惜,5180,13,2016-08-17 16:04:11,0.805586900718885
周二高开高走，直奔涨停，今天卖出的，不再有机,5310,7,2016-08-16 18:19:10,0.28634352592415646
我感觉明天会下破3100点。 今天几只银行股基本,4924,12,2016-08-16 22:31:10,0.027924728545875355
只要主力洗盘，都是低吸的机会，十年难遇的机会,61823,90,2016-03-24 22:14:01,0.9060692988811663
哈哈解套了盈利4000元拜拜,5716,11,2016-08-15 11:20:38,0.9624467004004241
8月第1周，东兴证券可否能指标背驰？,11489,8,2016-07-29 15:40:22,0.6883736154711564
东兴，周线已经是第七周了，下周就是第八周，月,59138,125,2016-07-01 16:51:35,0.05310247220361253
大家看看中信证卷前高17.3元现在17.06，国泰君,9363,8,2016-08-12 20:24:46,0.9703297944002094
证券里面东兴证券己经最垃圾了。,9101,15,2016-08-12 18:17:11,0.11180412264381934
好，今天进的5亿多，全给套。[赞][赞][赞][赞],8128,11,2016-08-11 15:09:51,0.9999659989729422
拿好东兴！,6949,6,2016-08-12 15:23:45,0.6317853705682674
601198:东兴证券关于为东兴证券(香港)金融控股,40406,9,2016-07-29 17:12:06,0.9759915344369898
601198:东兴证券2016年度次级债券(第一期)在上,27827,25,2016-08-11 20:05:09,0.31333130060262904
26的本，谁比我高？,6685,20,2016-08-08 09:51:13,0.49772436798267516
券商股己具备暴发条件，龙头必是601198！,10675,15,2016-07-12 14:10:10,0.24079447837914292
东兴证券(601198)大宗交易数据一览(08-08),24048,11,2016-08-08 20:26:45,0.22596319962749012
601198:东兴证券首次公开发行限售股上市流通公,98843,28,2016-02-22 17:16:56,0.2055446487916972
东兴证券母公司7月净利润环比下降五成,23324,10,2016-08-05 18:25:53,0.3409031287501242
东兴证券(601198)大宗交易数据一览(08-05),16288,16,2016-08-05 18:07:54,0.22596319962749012
601198:东兴证券2016年7月财务数据简报,41350,14,2016-08-05 16:41:47,0.3023443219436792
真到底了吗？,24615,24,2016-01-15 16:47:48,0.4848050459477743
券商股拉升时间不会超过8月底,12550,17,2016-07-26 20:18:52,0.10679179476122991
破位，今天又放量下跌，要碰前低，看19能不能止,5178,10,2016-08-01 10:01:35,0.19910726782711974
下星期，满仓601198，,13954,31,2016-07-29 15:56:20,0.13319915663421966
601198:东兴证券:华融证券股份有限公司关于“14,28957,12,2016-07-28 16:47:42,0.8118432088329415
时间验证一切，说再多的话也是苍白的！！,25700,19,2016-07-24 09:09:25,0.13270632384107106
东兴证券(601198)大宗交易数据一览(07-28),19250,12,2016-07-28 18:43:51,0.22596319962749012
东兴证券(601198)大宗交易数据一览(03-17),42860,35,2016-03-17 17:53:56,0.22596319962749012
东兴证券(601198)大宗交易数据一览(05-25),35950,32,2016-05-25 18:12:17,0.22596319962749012
东兴证券(601198)大宗交易数据一览(05-16),33815,25,2016-05-16 18:53:23,0.22596319962749012
周线月线显示，一轮直线拉升即将开启！！,4046,9,2016-07-25 11:33:08,0.11739896243757175
东兴证券(601198)大宗交易数据一览(06-01),35253,27,2016-06-01 18:17:34,0.22596319962749012
东兴证券(601198)大宗交易数据一览(06-16),24214,14,2016-06-16 17:55:19,0.22596319962749012
东兴证券(601198)大宗交易数据一览(06-22),30157,17,2016-06-22 17:57:20,0.22596319962749012
东兴证券(601198)大宗交易数据一览(06-29),23422,7,2016-06-29 17:59:31,0.22596319962749012
东兴证券(601198)大宗交易数据一览(07-01),29477,11,2016-07-01 18:23:31,0.22596319962749012
东兴证券(601198)大宗交易数据一览(07-13),26679,12,2016-07-13 18:13:01,0.22596319962749012
24元满仓东兴,7177,6,2016-07-24 16:45:02,0.10306308191938651
601198:东兴证券关于非公开发行股票获得中国证,43986,31,2016-07-21 18:40:32,0.7090468886724778
东兴证券(601198)大宗交易数据一览(03-03),34770,72,2016-03-03 17:50:00,0.22596319962749012
601198:东兴证券非公开发行2016年次级债券(第一,26073,7,2016-07-21 18:41:17,0.17302731221981882
东兴证券(601198)大宗交易数据一览(03-31),43961,33,2016-03-31 18:09:36,0.22596319962749012
601198:东兴证券:华融证券股份有限公司关于“14,30702,6,2016-07-20 16:42:40,0.8118432088329415
大反弹！短线50%空间！券商龙头！,73005,62,2015-09-22 16:35:20,0.14700917167133576
下周我能解套么！,8558,13,2016-07-16 22:26:00,0.6323428583259588
东兴证券(601198)大宗交易数据一览(04-22),27962,13,2016-04-22 18:46:20,0.22596319962749012
东兴证券(601198)大宗交易数据一览(04-20),27639,14,2016-04-20 17:56:55,0.22596319962749012
东兴证券(601198)大宗交易数据一览(04-18),26662,16,2016-04-18 19:01:47,0.22596319962749012
东兴证券(601198)大宗交易数据一览(04-15),27224,18,2016-04-15 18:37:54,0.22596319962749012
东兴证券(601198)大宗交易数据一览(04-14),31863,25,2016-04-14 18:06:32,0.22596319962749012
东兴证券(601198)大宗交易数据一览(04-12),22925,6,2016-04-12 18:17:47,0.22596319962749012
东兴证券(601198)大宗交易数据一览(04-08),35815,26,2016-04-08 18:05:17,0.22596319962749012
东兴证券(601198)大宗交易数据一览(04-06),24564,7,2016-04-06 18:09:39,0.22596319962749012
东兴证券(601198)大宗交易数据一览(04-05),35390,28,2016-04-05 18:12:25,0.22596319962749012
东兴证券(601198)大宗交易数据一览(03-30),29965,10,2016-03-30 18:34:00,0.22596319962749012
东兴证券(601198)大宗交易数据一览(03-29),39795,29,2016-03-29 17:55:20,0.22596319962749012
东兴证券(601198)大宗交易数据一览(02-26),56982,69,2016-02-26 18:02:51,0.22596319962749012
东兴证券被评为CCC级了，赶紧跑！,12325,8,2016-07-16 13:25:43,0.10185306859900833
601198:东兴证券2016年6月财务数据简报,40599,12,2016-07-11 15:57:13,0.25152437766630464
最终的等待终将会有回报，蓄势待发，随时准备起,7952,11,2016-07-13 20:18:40,0.935731374223676
券商业绩环比改善明显 两大利好望刺激行业爆发,49531,8,2016-07-12 11:05:07,0.9671889709592458
601198:东兴证券关于收到上海证券交易所《关于,62942,9,2016-07-12 16:16:18,0.21082839844777612
彻底清仓了东兴这坨狗屎。祝留下来的人可以赚钱,5258,6,2016-07-13 14:40:24,0.5039500488566565
东兴目标价37.2元时间8月3日,16129,14,2016-07-09 00:12:13,0.42310265584535167
今天不知道骗多少散户进来接减持的，仔细想想，,6436,13,2016-07-12 06:07:43,0.013108602747088915
东兴证券母公司6月净利润环比增逾2倍,23924,5,2016-07-11 17:43:46,0.055998578904429386
东兴证券：6月净利润环比增逾2倍,26652,14,2016-07-11 16:55:24,0.0934480204453475
今天东兴证券长阳突破！彻底暴发！,5626,11,2016-07-11 13:23:58,0.8151137027607209
大家的智商是多少呢？都是人名，看看谁能猜对？,28949,32,2016-03-25 18:30:54,0.27694451400042874
东兴的技术面解析,9449,15,2016-07-08 10:42:48,0.9324662234537158
先试试能不能发出去,3682,7,2016-07-06 12:36:41,0.37239865368564906
东兴证券5月净利7540万元 环比下降51.67%,39665,24,2016-06-06 20:54:29,0.5422300200252574
收盘价暴露主力意图了，24.30，熬死散们。[大笑,6305,11,2016-07-07 15:04:27,0.17669420883768083
601198:东兴证券关于实施2015年度利润分配方案,60674,17,2016-07-06 16:36:38,0.19192169761061673
回踩2950，铁板定钉[鼓掌]进等23[牛],2367,5,2016-07-06 10:20:29,0.015432498301248931
明天冲高3-5个点,5670,7,2016-07-05 15:15:55,0.24287102347561684
今天开始布局东兴证券啦……明天会怎样呢？,12694,10,2016-06-30 21:46:27,0.39313318060550095
明天千古涨停，因为我满仓,3467,6,2016-07-04 21:04:45,0.1453599232568208
历史证明，能够发动深港通大行情的只有券商双雄,9012,7,2016-06-30 14:06:38,0.9400057136606784
出了一半！昨天自作聪明卖掉的今天要悔青肠子了,7874,13,2016-06-28 15:11:54,0.11411524319142674
所谓的分红其实是骗人的把戏，反而要贴钱,4834,7,2016-06-28 09:58:38,0.05672171681139382
唉，当股东收收分红也是不错的，总比存银行好多,6445,16,2016-06-27 10:58:40,0.7150163862826284
东兴证券股份有限公司与北京兴致科技股份有限公,38110,7,2016-06-27 16:02:29,0.9153113193087192
601198:东兴证券2015年度利润分配实施公告,97834,17,2016-06-20 18:35:52,0.16126029809775522
第二小盘次新券商股东兴证券，极可能接替第一创,10389,14,2016-06-17 14:19:02,0.3941394138776789
！！东兴证券一一大盘护花一一王的近卫！！,108434,273,2015-12-11 14:51:03,0.8678952650797397
埋伏东兴证券，等后面拉升顶大盘就跑！进三成,9742,18,2016-06-03 11:17:42,0.08114302040017707
东兴东方证券4月被减持超7亿元 券商股下半年解,88053,29,2016-04-20 01:43:10,0.23861955732538298
今天轻仓进入,13055,29,2016-06-07 16:09:29,0.5922312349506849
华夏银行600015爆出股权争夺！上涨目标：20元！,6159,20,2016-05-31 13:57:08,0.20088128233010416
世界上真的有套牢鬼吗？见鬼撞鬼碰到鬼了。一买,20480,26,2016-04-06 16:59:28,0.9990529755691622
每人都来看看吧。投投票。下周是走那根线？,6820,10,2016-06-08 16:54:23,0.18938342853748957
来张特写图。今天买在山腰上了。套了。能说说什,41147,54,2016-04-08 16:31:26,0.8539640263894828
今天一冲动全仓杀入。不知道是福是祸。子弹打完,20940,20,2016-05-03 16:41:06,0.7590788369161126
谢谢主力。尾盘捡了8万股。直接上图。,22569,29,2016-05-11 15:36:04,0.2738004770933824
东兴证券今日超大单流入排名第8名(04-11),22300,15,2016-04-11 16:26:43,0.6726733805582711
节前节后逐步进场,7133,42,2016-06-06 21:28:04,0.7848272212204545
东兴证券我的挚爱，从下周一开始我会看着连拉三,13970,18,2016-06-02 16:13:32,0.9173223985645967
601198:东兴证券2016年5月财务数据简报,48501,12,2016-06-06 19:21:56,0.3086160488706682
第一创业持续暴涨，必将激发第二小盘券商股东兴,7468,20,2016-06-03 11:36:17,0.9235331046790589
好吧算你狠。直接上图。什么都不说了。自己看看,34566,39,2016-03-31 16:53:28,0.18018497031658443
看到这个我真的震惊了？又出大事了？这还能玩吗,10118,41,2016-05-02 11:59:02,0.8123186066930513
想说点什么但是无语。直接上图真丢人呀。还能解,44188,48,2016-03-15 23:18:11,0.043984628725129093
！！券商或再成风向标一东兴证券一中线标配！！,50755,112,2016-03-14 22:47:05,0.015016657186589732
大盘缩量盘整券商再现一日游,7892,30,2016-06-01 16:25:19,0.8887021162088803
601198:东兴证券关于非公开发行股票申请获得中,87131,54,2016-04-20 16:09:28,0.28755455236495786
短线机会又现,6528,33,2016-05-29 21:21:03,0.8493119544084916
东兴证券:核心分析(附1图)此股2016年仅一贴,53915,40,2015-12-29 17:57:17,0.9368673322547862
平和的心境战胜恐惧...,13181,239,2016-05-23 17:35:40,0.9989144618867994
回来看看,7260,22,2016-05-22 16:23:09,0.46328671328671334
601198东兴证券未来走势超级想象图,126630,68,2016-01-24 11:05:49,0.8821005377693407
年报：净利润增长96%，股东背景带来广阔业务空,63488,17,2016-03-10 13:08:31,0.9560624286008635
周末利空频频  周一券商板块必定带头砸盘,6170,4,2016-05-14 16:51:56,0.3512228967247517
601198:东兴证券2015年年度股东大会文件,35345,6,2016-05-12 17:13:03,0.7461376865138937
东兴证券，该板块没有持续性，多多观望~,41769,240,2016-04-17 17:05:42,0.8160430266499638
别买入！耐心等待融资盘被强平爆仓时抄底不迟98,24441,31,2016-01-14 13:48:26,0.023152373379950575
斯太尔动力 “神秘”技术之(一),28644,68,2016-01-16 09:27:40,0.9929255014050729
程博明等人被依法批捕,14907,80,2016-04-29 22:07:23,0.4075617506702435
24.20安全区域，我全仓,14775,39,2016-05-06 13:32:08,0.17653008247466762
601198:东兴证券2016年4月财务数据简报,38099,16,2016-05-06 15:56:58,0.2683334655151788
五家上市券商公布年报：中央汇金驻守未曾减仓,73239,60,2016-03-09 02:11:25,0.05320750872103641
最合力的板块就是券商.下午崛起,4754,14,2016-05-06 10:37:35,0.9399539178834452
权重股搭台，题材成长股唱戏。,4126,28,2016-05-04 19:51:40,0.669155021313023
601198:东兴证券:2014年东兴证券股份有限公司债,35676,7,2016-05-05 15:41:26,0.8099448039511387
抛！机构拉升诱多不是解放军,对倒放量是笑着数,15157,17,2015-11-12 10:29:48,0.30395695723223015
利空！保监会叫停1年期理财型保险产品 1-3年产,8973,18,2016-03-21 07:38:19,0.4674500481431162
601198:东兴证券关于2016年一季度累计新增借款,38254,13,2016-05-04 15:53:44,0.06988510440946105
东兴证券一季度累计新增借款28亿元,14135,9,2016-05-04 17:47:21,0.07313840046215969
依托股东优势，业务协同发展,40773,9,2016-05-03 16:30:56,0.9885045838848366
周末消息总结，周一操盘策略！,17695,26,2016-04-11 08:29:18,0.8178298946422898
东兴证券   我不是什么股神巴菲特，但能保你会,8208,17,2016-04-06 19:59:52,0.9853358086527682
东兴证券目标价!!!!!!,12230,8,2016-04-29 12:59:44,0.6066064354819709
601198:东兴证券2016年第一季度报告,49158,18,2016-04-29 18:42:16,0.7560066739327199
据传言：5.1后交易制度变更为T+0!,14423,18,2016-04-28 13:42:40,0.8402944790935444
东兴证券今日超大单流入排名第20名(04-28),15250,5,2016-04-28 16:04:48,0.5963487087342576
东兴证券3月份净利环比增2.74倍,16837,10,2016-04-13 04:10:09,0.7914008422707283
守到云开雾散,4595,26,2016-04-25 22:26:05,0.8493656738878216
尾盘券商拉升明天是否有机会？,24755,43,2016-04-19 20:46:33,0.0767110783012559
人气指示券商走向何处,5232,37,2016-04-24 22:09:48,0.12458381350023062
守是一种方但不是唯一方法,12150,53,2016-04-21 20:17:11,0.7754465082582858
东兴证券 目标价,93638,2370,2016-04-11 22:08:20,0.9113197558346928
东兴证券定增申请获证监会审核通过,38194,32,2016-04-20 16:20:21,0.053577979407030574
没什么大不了的,6317,32,2016-04-20 12:11:24,0.24922611885772272
靠，伤心的割肉，更伤心的是尾盘拉升，你们有没,7588,10,2016-04-20 15:18:09,0.10543764784549481
三千点保卫战,6244,43,2016-04-18 20:56:05,0.7386802340060276
601198:东兴证券2016年3月财务数据简报,65699,27,2016-04-12 16:25:20,0.2516612688907648
说说今天的小东兴,20437,17,2016-04-15 15:07:34,0.5025370734601784
603002涨停？,3459,0,2016-04-15 11:56:22,0.5661315108071885
小非抛售,11493,78,2016-04-16 14:28:45,0.542351618283076
下周突破上攻行情即将展开,10188,12,2016-04-15 15:49:56,0.9990305307509152
3月母猪存栏符合预期 谨慎布局养猪股,13595,5,2016-04-16 10:11:16,0.7316988250975107
明日详细操作指南,12461,23,2016-04-13 16:16:16,0.8239117086472634
主力故技重演，东兴证券能否挣脱？,27220,341,2016-04-10 22:36:51,0.9366561246870004
草 你 奶奶！你就缺老子这几手吗！？！[不屑],6746,13,2016-04-14 14:46:46,0.9235127715501931
明日操作建议,10017,25,2016-04-13 15:37:45,0.5978205814493863
可以加仓了,13260,31,2016-04-12 13:33:35,0.2964260140101529
东兴可以补仓了,10279,15,2016-04-13 14:23:11,0.3251158428117664
东兴证券：受周末消息影响利好，今日早盘券商领,12540,104,2016-04-11 15:05:01,0.5407725944645672
有几个朋友一直询问我东兴证券后面怎么做!,29135,175,2016-03-13 17:57:39,0.4306638961751802
东兴证券母公司3月净利润环比增长2.7倍,20238,7,2016-04-12 17:08:06,0.7828670539916448
【热点追踪】券商板块是否能引领一期新的大涨,43609,10,2016-04-11 10:26:56,0.8423490826794996
下午进场买入，呵呵，等东兴扛旗领涨。缺口补缺,12129,14,2016-04-11 15:46:06,0.6961290297212908
券商股高开领涨 东兴证券涨幅居前,17734,6,2016-04-11 09:35:47,0.5475891570929758
关注东兴证券,26132,18,2016-04-01 15:19:49,0.7779104790953051
慢牛格局已成,10101,21,2016-04-07 19:48:12,0.17920789483986288
周一东兴用涨停來反击有关人士(狗生的，连名字,7845,14,2016-04-10 15:48:08,0.723925367464043
谢谢主力，涨停价出了。没睡懒觉啊[兴奋],6884,22,2016-04-11 09:34:26,0.48194571367369654
[买入][买入][买入][买入][买入],7410,23,2016-04-08 11:01:59,0.9905555709423475
东兴证券：今天涨停！！,3652,15,2016-04-11 09:29:24,0.3196195047773551
券商重大利好 此板块周一或集体涨停 娃哈哈,7163,5,2016-04-10 22:39:41,0.8793589730658142
东兴证券估计周一集合竞价大概率就封涨停了,30344,19,2016-04-08 22:37:53,0.03143592311980414
国家又在降券商的杠杆，降低净资产比率，相当于,21974,22,2016-04-08 17:20:15,0.6192728720098268
东兴证券，突破历史高点创新高是必然,16467,32,2015-12-15 23:37:41,0.975451290873169
券商股走势低迷 东方证券领跌,18030,7,2016-04-08 10:18:44,0.21891178065312544
601198:东兴证券:16东兴债-跟踪评级公告(联合[2,32259,4,2016-04-06 19:05:59,0.16024430415496882
模拟盘日记,17986,122,2016-03-25 20:00:14,0.6837225424652923
601198:东兴证券关于公司次级债券“13东兴01”,36707,10,2016-04-06 18:08:08,0.2030995561301583
发行价9.18元，现价23.19元，回报14元，150%的,24536,16,2016-02-24 03:58:08,0.3472896927836773
关注低价603002。,6978,2,2016-03-30 09:35:41,0.7448268322299219
！！外汇宠儿、王的女人一一光大证券一一！！,11712,39,2016-04-02 18:43:27,0.42816679413313863
7亿主力资金近三日杀入券商概念股,35238,8,2016-03-31 17:39:23,0.8239471109525058
给广大散户的福利：东兴证券若明天在26.5附近开,14734,9,2016-03-31 18:20:33,0.4852478470987269
甭废话，老少爷们儿、兄弟姐妹们，想挣钱您就抄,3230,10,2016-03-29 10:12:16,0.007726843179729381
601198，下个星期二等待23.80赌一把,22004,33,2016-03-25 13:54:10,0.6386017795392277
601198:东兴证券2014年公司债券2016年付息公告,49312,7,2016-03-29 16:02:19,0.3221289543979543
券商股一马当先 东兴证券涨逾3%,15485,11,2016-03-29 09:53:53,0.08323989747911897
601198:东兴证券2016年2月财务数据简报,74089,15,2016-03-07 17:04:37,0.20609428717428668
一直在补仓，从未放弃过,13338,45,2016-03-18 11:21:30,0.2871031794753377
对东兴证券合理回调做一个预测，希望大家批评些,76007,92,2016-01-17 21:22:22,0.42660338333968684
大盘是正常的回调？还是低位进场的时机？精准分,9544,13,2016-03-24 19:07:14,0.3211835225306995
大盘有跌不下去的感觉,14415,63,2016-03-25 14:20:16,0.43767431983559313
今日关键价位25.46，如果跌破，大家各自逃命吧,9816,16,2016-03-25 10:45:47,0.7996574899040955
∩+∩华泰证券价值投资的芳香，需要时间来沉淀,104713,471,2015-11-08 21:18:43,0.6999554006943378
成也券商败也券商,17573,51,2016-03-24 15:07:29,0.37635514080464794
关键时刻考验智慧,8318,66,2016-03-26 11:08:37,0.9492385567221867
东兴证券今日超大单流出排名第9名(03-24),19124,6,2016-03-24 16:10:53,0.2270820098996772
我想要一套小房子，能做你的小妻子，一起提着菜,10973,22,2016-03-23 23:58:19,0.9666186610868752
量就是人气,22033,69,2016-03-21 17:34:31,0.25932320541022635
东兴证券 明天能否继续突破，冲锋新高,14525,11,2016-03-23 20:34:59,0.9085018212471339
改革中前进,11598,28,2016-02-27 10:37:47,0.9802751939921044
小散十年练就炒股“绝活”,9838,175,2016-03-21 09:22:02,0.11128632714033693
券商股全线大涨 机构看好3股（名单）,58377,13,2016-03-21 09:53:27,0.0036199607386701027
东兴证券 继续看好,10056,11,2016-03-21 19:52:03,0.350800987440239
希望有人能看明白，,13861,23,2016-03-12 10:46:27,0.6905373761613556
卖了金证股份来押你,8442,9,2016-03-21 13:30:08,0.7520511146132268
东兴证券 仍有上升空间,18659,19,2016-03-19 13:37:45,0.6569550180476814
下周初注意高抛,18205,51,2016-03-18 19:08:08,0.855296682723282
好笑的可怜虫，竟然想到13元,16455,35,2016-01-21 22:40:33,0.008916677262322037
券商股频获大股东增持 午后强势崛起,23704,7,2016-03-17 14:57:04,0.9440183938883003
关注小而美300121。,3938,0,2016-03-11 17:30:14,0.9552853271111881
肺腑之言，一定会让东兴证券的朋友有所收获,23029,82,2015-12-16 09:18:32,0.7926735283056122
大股东资源优势显著，深度协同潜力巨大,90437,11,2016-03-14 08:04:00,0.9770726457152638
散户操作七大陋习,8011,39,2016-03-14 16:58:53,0.2372953036122113
牛市牛股牛气冲天，锁住金牛，抓住,4873,37,2016-03-11 19:36:47,0.5384225401473666
哎!,5953,27,2016-03-13 13:23:43,0.5262327818078083
东兴证券，短期表现止跌，但反弹意愿不强,10917,43,2016-03-11 19:26:22,0.8096172034907555
券商板块有望迎来反弹行情,8054,21,2016-03-09 11:10:37,0.639564501666835
周末利好,17959,45,2016-03-11 22:03:14,0.6474666918857737
券商股奋力护盘 东兴证券等逆市翻红,12952,7,2016-03-11 10:58:13,0.16234070581632942
【投票】券商股今日能否护盘成功？,23621,13,2016-03-11 13:26:19,0.5425173392498154
东兴证券今日超大单流入排名第4名(03-11),11674,3,2016-03-11 16:05:14,0.6330929171915115
券商股拉升 东兴证券涨3.14%,10278,12,2016-03-11 10:05:31,0.5734259230057951
静待春雷,10765,55,2016-03-09 21:04:07,0.4737672181921908
601198 ，尾盘信号看懂多少？（在补一贴）,16961,16,2015-12-15 17:30:47,0.01370250635282555
人大本周审议调整证券法注册制议案  注册制加快,5044,5,2015-12-21 09:26:40,0.26145689583667975
601198近期走势,25182,31,2016-01-06 13:43:50,0.5250040744228941
大股东助力资管、投行，协同打造竞争力,45386,5,2016-03-09 14:54:38,0.9997460619215824
借助大股东资源，打造综合金融服务商,58348,13,2016-03-08 10:04:48,0.9976673761167254
沪市王者归来？,21950,55,2016-03-06 09:08:39,0.8794433566334721
601198:东兴证券:海通证券股份有限公司关于东兴,69217,7,2016-03-07 15:47:47,0.7340227643977405
东兴证券净利同比近翻番 10派2.5元,34534,16,2016-03-07 08:35:12,0.20855557309045303
东兴证卷最新消息,主力上演惊人一幕!,11210,41,2016-03-07 09:49:18,0.2416334436103641
西南、太平洋…,30337,70,2016-03-04 20:23:02,0.6847407648473135
东兴证券2015年净利润增长96% 拟10派2.5元,59984,22,2016-03-04 22:41:50,0.49750657494007333
601198:东兴证券2015年年报摘要,66066,22,2016-03-04 21:07:20,0.42709996246071114
！东兴证券：11月中旬走势，操作政策！,188421,121,2015-11-18 19:36:00,0.15950623145397125
601198:东兴证券2015年年报,70203,13,2016-03-04 21:07:43,0.21631391423609303
大家说说看法，一共3个问题，不得其解,16001,19,2016-03-04 20:44:18,0.05140850520902407
东兴一定是换操盘手了,11291,15,2016-03-04 15:48:02,0.5284295299995143
最新消息：今年高送转。。10送10左右,11404,10,2016-03-03 11:06:45,0.1980969283360846
谈谈券商,40158,96,2016-02-15 21:26:38,0.3293418291102329
看两点后吧，东兴可能爆发,7158,24,2016-03-04 13:50:03,0.4465981796592715
天涯刀客开谈——东兴证券,36761,73,2016-02-22 11:09:27,0.7707946277642467
601198:东兴证券:2014年东兴证券股份有限公司债,61407,5,2016-03-01 16:55:46,0.8099448039511387
骗子骗钱的时候，是不会说实话的，我们散户要学,5409,9,2015-11-18 14:33:28,0.003879722087810844
601198:东兴证券关于2015年累计新增借款的公告,67319,12,2016-02-29 16:43:09,0.06988510440946105
2016年预测：A股2000-2500之间,30064,38,2015-12-31 23:25:00,0.7564423280787681
东兴近期操作要点,15811,8,2016-02-25 16:21:05,0.7795010066295636
节后机会在这里,64408,80,2016-02-11 08:23:42,0.7341794495700423
十大机构论市：新升势最低目标3700点,207466,317,2015-12-14 15:17:29,0.6972427616038568
东兴证券走势分析,20885,16,2016-02-25 15:39:13,0.8483604434525416
东兴证券，昨日收盘突破表现22.6，但并不能表明,22013,43,2016-02-18 11:01:25,0.9854245817451245
2018年2月26 解禁15亿 重大利空 快跑吧 哈哈哈,17126,16,2016-02-23 15:40:11,0.5593339255527366
B浪反弹已经结束，接下来开始C浪下杀。,21743,18,2016-01-16 20:59:00,0.10417054606715326
这下完蛋了，5000手23.3卖的点成了买，这下满仓,13991,11,2016-02-23 13:54:41,0.7238870519422291
实践证明市值配售新股是券商的利空！打新资金不,28923,27,2015-11-08 08:48:24,0.9876064812557558
我算不清时间 我不会数波浪 我不懂啥技术 我不,12626,13,2016-02-20 19:30:36,0.24366174267271767
601198:东兴证券:海通证券股份有限公司关于东兴,70866,16,2016-02-22 17:16:56,0.7340227643977405
东兴证券跨年上40，超越历史，创造新高！,32197,32,2015-12-16 21:20:44,0.9825096081735896
看好才会去买，不相信不涨,68198,108,2016-01-05 17:05:38,0.17618015750871374
建议：10送2股，转增3股。希望董事会采纳！,12523,13,2016-02-19 15:54:42,0.010581245695392094
东兴证券：短线还有上冲动能，可以继续持股,19217,43,2016-02-18 19:57:52,0.533163031971977
东兴证券——短线向前看向钱看,12854,34,2016-02-17 17:30:59,0.7879798276285376
东兴证券上涨空间大，明天将重仓买入,11125,9,2016-02-17 19:43:43,0.04600209656938714
