别买入！耐心等待融资盘被强平爆仓时抄底不迟39,0.0,18596.0,160,4,2016/1/14 14:07
暴跌开始，工行1元见,0.0,10572.0,130,3.5,2016/1/14 7:05
抛！供给侧改革消产能去库存必增银行的呆坏帐98,0.0,30909.0,23,4,2016/1/12 10:07
红绿横拖千里外，赤乌坠落九云边。。。,2.0,4823.0,146,3.5,2016/1/11 16:39
工商银行可能收购德银伦敦金库,1.0,15693.0,562,0,2016/1/11 15:44
王石现身浙商银行大本营 避谈万宝之争会见神秘,0.0,235584.0,2158,0,2016/1/10 12:08
人社部人士：基础养老金全国统筹后费率将下调,2.0,117103.0,2419,0,2016/1/9 8:32
谁在操纵最低估值的工行？,1.0,10601.0,151,4,2016/1/8 10:29
只有按我的意见实施股市还有希望,1.0,5231.0,386,4,2016/1/7 13:26
【讨论】熔断机制下工商银行投资价值更加明显？,1.0,17862.0,2142,4,2016/1/4 16:15
命理。春影,2.0,90303.0,417,4,2016/1/2 21:21
奇虎360等中概股遭遇找“壳”难 资金压力促迫切,0.0,138261.0,1547,0,2016/1/1 4:57
沿海省份工厂密集倒闭，还幻想股市上涨？金融危,0.0,14423.0,244,4,2015/12/30 11:30
汇金资管受让“救市仓” 或成大陆版盈富基金,2.0,1189787.0,776,0,2015/12/30 19:01
工商银行：汇金公司向其子公司转让10.14亿股,1.0,12281.0,317,0,2015/12/30 21:36
工行收益分析,1.0,62826.0,264,3,2015/12/29 12:21
不亚于降杠杆清配资的利空！保监会召开险资风险,0.0,13287.0,304,4.5,2015/12/29 14:05
央行将发行2016年贺岁普通纪念币一枚 面额10元(,2.0,25937.0,1073,0,2015/12/29 11:53
再过12个月净资产就是5.7元，老子等得起！！,1.0,14446.0,137,3.5,2015/12/25 12:50
工商银行(601398)大宗交易数据一览(12-24),1.0,17063.0,499,0,2015/12/24 18:08
工商银行(601398)大宗交易数据一览(12-23),2.0,26267.0,497,0,2015/12/23 18:13
工商银行(601398)大宗交易数据一览(12-22),1.0,27440.0,497,0,2015/12/22 18:10
蓝筹股的春天来了！高盛看好一超级大盘股,1.0,117022.0,1525,0,2015/12/18 16:48
紧急通告：立即抢购处于历史低价的金钼股份6019,1.0,30854.0,263,2.5,2015/12/17 10:29
数万亿打新资金首选大蓝筹,1.0,47242.0,1324,0,2015/12/17 0:44
红包行情强势开启 低吸是王道,2.0,28696.0,1840,0,2015/12/17 15:09
2015年《世界品牌500强》排行榜今天发布，工行,1.0,142096.0,210,3.5,2015/12/16 8:39
去库存是房地产商的大利空！降低卖给农民工新市,0.0,14480.0,557,4.5,2015/12/15 10:19
工行处理137名违纪违规人员,0.0,20354.0,695,0,2015/12/9 2:59
银行业不良贷款资产证券化有望推进,0.0,34325.0,183,4.5,2015/12/9 7:55
工商银行召开警示教育大会 通报处理137人,0.0,22873.0,748,0,2015/12/8 13:24
601398:工商银行非公开发行优先股挂牌转让公告,1.0,24394.0,1958,0,2015/12/7 16:54
《倡仪书》坚决不去创业板做接盘侠，同意者顶！,2.0,17081.0,422,3.5,2015/12/5 16:30
工商银行第二目标价5.11元.,1.0,19912.0,157,4,2015/12/4 0:01
601398:工商银行境外优先股股息派发实施公告,1.0,9896.0,1891,0,2015/12/3 17:19
股海随笔---注册制是ST股炒作的克星,2.0,9994.0,1113,4,2015/12/1 8:53
工商银行(601398)大宗交易数据一览(11-30),1.0,8202.0,474,0,2015/11/30 18:26
现在的工商银行就是一堆干柴，只要点一把火，就,2.0,5793.0,255,3.5,2015/11/21 7:59
抛！工商银行A股价高溢价H股20%左右，同股同权,0.0,45949.0,210,4.5,2015/11/19 8:23
工行年底到7元左右,2.0,24470.0,126,4,2015/11/19 10:53
工商银行预计到18元，会成为世界最大的银行股,1.0,15899.0,154,4,2015/11/19 10:50
行情尾声，注意风险！经济每况愈下，牛市没基础,0.0,17648.0,208,4.5,2015/11/18 14:13
重回工行，这次真的长线，不换了，也不想换了。,1.0,11621.0,605,3.5,2015/11/16 18:08
工行回应2.88亿存款无法兑付事件：款项被公安冻,0.0,11264.0,437,0,2015/11/16 9:41
工商银行曝诈骗案 2.88亿存款无法兑付,0.0,8075.0,3074,0,2015/11/16 8:37
债务置换拟提额，银行资产质量料改善,1.0,11080.0,1009,4.5,2015/11/12 11:16
工商银行(601398)融资融券信息(11-10),2.0,3663.0,534,0,2015/11/11 8:10
让人震惊，从2个数据来判断工行的股价趋势,1.0,5627.0,317,3,2015/11/10 22:55
IPO重启了 “笨笨”的银行股为何能领涨？,1.0,11174.0,1472,0,2015/11/9 21:00
我4.92买进,1.0,4311.0,124,2.5,2015/11/9 16:27
为了IPO硬托大盘，拉升银行和证券，这个难道不,1.0,4467.0,170,3.5,2015/11/9 9:49
下周一开始机构大量抛售老股，准备资金申购新股,0.0,4905.0,716,3,2015/11/8 20:51
利空！市值配售就是汇金证金、大股东与小股民争,0.0,8476.0,288,4.5,2015/11/7 17:21
关于新股发行实行配售后再交款办法的条款细化建,2.0,16398.0,960,4,2015/11/7 16:02
老股民的嗅觉：IPO新规重启，银行股要疯！,1.0,16674.0,274,3,2015/11/7 13:15
工行香港子公司被骗贷2亿港元 回应称已收回本息,0.0,5588.0,547,0,2015/11/7 12:22
收入端四大行领先,1.0,32716.0,735,0,2015/11/6 17:24
写给徐翔，警示后来人,0.0,51875.0,247,4,2015/11/3 19:32
手续费增速回暖，互联网金融展新枝,1.0,20131.0,1273,0,2015/11/2 15:50
[大宗交易揭秘]·601398:工商银行H股公告(15-10-,2.0,12279.0,654,4,2015/10/31 8:32
为什么买四大银行股？,1.0,37475.0,335,3.5,2015/10/30 11:20
银行利空！放开存款利率浮动上限！必将缩减存贷,0.0,12225.0,206,4.5,2015/10/23 20:08
工行郑万春辞职或任民生银行行长,1.0,9364.0,244,0,2015/10/23 5:05
周一大盘继续逼空再创新高3452,1.0,6694.0,188,4,2015/10/23 16:15
证监会：请请依法治市！查处建行工行中石油等操,2.0,4833.0,260,4.5,2015/10/22 13:46
这次的国家队护盘密码你看懂了没,1.0,834228.0,902,5,2015/10/22 20:11
银行股在最后一分钟发生了什么 银行B或存套利机,2.0,14850.0,1996,0,2015/10/22 5:18
工商银行盘中逆势触涨停 后市风格转换存分歧,1.0,4736.0,945,0,2015/10/22 8:55
看看这些算不算操纵股市,0.0,7093.0,132,2,2015/10/21 22:28
工商银行收盘价受质疑 权威人士澄清,0.0,54564.0,529,0,2015/10/21 17:35
【讨论】主力尾盘狂拉工商银行究竟有何阴谋？,0.0,107112.0,3160,4,2015/10/21 14:55
关注银行股明日开盘价！,2.0,4856.0,263,4,2015/10/21 22:13
五大因素导致A股暴跌,0.0,9255.0,2575,0,2015/10/21 22:24
差一点又千股跌停 这次是洗盘还是见顶？,0.0,4865.0,2299,0,2015/10/21 18:55
工商银行今日超大单流入排名第1名(10-21),1.0,7510.0,341,0,2015/10/21 16:09
601398:工商银行H股公告(董事会会议召开日期),1.0,4608.0,583,0,2015/10/19 16:53
四大银行的红利和净资产是稳定的增长的，四大银,1.0,1957.0,522,3.5,2015/10/19 4:32
工商银行2015年三季报[震撼全球][点击查看原文],1.0,15028.0,765,4,2015/10/17 12:27
姜建清详解工行跨国并购战略,1.0,11186.0,2627,0,2015/10/15 0:39
工行墨西哥子行揭牌成立 为该国第一家中资银行,1.0,5424.0,704,0,2015/10/15 17:00
只要沪市缩量到1500亿元左右，大盘就见底了。 ,0.0,22348.0,291,3.5,2015/9/29 11:20
工商银行(601398)融资融券信息(09-28),2.0,2957.0,528,0,2015/9/29 8:09
淡马锡增持工行H股,1.0,96706.0,370,0,2015/9/24 1:19
淡马锡增持3000万股工商银行H股 涉资1.4亿港元,1.0,102735.0,1320,0,2015/9/23 17:38
别坐电梯，该抛出了！A股价已超H股价40%以上，,0.0,34478.0,194,4,2015/9/22 13:46
未来银行股票要么补跌要么横盘，当然最好的结果,0.0,15577.0,192,3.5,2015/9/21 10:51
汇总本次割羊毛的结果,0.0,3866.0,414,4,2015/9/20 0:15
601398:工商银行H股-2015年中期报告,2.0,5835.0,1952,0,2015/9/20 13:46
正经比划,1.0,305201.0,133,3.5,2015/9/19 14:55
工商银行今日超大单流出排名第6名(09-18),1.0,4280.0,337,0,2015/9/18 16:07
特别提示：2600点，指日可待,1.0,9101.0,140,4,2015/9/16 10:39
工商银行今日超大单流入排名第6名(09-15),1.0,4193.0,340,0,2015/9/15 16:13
租赁业2.0时代到来 15股惹关注,2.0,14470.0,1848,4.5,2015/9/15 9:48
经济不行！你就是再护盘有啥用！不过是害人之举,0.0,11003.0,141,3,2015/9/14 13:55
【讨论】大盘大跌时买入工商银行准没错？  ,1.0,10789.0,491,4,2015/9/14 17:07
银行股奋力护盘 工商银行大涨3%,1.0,5710.0,161,0,2015/9/14 14:39
银行股奋力护盘 工商银行大涨3%,1.0,11458.0,163,0,2015/9/14 14:38
请给我一个持股的理由吧？！有多少个？,1.0,16729.0,547,4,2015/9/11 10:29
我对工商银行的估值 股价=净资产收益率/M2*每股,2.0,22471.0,326,3.5,2015/9/10 22:58
水皮杂谈：稳定修复建设 A股的前途是光明的,1.0,38144.0,1536,0,2015/9/10 1:03
银行股价值回归值得期待,1.0,37163.0,1209,4.5,2015/9/8 17:22
9月8日，蓝筹股的漫漫下跌路必将大盘指数带向深,1.0,23763.0,269,3.5,2015/9/8 12:46
谁在砸盘， 谁才是空头？,0.0,2683.0,181,3.5,2015/9/8 10:58
银行股价值回归值得期待,1.0,34620.0,1498,0,2015/9/8 7:28
高股息率股哪家强,1.0,27747.0,1715,0,2015/9/7 15:44
沪指跳水跌近2% 银行国改概念重挫,0.0,98704.0,1894,0,2015/9/7 11:14
明天工行必将再度涨停,1.0,7046.0,135,3.5,2015/9/7 17:50
权威声音释放底部信号 九月或是转折月,2.0,5155.0,1823,0,2015/9/7 2:19
其实国家很好做，不管大盘怎么走，只要低着头买,1.0,1784.0,238,3.5,2015/9/7 23:23
银行板块砸盘 沪指缩量巨震5%,0.0,8117.0,1168,0,2015/9/7 15:13
银行股逆市下跌 工商银行跌6%,0.0,17235.0,175,0,2015/9/7 10:01
工商银行：业绩符合预期 亮点在融e联,1.0,9357.0,1012,0,2015/9/7 8:18
工行砸盘的阴谋,0.0,35883.0,187,3,2015/9/7 13:32
沪股通活跃股揭秘资金动向 工行等完胜本轮大跌,1.0,7702.0,1099,0,2015/9/7 2:29
你参与的是一场骗局(scheme)，而不是一个市场,0.0,51874.0,719,2.5,2015/9/6 12:14
2015半年报点评：业绩符合预期，亮点在融e联,1.0,14687.0,1080,0,2015/9/6 8:46
【讨论】当前的工商银行正好进行价值投资？,1.0,9278.0,222,4,2015/9/6 13:37
吹响股市“核心价值观”的集结号,1.0,6628.0,2174,0,2015/9/5 21:14
上市公司上半年赚1.42万亿 九大板块强势领跑,1.0,28675.0,2167,0,2015/9/4 10:51
从工商银行出现涨停说起,1.0,11123.0,626,3.5,2015/9/4 20:16
券商注资证金公司再救市 低估值蓝筹有望成为重,1.0,23151.0,1651,0,2015/9/4 9:27
救市由银行到中小绩优 21股被国家队救4次(名单),0.0,13853.0,3710,0,2015/9/3 8:32
3000点能否构筑蓝筹底？,2.0,26359.0,5846,0,2015/9/3 0:43
工行7年首涨停 5000点买的银行股在3000点解套了,1.0,10236.0,933,0,2015/9/3 23:15
银行股频现万手买单 机构龙虎榜净买入27只股,1.0,52962.0,7133,0,2015/9/3 2:54
工行主力资金净流入逾13亿 银行板块避险价值显,1.0,110941.0,2611,0,2015/9/3 2:09
上半年A股银行净利超7000亿元 30倍于创业板,1.0,27018.0,1550,0,2015/9/3 11:33
乐乐熊：彩虹山做什么 兔兔：苹果树开果果了 可,2.0,14682.0,177,3.5,2015/9/2 11:29
救市变阵到中小绩优 21股已被国家队重复4次救起,1.0,17645.0,5442,0,2015/9/2 21:11
请看交割截图一一→一一一一→,2.0,18481.0,133,4.5,2015/9/2 18:04
一九风格转变正式开始！复制2007年下半年走势,1.0,6328.0,1408,4,2015/9/2 18:53
这是天书吗？,2.0,41842.0,127,2.5,2015/9/2 16:37
15年2季度业绩略低于预期,0.0,6219.0,1016,0,2015/9/2 18:23
工商银行收报4.95元 七年来首度涨停,1.0,103027.0,199,0,2015/9/2 16:37
周三市场热点点评及节后前瞻,1.0,9307.0,2958,0,2015/9/2 19:38
上半年A股银行净利超7000亿元 30倍于创业板,1.0,49853.0,1827,0,2015/9/2 4:26
工商银行2008年以来首次涨停,1.0,13097.0,343,0,2015/9/2 15:33
工商银行涨停 指数冲高回落,1.0,5298.0,845,0,2015/9/2 15:48
工商银行今日超大单流入排名第1名(09-02),1.0,9516.0,321,0,2015/9/2 16:11
三大利好力挺银行飘红 逾100亿资金逆袭16股,1.0,11883.0,1616,0,2015/9/2 1:40
四大行的股民不要下车太早！,1.0,3695.0,194,4,2015/9/2 16:53
恶意做多坑害股民,0.0,17840.0,136,3.5,2015/9/1 14:28
拨备承压，估值具有吸引力，维持“增持”,1.0,20000.0,1183,0,2015/9/1 10:16
四部委的文件来了 四部委联合发文，提倡有条件,1.0,23848.0,333,3.5,2015/9/1 7:32
【讨论】大涨的工商银行，明天还能继续上攻吗？,1.0,27839.0,609,4,2015/9/1 17:03
工商银行今日超大单流入排名第2名(09-01),1.0,8394.0,318,0,2015/9/1 16:16
工农中交四行上半年业绩评述：引领转型,1.0,6504.0,2224,0,2015/9/1 14:42
【调查】亲，你今年赚钱了吗？,1.0,15761.0,633,4,2015/8/31 15:27
工商银行今日超大单流入排名第18名(08-31),1.0,5297.0,314,0,2015/8/31 16:06
银行理财资金入市确实被加强监管,0.0,652539.0,2612,0,2015/8/30 21:01
16家银行，已经有14家公布了半年报，仅根据14家,2.0,7649.0,776,3.5,2015/8/30 11:03
一一→一一一一→我买的对不对啊？一→一一一一,2.0,5722.0,142,4.5,2015/8/29 23:26
地方利益羁绊养老基金入市:银行和地方政府损失,0.0,9133.0,2314,0,2015/8/29 9:34
工行上半年净利润同比仅增0.7%,1.0,82319.0,928,0,2015/8/28 10:12
五次降息 工行少赚270亿,0.0,91900.0,1146,0,2015/8/28 11:18
保险中报减持97股 工商银行暂居首位,1.0,43354.0,1822,0,2015/8/28 15:02
外资潜行抄底金融股单骑救主 A股暴力反弹沪指收,1.0,9722.0,9013,0,2015/8/28 3:51
图解工农交三大行中报，有啥亮点,1.0,40878.0,330,3.5,2015/8/28 10:09
5万元存入银行，存了62年后想取出，却被告知连,0.0,7385.0,624,2,2015/8/27 20:38
工行三季为亏！,0.0,6991.0,207,2.5,2015/8/27 20:05
中报太失望了,0.0,55153.0,161,3.5,2015/8/27 16:53
抛！！！经济每况愈下，银行和券商离倒闭可能不,0.0,23841.0,624,4.5,2015/8/26 13:14
降息利多百业，独空银行,0.0,4049.0,127,3.5,2015/8/26 7:50
【讨论】已经跌破净资产的工商银行你敢买吗？  ,0.0,131625.0,406,4,2015/8/24 14:29
中央汇金的进与退,2.0,39567.0,2073,0,2015/8/24 15:24
作为老股民，说一说机构为何不建仓。,0.0,5275.0,380,4,2015/8/23 10:26
昨日主力资金大量净流入个股解密,0.0,31895.0,1311,0,2015/8/22 12:50
601398:工商银行关于完成Tekstilbank剩余流通股,1.0,7746.0,962,0,2015/8/21 21:28
工商银行今日超大单流入排名第7名(08-21),1.0,4914.0,312,0,2015/8/21 16:09
228只个股连续下跌超过三日,0.0,6316.0,751,0,2015/8/20 16:59
汇金公司受让工商银行10亿股,1.0,103181.0,183,0,2015/8/19 18:14
601398:工商银行关于汇金公司所持本行A股股份变,1.0,62328.0,63,0,2015/8/19 17:56
四大行等多家公司披露证金汇金持股情况,1.0,8331.0,5885,0,2015/8/19 21:18
证监会：请依法治市！查处中石油等操纵股价的不,2.0,17218.0,247,4,2015/8/18 14:13
