标题,阅读,评论,字数,影响力,时间
16家上市银行不良贷款规模逼近万亿 四大行净利,73739,58,1823,0,2016/4/28 22:43
国家队最新持仓曝光：持有市值2.74万亿 增持30,209868,267,2182,0,2016/4/28 22:38
农业银行一季报亮点,10488,16,217,4,2016/4/28 20:54
农行一季报出炉：净利润微增 不良贷款率与上年,16624,24,844,0,2016/4/28 20:29
16家上市银行去年净赚1.27万亿 仍占A股半壁江山,33573,45,1732,0,2016/4/28 5:37
全球迅猛布局黑科技产业链仅此一家 未来黑科技,54232,117,2545,3.5,2016/4/26 12:21
社保基金不断增仓“全通教育”的理由是什么,5928,13,233,3.5,2016/4/20 16:30
601288:农业银行H股公告(董事会会议召开日期),25992,6,568,0,2016/4/15 17:21
河北信盈太厉害了不声不向偷偷出自1.8万亿收购,6489,11,262,3.5,2016/4/15 7:42
三家“平准基金”必须把银行股维持在10--15倍市,7419,15,426,3.5,2016/4/11 9:45
融资买股的可行性,9195,15,765,3,2016/4/9 20:45
农行股价到底是什么决定的？,11954,16,514,3.5,2016/4/9 15:55
红利分配后股价除息是正常的,13129,17,284,3.5,2016/4/9 15:10
请做会计专业的人解释一下：为什么派息要除权,9672,26,190,3.5,2016/4/8 17:06
优质银行股普遍拒绝下跌！开盘就是最低点尽管大,6673,7,276,3.5,2016/4/8 15:11
五路天文数字的资金大规模入市，聪明过度的空头,8065,14,253,3.5,2016/4/8 9:23
投资者为什么都喜欢股价下跌？,14072,50,449,3,2016/4/7 9:11
宁波港601018重大事项复牌联农业银行,82469,99,95,4,2016/4/6 11:30
经过成功与失败的总结还是买进业绩好的股票赚钱,7325,18,243,3.5,2016/4/6 7:37
债转股无疑是重大利好，建议逢低介入,16055,45,252,4,2016/4/5 15:32
跌入不良贷款黑洞 五大行新增净利趋零,10983,9,3435,0,2016/4/5 6:10
沉睡中的中国股民终于醒了,7822,10,230,3.5,2016/4/4 8:13
农行15年报为何刻意隐瞒压低0.03元业绩？,19733,28,458,4,2016/4/3 7:41
我对农业银行2015年报的八点分析判断,13785,21,986,4,2016/4/1 18:27
外汇局去年四季度增持四大行 或为接盘证金汇金,20217,32,3107,0,2016/4/1 12:29
农行2015年实际业绩0.58元！,9648,12,278,3.5,2016/4/1 11:28
儿子孝顺！,84901,56,319,3.5,2016/4/1 11:09
净资产3.48加0.18=3.66元！,7248,22,148,3.5,2016/4/1 9:21
农业银行净利微增 拟10派1.668元,23701,26,749,0,2016/4/1 8:47
外储“买”A股：投资还是救市,20369,12,3123,0,2016/4/1 1:38
农行新任行长首次公开亮相 债转股政策或很快出,20290,41,445,0,2016/3/31 19:50
每股盈利 工商银行：0.77元 农业银行：0.55元 ,11896,13,538,3.5,2016/3/31 19:40
股东大会坚决投票反对分红倒退！,23135,95,124,4,2016/3/31 19:29
601288:农业银行2015年年报,62413,9,1728,0,2016/3/31 19:03
601288:农业银行2015年年报摘要,33677,10,1505,0,2016/3/31 19:02
农业银行0.55元，拨备覆盖率189.43%,13091,23,687,4,2016/3/31 18:37
农行去年净利润1807.74亿元 同比增长0.7%,17567,23,1070,0,2016/3/31 18:20
银监会副主席周慕冰将接替刘士余出任农行董事长,16569,43,1254,0,2016/3/29 15:11
我今天继续买农行,7743,12,153,4,2016/3/28 12:50
农行应该比中行股价至少高0.30---0.50元才比较,9949,17,168,3.5,2016/3/28 11:29
明天晚上看年报和分红方案,23284,33,134,3.5,2016/3/28 10:13
我今年不做房地产了我的钱投资股市来了,6549,20,205,2.5,2016/3/28 9:22
重磅！农村土地经营权、房屋财产可抵押贷款了,12724,27,241,4,2016/3/24 20:19
善意的提醒没有头脑的无知散户,11986,23,237,3.5,2016/3/24 8:28
中国保险业投资水平实在不敢恭维,10503,29,360,3.5,2016/3/24 7:44
幽灵！一个黑色幽灵，黑科技石墨烯！将在东方大,8812,26,2082,3.5,2016/3/23 21:43
农行、建行、中行的拨备覆盖率可能将被下调至13,12871,33,392,4,2016/3/23 9:34
农业银行，那是金融行业的辽宁舰,206922,1003,176,4,2016/3/22 6:25
上交所：决定*ST博元终止上市！,5938,12,405,4,2016/3/21 19:57
601288:农业银行H股公告(董事会会议召开日期),44790,10,585,0,2016/3/17 20:32
农业银行真正流通的筹码其实只有5%左右,15673,43,192,4,2016/3/17 11:11
是银行股垃圾，还是你垃圾？,7928,11,243,3.5,2016/3/17 0:13
刘士余首秀释放十大信号 四大主题提振市场信心,48102,181,2873,0,2016/3/13 8:13
银行股不良资产证券化，从无奈核销转变为企业股,10402,14,218,4,2016/3/10 19:47
601288:农业银行董事会决议公告,45633,3,759,0,2016/3/8 18:58
论大象起舞鲲鹏展翅养老金入场,12883,21,2625,4,2016/3/6 11:16
2016年拨备从150%降低到120%，四大行业绩各提高,12516,11,297,3.5,2016/3/4 12:33
今天突破3.10是大概率,8351,16,187,3.5,2016/3/4 10:44
农业银行上市5年历年业绩分红情况,31267,35,793,4,2016/3/4 9:46
601288:农业银行关于高级管理人员辞职的公告,42234,3,451,0,2016/3/3 19:10
601288:农业银行优先股二期2016年股息发放实施,75760,23,1241,0,2016/3/3 16:59
收盘成功站上3.05，当天最高价！明天突破3.10是,8499,9,177,3.5,2016/3/2 15:02
把式侃股<潮水>,3533,7,173,3.5,2016/3/2 10:51
成功突破3.03，看来养老金是确确实实吃饱了～,9561,11,156,3.5,2016/3/2 10:35
601288:农业银行H股公告(股份发行人的证券变动,40867,3,1519,0,2016/3/1 17:14
卖了南方 回归农行,6178,7,274,3.5,2016/2/29 21:55
农业银行(601288)大宗交易数据一览(02-29),16550,4,477,0,2016/2/29 18:46
我是新股民我自己感觉不一定是对的我买进农业银,26168,52,268,2.5,2016/2/25 18:34
农业银行排名世界第四，品牌价值上升幅度排名第,11222,6,250,4,2016/2/24 19:49
票据转贴现违规金额或逾8万亿，多少违规入市乃,17254,36,669,3,2016/2/22 14:50
证监会换帅 刘士余接替肖钢股市的火要怎么烧？,1318932,498,4508,5,2016/2/22 2:41
刘士余出任证监会第八任主席 备受关注再振市场,30031,23,1707,0,2016/2/22 1:08
农行公告：董事长刘士余因工作需要请辞,163584,111,620,0,2016/2/21 15:47
601288:农业银行董事辞职公告,177036,9,508,0,2016/2/21 14:27
建言新任证监会主席刘士余,18925,34,913,3.5,2016/2/21 11:45
刘士余挂帅证监会 重振股市三把火怎么烧？,433469,936,2154,0,2016/2/21 8:16
证监会主席换人 A股明天开盘会怎样,57570,77,3683,0,2016/2/21 8:09
证监会今日换帅 新掌门为什么是刘士余？他能否,323941,58,3410,0,2016/2/20 14:44
刘士余接任肖钢担任证监会主席 2016年股市会涨,201019,47,2064,0,2016/2/20 14:39
证监会换帅刘士余：周小川后五任主席皆出自银行,17451,15,449,0,2016/2/20 13:18
刘士余赴任证监会挑战超前任 目前有两件大事,327375,342,3254,0,2016/2/20 12:22
刘士余出任证监会党委书记、主席 历任七位主席,247507,191,2938,0,2016/2/20 10:47
刘士余股市言论汇总：资本市场发展遵循三个维度,47722,33,1457,0,2016/2/19 21:47
北京市行政副中心建设发展基金正式启动 农业银,101928,32,920,0,2016/2/19 20:53
我依然找不到比农行更物美价廉的股票,32686,33,368,3.5,2016/2/18 19:28
3月30出年报，要分红了！大家数钱钱啊。,8236,15,150,3.5,2016/2/18 11:08
大行不能启动发动行情吗？！否！,8919,21,317,4,2016/2/17 22:20
2.5港元买入农行H股未来的收益可达每年26.28%,84420,84,902,4,2016/2/17 11:17
理论上农行业绩将翻倍增长！,17952,33,271,3.5,2016/2/17 9:34
那些把炒股搞得很复杂的人都是骗子！,5206,11,264,4,2016/2/16 8:50
股价2.87  按去年分红计算为每股0.182元，股息,20404,23,362,2.5,2016/2/15 10:45
千股跌停辞旧岁，万众爆仓迎新春！求横批！,13433,58,150,3.5,2016/2/14 23:04
农业银行小微企业贷款余额超万亿元,17881,13,664,0,2016/2/14 3:44
证监会和公安机关抓出每天对倒操纵四大行股价的,13714,15,186,3.5,2016/2/5 11:01
继农行招行之后 交通银行也暂停P2P充值,103253,49,470,0,2016/2/4 14:57
高手看看  此股必成妖  什么时候成妖  认真看  ,13078,13,1047,3.5,2016/2/2 14:21
外媒惊曝中国商业银行将变投行直接投资股市！,16577,26,404,4,2016/2/2 8:23
农业银行(601288)大宗交易数据一览(02-01),17698,11,475,0,2016/2/1 18:07
年底净资产4.20元左右！净资产收益率20%！,16745,23,156,4,2016/1/31 11:30
农行在过2月净资产是2.86元。,19792,20,211,3,2016/1/31 8:45
农行中信爆发票据大案 票据监管风暴或将来袭,121781,103,2631,0,2016/1/30 0:56
我相信，我承诺---,12488,23,3142,4,2016/1/29 18:49
农业银行(601288)大宗交易数据一览(01-29),15375,12,477,0,2016/1/29 18:03
中纪委：农行原行长张云因严重违纪被行政撤职处,60737,36,1603,0,2016/1/29 10:46
想回三元时代，需要一些时间。[大笑][大笑][大,57778,232,171,4,2016/1/29 9:05
利空出尽，农行周末大利好喜迎不周暴涨行情,7552,21,146,3,2016/1/29 8:35
汇金增持均价3.25元为什么还允许或者主动往下打,9816,14,234,4,2016/1/28 19:06
农行公告票据业务被立案侦查,48431,14,730,0,2016/1/28 14:40
原来如此,11574,29,231,4,2016/1/28 13:06
农行关闭全部涉P2P交易接口 部分公司已响应,1005149,623,1151,0,2016/1/28 11:25
农业银行(601288)融资融券信息(01-27),5362,4,530,0,2016/1/28 7:39
农行票据违规操作仅是个案,22012,10,906,0,2016/1/28 0:52
农业银行的重大超级利好！不可不看的最新3信息,17339,33,819,4,2016/1/27 19:26
ipo应缓行！,15198,26,240,3.5,2016/1/27 0:46
比39亿票据失踪更严重的事：到底有多少贴现资金,95519,81,2595,0,2016/1/26 16:12
农业银行今日超大单流出排名第19名(01-26),7378,4,342,0,2016/1/26 16:10
进价3.17[困顿]有谁跟我一样惨,14327,32,140,1.5,2016/1/26 10:38
莫开伟：银行看似严密的内控机制如何成为“稻草,10563,18,1623,0,2016/1/26 3:35
最后一跌已过去？机构称如果有利好本周或大涨50,115883,329,5845,0,2016/1/25 14:10
靴子落地，就是利好,7734,16,259,3.5,2016/1/25 9:43
农行现“39亿票据变报纸”案 2名员工被立案,56442,30,2850,0,2016/1/25 6:47
黑天鹅隐现：农行曝39亿票据案 机构忙自查,152626,106,2771,0,2016/1/25 2:00
周一是不是跌停板开盘昵,14253,25,132,3,2016/1/24 16:12
目前两市整体市盈率相比2005年沪指998点的时候,17355,25,200,3,2016/1/24 14:41
经过两天的冷静思考本人将无视农行曝出39.15亿,18013,13,261,3.5,2016/1/24 12:03
对方星海在达沃斯发表的观点进行驳斥,6357,9,1761,3.5,2016/1/24 10:53
对方星海在达沃斯发表的观点的几点驳斥,10234,13,1762,3.5,2016/1/23 19:18
39个亿的全部或者绝大多数是可以追要回来的,37944,76,320,4,2016/1/23 10:44
农行曝出39.15亿元票据大案 公安机关立案侦查,78421,45,771,0,2016/1/23 2:44
农业银行北京分行票据业务发生重大风险事件 涉,215466,209,260,0,2016/1/22 19:44
601288:农业银行公告,70060,16,386,0,2016/1/22 19:22
王亚伟：我对后市不悲观 这类股票可能3年翻倍,8514,3,471,3.5,2016/1/22 15:18
农行爆发票据窝案 38亿无法兑付中国农业银行北,33845,36,285,3.5,2016/1/22 8:18
601288:农业银行关于向农银国际控股有限公司增,39210,15,943,0,2016/1/21 18:52
排队报买入价格，看高低,6221,21,125,1.5,2016/1/20 22:41
瑞银证券预测，农业银行15年业绩0.60元！,22884,33,248,4,2016/1/20 18:49
农业银行今日超大单流入排名第10名(01-20),11399,11,336,0,2016/1/20 16:23
国办金融事务局已设 “超级监管者”在哪,97325,54,2528,0,2016/1/19 8:23
农业银行，二零一六年三月三十日披露年报。[大,54524,195,116,4,2016/1/18 14:56
明天就开盘了:  怎么走我们不去关心，只做好下,9899,11,327,3,2016/1/17 13:38
为什么说低市盈率股将引领大盘展开反弹？,10339,16,616,4.5,2016/1/16 14:06
目前买银行股比存银行划算,9859,13,243,4.5,2016/1/16 9:48
三只银行股的业绩快报是股市报春鸟,10791,9,907,4,2016/1/15 16:00
股市铁律分红越高的公司越不是值得长期持有的公,4458,7,185,3.5,2016/1/15 9:19
农业银行(601288)融资融券信息(01-14),6510,6,520,0,2016/1/15 7:38
单针探底锤头线，暗示后市看高,23172,21,228,4.5,2016/1/14 17:12
别买入！耐心等待融资盘被强平爆仓时抄底不迟28,25381,40,160,4,2016/1/14 14:13
3.1元又买了些农行,15994,24,135,4,2016/1/14 9:58
农业银行出大事了你们手里有农业银行的朋友都知,6206,4,265,3.5,2016/1/13 10:04
愚蠢空头给养老金、汇金大王送菜,14787,31,141,3.5,2016/1/12 11:12
现在农行与中行的差价只有区区5毛了！赶上并超,7246,13,174,3.5,2016/1/12 10:19
抛！供给侧改革 消产能去库存 势必增加银行呆坏,32622,49,167,4,2016/1/12 10:10
银监会：稳妥应对房企信贷风险事件,529748,592,5584,5,2016/1/11 20:24
农业银行今日超大单流入排名第11名(01-11),13689,12,335,0,2016/1/11 16:22
李大霄：重磅！周一四大利好和一大利空 ！,7022,27,350,3,2016/1/11 13:15
该休息时就休息,11589,19,185,3.5,2016/1/11 12:07
持有农行就是好，白天吃得香，晚上睡得好，不用,5855,8,27,3.5,2016/1/11 11:36
若谷 --  看银行的资产质量能比否？,25651,41,317,3.5,2016/1/10 14:18
央行副行长潘功胜履新外管局党组书记,100550,44,919,0,2016/1/10 14:12
别指望农行让你发财、但他更不会让你让你破产！,26675,25,361,1.5,2016/1/9 14:04
大批恶炒创业板的私募基金被清盘、平仓,6862,6,409,4,2016/1/9 11:11
特大利好特大利好大家一定要看。对明天有帮助。,56685,50,154,4.5,2016/1/7 22:55
农业银行目前存在重大获利机会,38308,41,325,3,2016/1/6 11:24
农业银行股票，股价今年必上6元。,4411,9,83,2,2016/1/5 12:15
601288:农业银行H股公告(股份发行人的证券变动,43501,9,858,0,2016/1/4 16:55
子弹没啦！,15616,24,200,3.5,2016/1/4 11:37
呵呵～～……奔熔断的节奏[大笑][大笑][大笑][,69733,310,167,4,2016/1/4 10:31
我不是预言帝， 2016年分红10派1.98元至2.01元可,14496,11,272,2,2016/1/1 22:24
感恩农行,8999,16,191,3.5,2015/12/31 21:15
2016年优质银行蓝筹股的行情值得期待 新年展望,50752,102,2043,4,2015/12/31 20:45
农业银行出大事了你们手里有农业银行的朋友都知,21842,13,265,3.5,2015/12/31 18:25
601288:农业银行董事会决议公告,37635,4,1018,0,2015/12/31 17:32
农行:汇金将所持公司12.6亿股转给其子公司,15838,11,202,0,2015/12/30 23:53
农业银行：汇金公司向其子公司转让12.55亿股,14514,18,369,0,2015/12/30 21:41
汇金增持农业银行A股约4%！,10339,25,187,4,2015/12/30 19:20
601288:农业银行关于汇金公司所持本行A股股份变,45159,32,510,0,2015/12/30 18:19
现在买，分红才有意义！,15166,26,313,3.5,2015/12/30 16:21
预测农行16年12月31日收盘价,16680,31,176,3,2015/12/29 16:02
外媒：中国光大银行行长赵欢将赴任农行行长,24148,24,550,3.5,2015/12/29 11:18
快讯：中国光大银行行长赵欢将赴任农业银行行长,7610,16,162,4,2015/12/29 10:56
传证监会长期打压银行股操纵市场，已被中纪委查,13935,25,158,2.5,2015/12/26 19:57
下一个将被险资、养老金举牌的蓝筹银行股是谁？,16708,27,4024,4,2015/12/26 10:33
瑞银证券：农业银行合理目标价4.60元！,25543,19,150,3.5,2015/12/24 14:43
15年最后悔的事是买入农行股票，解套了再也不买,17905,20,186,2.5,2015/12/22 20:28
昨天上涨6分，今天调整1--2分，很正常,6775,34,150,3.5,2015/12/22 13:32
卖光了601216全仓买入便宜的农行,5117,27,87,3.5,2015/12/21 11:16
买农行股比存在银行好，马上年头有较好的分红。,29937,31,154,3.5,2015/12/20 13:20
我想弱弱的问下每股收益0.47元，按现在股价3.28,10155,13,192,1,2015/12/19 18:59
下周目标位2.88,14657,58,185,3,2015/12/19 8:09
巴菲特扫货农行h股？,10396,19,158,4,2015/12/18 21:34
周末，央妈再次发钱银行股重大利好！,6216,13,315,4,2015/12/18 19:27
H股独立大涨什么意思,15459,29,142,3.5,2015/12/18 18:36
农行出大事了,23365,19,205,3,2015/12/18 16:18
互联网加，其中改变最大的企业非银行莫属！,3103,8,237,3.5,2015/12/17 13:19
听老大的话，跟老大走,26681,14,339,4,2015/12/17 9:29
河北信盈已经控股农业银行信盈要做农业银行第一,15703,29,396,2.5,2015/12/17 8:18
农业银行(601288)大宗交易数据一览(12-16),22637,13,473,0,2015/12/16 18:14
王若谷进来回答下列问题，看看你是否需要就医,11301,27,420,2,2015/12/16 14:09
不管农行垃圾主力怎么折腾，最终都会上涨！,17950,19,304,3.5,2015/12/15 21:03
长投，定投的股东注意了: 第一:  还有18天就圆,16173,19,290,3,2015/12/14 8:17
农业银行！照现在的情况来看的话，明日或将这样,24223,56,503,4,2015/12/13 16:41
内外勾结做空中国的恶意空头，又一个落网了！,20627,14,274,4,2015/12/12 23:31
自从买了农行，吃得香睡得着，晚上再无恶梦！身,11065,15,166,3.5,2015/12/11 10:03
大扫描谁将是下一个被举牌的浦发 万科？,4932,12,269,4,2015/12/11 8:34
说这里的几个S大B不会炒股，还不服，来看看咱的,8832,14,269,3.5,2015/12/10 22:36
601288:农业银行2015年度第二次临时股东大会决,30778,8,1993,0,2015/12/10 21:52
我今天发票买进1800亿股农业银行做价值投资不做,5480,9,203,3.5,2015/12/9 8:42
我买进800万股支持农业银行,5438,11,141,3.5,2015/12/8 14:33
农行行长张云请辞,24541,9,928,0,2015/12/7 1:45
技术分析不到家，就不要瞎Ｂ乱唱多，这是一种丢,3157,7,235,3.5,2015/12/5 12:23
高抛低吸，许多股民的成本已基本是0了！,11226,23,149,4,2015/12/5 9:37
农业银行行长张云请辞,18595,163,514,0,2015/12/4 19:56
601288:农业银行董事会决议公告,12752,8,473,0,2015/12/4 19:43
601288:农业银行公告,8184,9,480,0,2015/12/4 19:26
农业银行今日超大单流入排名第2名(12-03),5658,8,342,0,2015/12/3 16:07
人民币“入篮”后，股市将上涨n倍,5289,22,240,4,2015/12/1 18:41
人民币纳入SDR，是全体华人脸上有光，扬眉吐气大,13854,38,349,3,2015/12/1 17:04
欲哭无泪！,4350,22,128,1,2015/12/1 15:34
本人持仓农行九十多万股，最后一次买入价3.22元,2990,14,203,3.5,2015/12/1 10:58
人民币入SDR悬念今揭晓 日元加入后日股涨7倍(图,4027,8,212,3,2015/11/30 15:59
长阴挂阳星暗藏玄机 低价股成短攻方向,12267,106,1972,0,2015/11/30 15:38
银行券商暴力拉升 两大巨头护盘,7435,27,1611,0,2015/11/30 14:06
A股市场12月投资路线图：银行股大概率上涨,16926,13,5378,0,2015/11/30 10:26
2.96港元买入农行H股未来可获23.5%的年收益，，可,26484,34,931,4,2015/11/30 9:54
申购新股的资金买农行,33667,109,242,3.5,2015/11/29 18:08
这次暴跌原因是什么？,4961,16,1034,4,2015/11/28 11:21
看看笑话大家心情就好多了,16038,22,279,3.5,2015/11/27 20:32
一天连嫁三次---打一谜语。答对有奖励。,106054,153,150,4.5,2015/11/27 20:18
低吸高抛,5408,20,203,3.5,2015/11/26 23:38
让我们大家看看美国股市的银行股现在是多少钱,12564,29,269,2.5,2015/11/26 11:39
咱也出来吹吹水平,4557,8,537,3.5,2015/11/26 10:13
再也出来吹吹2天赚21%,3511,12,345,3.5,2015/11/26 9:47
持有农行真心安，手有股心中无股。套了我赚股息,3566,13,147,3.5,2015/11/25 14:22
回复网友提问,6563,31,245,4,2015/11/25 11:06
本人今赚了十倍本金，这帖一发就有不少狗来咬我,1636,7,330,3.5,2015/11/25 8:37
投机者与投资者本无共同语言···,14842,26,576,3.5,2015/11/24 19:04
送大家一句话拿好农业银行别卖,6253,14,135,3.5,2015/11/24 13:49
本人今年为什第能在股市赚了近十倍的本金，因为,7754,37,612,3.5,2015/11/24 8:51
王若谷，股市里的唐吉可德,5568,19,480,3.5,2015/11/23 13:53
真为那几个天天唱多的蠢狗的智商着急,4808,23,320,3.5,2015/11/23 9:54
大家说说，各位融资融券的佣金情况，看看哪家券,3250,15,187,4,2015/11/22 11:18
3.08港元买入农行H股未来可获23%的年收益,4029,9,771,4,2015/11/21 20:41
为什么我的蓝筹银行股预测一一兑现东方不败？,15455,42,2589,4,2015/11/21 8:49
疯狗狂吠在股吧,9237,28,279,3.5,2015/11/20 14:03
预计农行过年前上5元，低价值得持有,13643,29,151,4,2015/11/20 11:33
农业银行严重低估，后市进入补涨阶段！,30148,144,204,3.5,2015/11/20 11:04
为什么我的预测早晚都会兑现？,4470,21,159,4,2015/11/20 10:59
不看好的快滚！低位区我只买不卖,6295,54,145,4,2015/11/19 14:40
王若狗你出身农村，我不会说错，你自己清楚,3135,16,253,3.5,2015/11/19 12:48
前7个月，如把四个波段做好稳定盈利200%！还不,2201,15,278,3.5,2015/11/19 10:13
抛！农业银行A股价高溢价H股30%左右，同股同权,63097,125,210,4.5,2015/11/19 8:21
大盘走势 明天红盘减仓，后天尾盘满仓！,9126,46,486,3.5,2015/11/18 20:21
漂亮的T+0,5213,21,246,3.5,2015/11/18 17:16
行情尾声，注意风险！经济每况愈下，牛市没基础,14301,29,210,4.5,2015/11/18 14:35
王弱狗发疯，大脓行飘绿,10026,54,141,2,2015/11/18 13:43
在四大行中操纵股价每天对敲的恶意空头落网的时,3264,16,167,4,2015/11/18 13:07
农业银行实际流通股不到7%，相当于中小银行,3374,13,189,3.5,2015/11/18 9:44
期待未来 基金下手布局31只“白菜价”股,18485,62,1032,0,2015/11/18 1:21
价值农行世界价值第一行,14633,26,256,3.5,2015/11/17 22:53
国际货币基金组织已经正式建议将人民币纳入特别,3325,14,209,4,2015/11/17 22:04
这轮反弹王若狗又当相公了，哈哈哈,14301,46,152,2.5,2015/11/17 20:46
新华网：农业银行农村电商平台交易额突破百亿元,5571,22,563,3.5,2015/11/17 19:22
10倍市盈率的优质银行股遥不可及吗？！,4519,13,260,3.5,2015/11/16 14:27
什么人最怕并且不遗余力阻扰以农行为首的优质银,7664,41,282,3.5,2015/11/16 13:32
今年以来中国经济增长对世界经济增长贡献依然达,3297,9,440,3.5,2015/11/16 11:42
投资农业银行收益每年百分之40左右,20879,88,558,3.5,2015/11/15 21:53
大家来投个票看看周一是涨是跌？,28866,44,156,4.5,2015/11/15 14:07
新版百元大钞取易用难 点钞机系统升级至少还需3,5054,9,3067,0,2015/11/14 14:45
融资买入证券时保证金不得低于100%，是什么意思,9778,35,158,3,2015/11/13 18:40
今天3.22跑的真开心上天给的最后机会,3427,25,139,3.5,2015/11/13 10:00
对证监会的一个小建议,19521,33,349,4,2015/11/11 19:11
希望空头朋友再加把劲，把自己赶快送进牢房,6593,20,242,4,2015/11/11 15:47
真为王弱狗的智商捉急,21104,49,153,2.5,2015/11/11 14:33
农行严重落后上证指数约50%,15536,27,305,3.5,2015/11/11 9:16
农业银行(601288)融资融券信息(11-10),3549,6,530,0,2015/11/11 8:13
重磅消息：中利科技2.5亿元参股设立苏南互联网 ,2805,6,838,3.5,2015/11/11 7:56
农行与东方汇理资产管理公司签署绿色基金谅解备,6809,10,612,0,2015/11/10 10:57
3.47 成本价，大家什么价位,8440,62,127,2,2015/11/10 10:50
炒农行赚了很多吗？还有些天天唱多的傻博一不顾,36000,56,336,3.5,2015/11/10 9:56
银行股行情不会是“一日游”：“但未来还是创业,12776,16,2556,4.5,2015/11/10 9:24
农行股价的低廉，清晰可见。,27298,48,136,4,2015/11/9 18:25
四大行将出现连续涨停潮！,26294,17,452,4,2015/11/9 8:59
“二八转换”或成真 寻找低估金融股,21362,83,1339,0,2015/11/9 3:51
保守投资者现在破净低位买农行做市值打新是不错,8077,15,244,3.5,2015/11/8 16:30
关于新股发行实行配售后再交款办法的条款细化建,8714,12,994,4,2015/11/7 16:31
我来说农行的一点小机会,40944,54,272,4,2015/11/7 14:25
新股市值配售先中签后缴款，利好低估值大蓝筹股,8863,20,229,3.5,2015/11/7 10:15
周一低开统统吃进农业银行！,10208,35,190,4,2015/11/6 22:24
评IPO重启,8724,11,254,3.5,2015/11/6 20:17
买入农行参与新股配售=6%保底分红+年十几的打新,6359,14,155,3.5,2015/11/6 18:02
新股规则改变:中签后再缴款,7025,14,148,4,2015/11/6 17:52
强烈要求先配售后缴款！,3797,14,151,3.5,2015/11/6 17:27
回过头来看农行,5380,16,569,2.5,2015/11/6 16:07
最值钱，最不赚钱…………农业银行。最爱看，最,71181,303,183,4,2015/11/6 14:53
认为农行不好的赶紧换股，别叽叽哇哇的。,4444,16,146,3.5,2015/11/6 14:16
完了，我今天3.24元满仓农业银行了，求安慰！,23110,56,156,2,2015/11/5 14:51
谁说银行股没有投资价值？,13408,22,282,4,2015/11/5 14:11
农行三季度0.472元 中行0.43元,8843,36,203,4,2015/11/5 11:17
农业银行凭什么比中行低0.80元，差不多25%？,2264,14,159,3.5,2015/11/5 11:08
银行股盈利增速大逆转有难度,9021,12,1631,0,2015/11/4 23:10
3.09一共买入50万手，感谢主力送大礼,3893,20,150,3.5,2015/11/4 11:19
驳斥那些说本人忽悠散户割肉农行，你千万别卖,4965,25,251,3.5,2015/11/4 10:23
你不拉高我不出，无税无费你辛苦，我等分红且无,5502,26,250,3,2015/11/4 8:52
媒体称农行行长张云协助调查后已回到其办公室,18950,300,1185,0,2015/11/3 14:19
张云今天已回到其在北京的办公室！,4161,13,238,3.5,2015/11/3 14:14
农村深化改革方案出炉 概念股大涨,4104,15,301,4,2015/11/3 11:06
看王若狗的帖子，还真有道理，那就买了农行,8888,49,20,3.5,2015/11/3 11:02
农行行长张云被带走协助调查 传言称或与杨琨检,11610,10,2322,0,2015/11/3 9:33
农业银行重大利好！深化农村改革顶层设计出炉 ,2973,22,279,4,2015/11/3 8:45
辟谣！农行行长张云目前并未被带走调查，只是级,7989,25,242,4,2015/11/2 19:59
！！！大变盘重要时点临近。,6429,23,572,3,2015/11/2 19:40
媒体称农行行长张云被带走协助调查 已被降为正,16349,18,1049,0,2015/11/2 16:30
媒体报道称传农行行长张云被带走协助调查,14019,9,222,0,2015/11/2 15:33
媒体称农行行长张云被带走协助调查,16309,16,987,0,2015/11/2 15:22
“共同润A王若狗”你们会炒股？（一小时赚6元每,3901,36,457,3.5,2015/11/2 11:43
“宁波敢死队”的舵手徐翔落入法网说明什么？,30910,19,409,4,2015/11/2 8:32
著名国际投行高盛今日发布研报推荐买入农业银行,6069,12,265,4,2015/10/31 10:04
[大宗交易爱心揭秘]农业银行2015年第三季度季报,12604,7,662,4,2015/10/31 9:14
展望11月份，农行也就这个样，在休眠期里，不会,68832,330,191,4,2015/10/31 8:14
为什么买四大银行股？,27552,60,335,3.5,2015/10/30 10:29
买银行股的都是傻逼！你自己觉得是不是？,10419,49,148,3,2015/10/30 10:10
未来股价必将与中国银行并驾齐驱，甚至超过,3838,12,254,4,2015/10/29 18:47
由于拨备较低，3季度业绩高于预期,14391,18,1136,0,2015/10/29 14:33
农业银行(601288)融资融券信息(10-28),3437,9,522,0,2015/10/29 8:05
王若狗让你看看赚钱才是硬道理，吹牛逼你都没资,6762,54,247,3.5,2015/10/28 11:19
农业银行目前亮点,29247,39,285,4,2015/10/27 20:14
农行不涨的原因,38703,184,219,2.5,2015/10/27 16:34
买个瘟股还出来吹你的水平多厉害，才叫恶心人,4039,17,250,3.5,2015/10/27 15:20
银行三季报评分，农行得多少分？,9230,15,287,3.5,2015/10/27 13:09
农行最终将与中行股价并驾齐驱，甚至超过,3912,26,259,4,2015/10/27 11:37
银行利率不断走低，高股息率的股票上涨是总趋势,36745,46,309,3.5,2015/10/26 19:19
601288:农业银行优先股一期2015年股息发放实施,13558,13,1197,0,2015/10/26 18:42
2015年3季报点评：收入增速放缓，不良贷款继续,6846,5,721,0,2015/10/26 16:59
重申买入评级，目标价4.61港元,16780,16,738,0,2015/10/26 16:19
