日期,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅(%),成交量(股),成交金额(元),成交金额(亿元)
2005/6/16,866.66,879.49,861.83,879.24,12.4,1.43,1104968500,6115269193,61.15269193
2005/6/15,881.21,881.25,865.14,866.83,-16.7,-1.89,1145405600,6272310250,62.7231025
2005/6/14,895.39,905.42,882.86,883.54,-9.42,-1.06,1434357000,7692070462,76.92070462
2005/6/13,895,900.18,877.69,892.96,-1.6,-0.18,1562800200,7944060172,79.44060172
2005/6/10,911.94,911.94,889.1,894.56,-18.05,-1.98,2239150200,12006754528,120.0675453
2005/6/9,907.57,925.37,895.04,912.6,6.83,0.75,3314184000,17782386004,177.82386
2005/6/8,848.54,908.83,844.47,905.77,68.49,8.18,3290783900,17414544247,174.1454425
2005/6/7,841.58,858.09,835.18,837.28,-1.72,-0.2,1306706800,7248577634,72.48577634
2005/6/6,816.73,839.15,807.78,839,20.96,2.56,900918500,4685006534,46.85006534
2005/6/3,816.55,823.86,807.97,818.03,-0.35,-0.04,793605600,4164754479,41.64754479
2005/6/2,835.47,835.49,812.99,818.38,-19.15,-2.29,950865700,5220786229,52.20786229
2005/6/1,855.21,857.66,836.04,837.53,-18.41,-2.15,790230200,4274074912,42.74074912
2005/5/31,856.56,863.2,853.29,855.95,0.33,0.04,704782100,3601006687,36.01006687
2005/5/30,847.63,858.46,842.1,855.61,6.1,0.72,697158300,3712116331,37.12116331
2005/5/27,855.6,864.96,848.4,849.51,-7.82,-0.91,774998300,4240678764,42.40678764
2005/5/26,867.76,872.84,854.96,857.33,-11.12,-1.28,662278600,3470051082,34.70051082
2005/5/25,867.66,876.31,861.66,868.45,-0.01,0,723855600,3742173189,37.42173189
2005/5/24,861.2,871.77,855.59,868.46,5.12,0.59,920692900,4777971875,47.77971875
2005/5/23,880.28,880.28,862.1,863.34,-19.42,-2.2,727979500,3725791093,37.25791093
2005/5/20,883.51,891.02,879.18,882.76,-1.41,-0.16,722667600,3835476288,38.35476288
2005/5/19,882.84,888.02,871.29,884.17,0.98,0.11,814958300,4263472583,42.63472583
2005/5/18,881.14,890.4,871.82,883.2,1.73,0.2,787861000,4615409280,46.1540928
2005/5/17,873.08,888.28,868.21,881.46,6.19,0.71,877227300,4635198616,46.35198616
2005/5/16,885.39,885.39,869.33,875.27,-12.27,-1.38,822428800,4630088469,46.30088469
2005/5/13,883.51,898.51,875.58,887.54,1.72,0.19,1124490600,6228419643,62.28419643
2005/5/12,899.97,900.06,883.51,885.82,-16.03,-1.78,1022872000,6107327165,61.07327165
2005/5/11,911.84,917.22,900.44,901.85,-11.23,-1.23,904204700,5128333208,51.28333208
2005/5/10,905.54,913.39,892.31,913.08,3.9,0.43,1049433100,5960910722,59.60910722
2005/5/9,934.65,937.39,909.17,909.17,-23.22,-2.49,852911500,4889696446,48.89696446
2005/4/29,940.81,942.45,929.81,932.4,-9.68,-1.03,1123541900,6853192443,68.53192443
2005/4/28,923.53,945.5,914.83,942.07,15.47,1.67,1434348600,8315813742,83.15813742
2005/4/27,938.57,938.91,925.9,926.6,-10.48,-1.12,1078061100,6432845906,64.32845906
2005/4/26,928.43,939.7,924.66,937.08,7.01,0.75,1169047100,7029373085,70.29373085
2005/4/25,935.99,935.99,920.16,930.07,-9.03,-0.96,1147047800,6667303132,66.67303132
2005/4/22,942.91,947.91,934.96,939.1,-4.88,-0.52,1069188400,6373550345,63.73550345
2005/4/21,948.86,955.55,938.6,943.98,-6.89,-0.72,994614500,6140646108,61.40646108
2005/4/20,964.15,964.15,946.2,950.87,-15.02,-1.55,885070500,5300003714,53.00003714
2005/4/19,962.92,968.87,957.91,965.89,2.11,0.22,921262300,5768907755,57.68907755
2005/4/18,970.91,970.91,958.65,963.77,-10.31,-1.06,859840000,5329138712,53.29138712
2005/4/15,982.61,982.61,971.93,974.08,-12.89,-1.31,1040895500,6541675456,65.41675456
2005/4/14,1004.64,1006.42,985.58,986.98,-13.93,-1.39,1294571000,7813424514,78.13424514
2005/4/13,987.95,1006.5,987.95,1000.9,22.2,2.27,1607168700,10029602129,100.2960213
2005/4/12,993.71,993.71,978.2,978.7,-16.72,-1.68,1022619300,6479563495,64.79563495
2005/4/11,1003.88,1008.74,992.77,995.42,-8.02,-0.8,1593606600,10436232248,104.3623225
2005/4/8,984.67,1003.7,979.53,1003.45,18.72,1.9,1476252600,9151349808,91.51349808
2005/4/7,975.97,1000.27,974.31,984.73,11.06,1.14,2075421200,13260560000,132.6056
2005/4/6,955.6,977.86,948.95,973.67,18.07,1.89,1428242100,9727660000,97.2766
2005/4/5,960.54,967.75,953.59,955.6,-6.57,-0.68,953453700,6069510000,60.6951
2005/4/4,968.49,974.06,956.13,962.17,-15.98,-1.63,1143509300,7296500000,72.965
2005/4/1,941.43,989.9,937.55,978.15,35.95,3.82,1634750500,10109400000,101.094
2005/9/30,916.59,918.66,913.45,917.39,1.42,0.15,900143263,4529466676,45.29466676
2005/9/29,904.28,915.98,904.28,915.98,12.26,1.36,1193897751,5798238295,57.98238295
2005/9/28,903.33,910.33,901.38,903.72,-0.5,-0.05,885030980,4331475905,43.31475905
2005/9/27,918.87,921.13,903.39,904.21,-14.27,-1.55,1108605626,5576097392,55.76097392
2005/9/26,915.84,919.65,913.61,918.49,2.33,0.25,883624097,4398425669,43.98425669
2005/9/23,921.51,927.42,914.81,916.15,-7.12,-0.77,1154764377,5549882042,55.49882042
2005/9/22,942.73,942.73,914.23,923.27,-21.13,-2.24,1811552476,8625589892,86.25589892
2005/9/21,961.37,961.37,943.82,944.41,-17.51,-1.82,1854189548,8760459022,87.60459022
2005/9/20,971.38,971.65,957.12,961.92,-9.22,-0.95,1863660434,9189438331,91.89438331
2005/9/19,967.44,971.99,964.26,971.14,3.64,0.38,1473742101,7427481654,74.27481654
2005/9/16,969.62,970.37,964.29,967.5,-2.1,-0.22,1397857095,6989327513,69.89327513
2005/9/15,970.58,970.96,965.66,969.6,-0.6,-0.06,1637767923,8098160518,80.98160518
2005/9/14,964.97,970.26,961.64,970.19,6.42,0.67,1995829050,9942627972,99.42627972
2005/9/13,949.58,963.92,948.13,963.77,14.27,1.5,1657943068,7999031246,79.99031246
2005/9/12,949.78,952.55,945.4,949.51,0.44,0.05,1167261344,5610130326,56.10130326
2005/9/9,955.11,959.9,946.02,949.07,-6.22,-0.65,1621931001,7924193974,79.24193974
2005/9/8,954.27,958.87,947.71,955.28,2.52,0.26,2242439335,11753260243,117.5326024
2005/9/7,934.99,952.9,932.65,952.76,16.15,1.72,1960846569,9956808193,99.56808193
2005/9/6,953.41,956.3,934.97,936.61,-16.11,-1.69,2122225535,10583985179,105.8398518
2005/9/5,949.08,952.99,944.63,952.72,4.85,0.51,1784331803,8242226133,82.42226133
2005/9/2,945.98,947.92,941.31,947.87,3.31,0.35,1861443797,8864773608,88.64773608
2005/9/1,928.52,944.95,926.06,944.56,16.64,1.79,2230638364,10558677965,105.5867796
2005/8/31,915.12,928.21,911.51,927.92,13.04,1.42,1462362986,7034282250,70.3428225
2005/8/30,916.09,920.21,912.84,914.88,-2.49,-0.27,1243817039,5858436210,58.5843621
2005/8/29,928.34,928.34,913.77,917.37,-10.89,-1.17,1546226094,7137708170,71.3770817
2005/8/26,930.25,930.33,921.84,928.26,-1.86,-0.2,1542980361,7186198527,71.86198527
2005/8/25,930.98,933.2,920.61,930.12,-0.53,-0.06,1629205702,7604864624,76.04864624
2005/8/24,923.56,935.23,923.56,930.65,7.24,0.78,1595974747,7736512283,77.36512283
2005/8/23,931.81,931.81,915.03,923.41,-8.26,-0.89,1540648815,7508824639,75.08824639
2005/8/22,923.11,933.35,919.22,931.67,8.64,0.94,1603100973,7745835021,77.45835021
2005/8/19,918.09,927.32,910.08,923.04,2.37,0.26,2224267940,10881501177,108.8150118
2005/8/18,954.16,956.84,919.12,920.67,-32.34,-3.39,3185532658,15916423709,159.1642371
2005/8/17,943.41,953.34,930.33,953.01,7.95,0.84,2145776865,10910460911,109.1046091
2005/8/16,955.27,959.34,939.92,945.06,-9.44,-0.99,2386181791,12606079730,126.0607973
2005/8/15,937.71,954.5,936.11,954.5,16.19,1.73,2043081347,10503460782,105.0346078
2005/8/12,954.72,959.27,933.99,938.32,-15.68,-1.64,2916814435,14457553256,144.5755326
2005/8/11,940.79,953.99,939.39,953.99,13.62,1.45,2707366644,14042061872,140.4206187
2005/8/10,933.26,940.37,926.28,940.37,7.28,0.78,2151576251,10214864206,102.1486421
2005/8/9,926.97,933.39,919.11,933.09,5.62,0.61,1953290746,9704541246,97.04541246
2005/8/8,926.57,933.15,923.57,927.47,3.67,0.4,2160894430,11135756693,111.3575669
2005/8/5,904.04,923.81,903.94,923.8,19.65,2.17,1912376473,9585685726,95.85685726
2005/8/4,907.42,909.83,901.63,904.15,-5.42,-0.6,1451925560,6682690057,66.82690057
2005/8/3,905.18,919.28,903.76,909.57,5.97,0.66,2578629807,11911777040,119.1177704
2005/8/2,892.13,903.65,888.4,903.6,11.99,1.34,1429254743,6441958706,64.41958706
2005/8/1,887.72,897.29,885.85,891.61,3.44,0.39,1180830918,5451576867,54.51576867
2005/7/29,889.41,892.29,883.38,888.16,-2.72,-0.31,1339740598,6409062024,64.09062024
2005/7/28,893.88,901,888.5,890.89,-3.13,-0.35,2062252706,10326374188,103.2637419
2005/7/27,876.94,894.03,876.04,894.01,17.53,2,2040953728,9688109273,96.88109273
2005/7/26,856.19,880.03,856.19,876.48,19.62,2.29,2182677591,10513580671,105.1358067
2005/7/25,858.33,860.95,854.28,856.86,-2.83,-0.33,1181607969,5762385031,57.62385031
2005/7/22,847.54,867.17,842.99,859.69,15.71,1.86,2163097613,10210013616,102.1001362
2005/7/21,842.75,843.99,835.76,843.99,1.35,0.16,836610097,4118496717,41.18496717
2005/7/20,835.3,844.71,832.14,842.64,7.03,0.84,852647308,3953440082,39.53440082
2005/7/19,831.5,840.14,829.28,835.61,2.61,0.31,789181779,3622924794,36.22924794
2005/7/18,839.22,840.01,829.68,833,-8.01,-0.95,850000637,3767754660,37.6775466
2005/7/15,849.87,854.6,837.78,841,-8.59,-1.01,888956339,4203939701,42.03939701
2005/7/14,844.94,856.1,843.18,849.59,3.36,0.4,936196801,4742557429,47.42557429
2005/7/13,850.47,851.95,841.86,846.23,-5.59,-0.66,939884217,4674024437,46.74024437
2005/7/12,821.91,854.29,818.86,851.82,27.72,3.36,1498987066,7519245269,75.19245269
2005/7/11,837.86,850.66,822.52,824.1,-5.39,-0.65,843900554,4092653674,40.92653674
2005/7/8,842.62,842.62,827.23,829.49,-15.24,-1.8,722100042,3447787083,34.47787083
2005/7/7,841.75,848.02,839.28,844.73,2.17,0.26,596246491,2901826588,29.01826588
2005/7/6,850.25,854.45,838.61,842.56,-7.12,-0.84,689831392,3627265630,36.2726563
2005/7/5,853.68,856.74,845.36,849.68,-6.25,-0.73,799268838,4529674417,45.29674417
2005/7/4,855.32,856.1,842.81,855.93,-3.56,-0.41,884027653,4026099534,40.26099534
2005/7/1,875.94,875.94,858.37,859.49,-19.19,-2.18,1009459697,5086726820,50.8672682
2005/12/30,933.45,934,921.83,923.45,-8.58,-0.92,1560025063,8517980122,85.17980122
2005/12/29,921.14,932.03,921.14,932.03,11.11,1.21,1725495871,8798040548,87.98040548
2005/12/28,919.05,920.98,915.12,920.92,1.56,0.17,1213103150,5731256513,57.31256513
2005/12/27,922.44,922.44,916.01,919.36,-3.02,-0.33,1205035824,5640640118,56.40640118
2005/12/26,916.67,925.01,916.41,922.38,6.49,0.71,1534264931,7501782773,75.01782773
2005/12/23,908.96,915.89,908.51,915.89,7.14,0.79,1190699809,5799046691,57.99046691
2005/12/22,902.37,909.06,900.66,908.75,5.61,0.62,894702543,4441384591,44.41384591
2005/12/21,907.05,910.93,902.11,903.14,-4.17,-0.46,1027397532,4892864878,48.92864878
2005/12/20,902.75,907.32,899.66,907.32,4.41,0.49,1029465843,4665761570,46.6576157
2005/12/19,902.05,904.47,898.79,902.91,0.35,0.04,993632645,4380561278,43.80561278
2005/12/16,895.83,902.75,894.1,902.56,6.13,0.68,1145210671,5418465602,54.18465602
2005/12/15,898.38,904.01,895.17,896.43,-1.72,-0.19,1625978156,7498123901,74.98123901
2005/12/14,888.6,899.01,884.37,898.15,9.05,1.02,1386837599,6757243552,67.57243552
2005/12/13,888,889.22,880.74,889.1,0.58,0.07,1054723734,5148218278,51.48218278
2005/12/12,887.06,890.69,884.26,888.52,1.16,0.13,1069927987,5082260512,50.82260512
2005/12/9,873.69,887.57,871.26,887.36,13.3,1.52,1271952575,5793086795,57.93086795
2005/12/8,874.13,877.97,870.12,874.06,0.22,0.02,1025917366,5018813137,50.18813137
2005/12/7,865.72,874,865.02,873.84,7.76,0.9,984295499,4368779146,43.68779146
2005/12/6,858.11,867.19,855.72,866.08,6.47,0.75,1030351365,4737134619,47.37134619
2005/12/5,869.43,869.43,858.86,859.61,-10.33,-1.19,1028689689,4606548004,46.06548004
2005/12/2,872.93,875.83,866.37,869.94,-3.13,-0.36,849202059,3937214093,39.37214093
2005/12/1,873.47,877.31,870.7,873.07,-0.76,-0.09,706923415,3355702993,33.55702993
2005/11/30,870.45,873.93,866.98,873.83,2.52,0.29,804073745,3676845309,36.76845309
2005/11/29,879.25,879.25,870.56,871.31,-8.86,-1.01,841499373,3597357382,35.97357382
2005/11/28,883.24,886.74,877.64,880.17,-3.94,-0.45,973973492,4239101597,42.39101597
2005/11/25,881.25,884.16,877.26,884.11,2.61,0.3,1300354588,5127946933,51.27946933
2005/11/24,875.83,885.75,874.88,881.49,5.26,0.6,1462900765,6102429919,61.02429919
2005/11/23,868.01,876.82,866.19,876.23,6.61,0.76,991691966,3944070407,39.44070407
2005/11/22,883.93,883.93,869.53,869.62,-14.25,-1.61,1059723590,4500600972,45.00600972
2005/11/21,882.79,886.11,880.3,883.87,1.63,0.18,1025996306,4897254555,48.97254555
2005/11/18,862.58,886.58,862.4,882.24,19.58,2.27,1759780298,8353934317,83.53934317
2005/11/17,863.08,865.79,859,862.66,-0.46,-0.05,881163679,4120494742,41.20494742
2005/11/16,855.45,863.17,847.49,863.12,6.48,0.76,906613777,4185382359,41.85382359
2005/11/15,862.07,867.46,853.86,856.64,-5.51,-0.64,825247790,4158739868,41.58739868
2005/11/14,864.08,864.25,858.34,862.15,-2.64,-0.31,627167374,2924317719,29.24317719
2005/11/11,861.22,867.33,857.79,864.79,1.82,0.21,921971970,4221479222,42.21479222
2005/11/10,878.63,878.63,862.09,862.97,-16.28,-1.85,1085377097,5071603818,50.71603818
2005/11/9,881.51,884.94,878.68,879.25,-2.27,-0.26,1177440511,5544780425,55.44780425
2005/11/8,876.43,881.9,870.96,881.52,4.25,0.48,1012876111,4617261094,46.17261094
2005/11/7,877.62,877.62,870.08,877.28,-1.08,-0.12,771325916,3758294613,37.58294613
2005/11/4,873.35,878.36,869.68,878.36,3.79,0.43,956731049,4570236086,45.70236086
2005/11/3,882.19,885.68,872.11,874.58,-7.9,-0.9,1217918241,5843191842,58.43191842
2005/11/2,873.39,884.94,873.39,882.48,9.61,1.1,1310497257,6115386842,61.15386842
2005/11/1,875.96,875.96,862.69,872.87,-3.42,-0.39,1008274541,4762514458,47.62514458
2005/10/31,866.62,878.41,866.15,876.28,8.55,0.99,1044365130,4954801462,49.54801462
2005/10/28,875.86,880.21,859.69,867.73,-8.12,-0.93,1197337573,5565266453,55.65266453
2005/10/27,873.47,879.67,869.72,875.85,0.03,0,1190858810,5881848405,58.81848405
2005/10/26,892.62,892.62,873.9,875.82,-18.45,-2.06,1216712296,5911800808,59.11800808
2005/10/25,905.97,905.97,893.61,894.27,-12.38,-1.37,1121340120,5687104900,56.871049
2005/10/24,905.13,908.45,900.23,906.65,2.24,0.25,921898223,4674775354,46.74775354
2005/10/21,899.65,907.79,897.99,904.41,4.5,0.5,1136458825,5645096184,56.45096184
2005/10/20,898.89,900.13,889.57,899.92,1.17,0.13,1260872463,6082545635,60.82545635
2005/10/19,902.04,907.88,897.05,898.74,-3.62,-0.4,1103304752,5474099406,54.74099406
2005/10/18,897.37,903,895.62,902.37,4.74,0.53,1136631672,5849997730,58.4999773
2005/10/17,903.27,903.27,892.36,897.62,-7.21,-0.8,1055250559,5516482064,55.16482064
2005/10/14,916.34,917.89,902.81,904.83,-11.67,-1.27,1012394049,5568049025,55.68049025
2005/10/13,923.43,926.01,916.28,916.5,-6.99,-0.76,1082890379,6021814326,60.21814326
2005/10/12,920.45,926.09,917.38,923.49,3.77,0.41,1220885175,6653231000,66.53231
2005/10/11,906.63,919.8,904.05,919.72,12.4,1.37,775829492,4032539378,40.32539378
2005/10/10,917.21,917.21,906.88,907.32,-10.07,-1.1,715845087,3665624376,36.65624376
2006/3/31,1053.85,1061.47,1050.22,1061.09,5.45,0.52,2227619000,12045672446,120.4567245
2006/3/30,1065.84,1067.99,1055.14,1055.63,-9.66,-0.91,2201249400,12089930817,120.8993082
2006/3/29,1058.74,1074.04,1057.68,1065.29,9.31,0.88,3052634500,15882110482,158.8211048
2006/3/28,1050.07,1056.52,1048.64,1055.98,5.28,0.5,2227399900,10630507500,106.305075
2006/3/27,1042.63,1050.71,1037.08,1050.71,8.11,0.78,1713407000,9201788180,92.0178818
2006/3/24,1049.12,1051.76,1041.23,1042.6,-5.94,-0.57,2009823700,11031900342,110.3190034
2006/3/23,1047.35,1049.33,1042.83,1048.54,0.87,0.08,2046788500,10825049824,108.2504982
2006/3/22,1041.14,1047.94,1036.71,1047.67,6.91,0.66,1864057500,10034541922,100.3454192
2006/3/21,1037.95,1047.05,1036.24,1040.76,3.1,0.3,1907766200,10271579935,102.7157994
2006/3/20,1024.5,1037.91,1019.65,1037.66,13.64,1.33,1538991200,8246315688,82.46315688
2006/3/17,1027.64,1029.56,1021.08,1024.02,-3.6,-0.35,1500192400,7945174864,79.45174864
2006/3/16,1028.96,1029.81,1025.52,1027.62,-1.34,-0.13,1478433900,7936360041,79.36360041
2006/3/15,1018.15,1028.97,1017.08,1028.96,10.69,1.05,1484206800,7822300458,78.22300458
2006/3/14,1020.47,1021.65,1012.11,1018.27,-1.59,-0.16,1134803000,5861599356,58.61599356
2006/3/13,1008.8,1020.88,1008.51,1019.86,10.97,1.09,1176591100,6101943506,61.01943506
2006/3/10,1004.75,1011.76,1004.69,1008.9,4.55,0.45,1188798300,6337829115,63.37829115
2006/3/9,1006.97,1010.91,1002.2,1004.34,-4.93,-0.49,1273509900,6640051345,66.40051345
2006/3/8,1012.58,1014.97,999.93,1009.27,-5.7,-0.56,1746305500,8818082801,88.18082801
2006/3/7,1037.93,1037.98,1013.14,1014.97,-23.9,-2.3,1933651600,9676508800,96.765088
2006/3/6,1041.66,1044.42,1036.11,1038.87,-2.8,-0.27,1787096300,9091203924,90.91203924
2006/3/3,1037.99,1043.42,1029.56,1041.68,3.01,0.29,2120053900,11437141697,114.371417
2006/3/2,1055.86,1056.05,1034.68,1038.67,-17.95,-1.7,2487786100,13748692907,137.4869291
2006/3/1,1051.76,1057.69,1049.64,1056.62,3.61,0.34,1942573000,10518419421,105.1841942
2006/2/28,1046.71,1053.72,1033.66,1053.01,5.17,0.49,1935326700,10427830678,104.2783068
2006/2/27,1055.95,1057.22,1045.97,1047.85,-1.6,-0.15,2287209900,12520438962,125.2043896
2006/2/24,1041.97,1049.69,1041.97,1049.44,8.07,0.78,1967610400,10286380796,102.863808
2006/2/23,1038.25,1041.59,1029.25,1041.37,3.49,0.34,1978503700,10259755542,102.5975554
2006/2/22,1039.65,1046.45,1036.38,1037.89,-0.93,-0.09,2538070400,13435059019,134.3505902
2006/2/21,1020.98,1038.94,1014.66,1038.82,17.18,1.68,2367803900,13180216400,131.802164
2006/2/20,1020.74,1030.05,1020.02,1021.64,1.27,0.12,1881888300,10303300141,103.0330014
2006/2/17,1020.06,1028.57,1015.99,1020.37,0.25,0.02,2102687500,10774127956,107.7412796
2006/2/16,1041.67,1041.67,1019.21,1020.12,-21.54,-2.07,2615989200,13407183725,134.0718373
2006/2/15,1040.33,1048.34,1038.74,1041.66,3.13,0.3,2478462800,12747811508,127.4781151
2006/2/14,1032.65,1038.81,1030.46,1038.53,6.92,0.67,1855622000,9730559347,97.30559347
2006/2/13,1034.38,1034.64,1021.84,1031.61,-0.72,-0.07,2215729800,11454695538,114.5469554
2006/2/10,1019.42,1032.6,1018.48,1032.34,12.74,1.25,2202445300,11411753871,114.1175387
2006/2/9,1033.19,1033.19,1017.05,1019.6,-13.47,-1.3,2383960100,12115067169,121.1506717
2006/2/8,1028.45,1033.4,1022.94,1033.07,3.14,0.3,2698672900,13692515175,136.9251518
2006/2/7,1034.68,1038.5,1019.94,1029.94,-3.3,-0.32,3295478700,17669257813,176.6925781
2006/2/6,1013.43,1033.35,1012.81,1033.23,23.64,2.34,2503877100,13466978183,134.6697818
2006/1/25,998.83,1009.65,989.51,1009.6,10.5,1.05,2180075800,11644197379,116.4419738
2006/1/24,997.79,1006.15,993.39,999.09,2.93,0.29,2419799100,13914239772,139.1423977
2006/1/23,993.74,997.33,989.34,996.16,2.82,0.28,2254601900,11459294356,114.5929436
2006/1/20,991.57,994.5,987.06,993.34,2.12,0.21,2614706200,12929890431,129.2989043
2006/1/19,985.23,992.27,978.28,991.22,7.6,0.77,2645560900,12714862349,127.1486235
2006/1/18,964.16,984.67,963.08,983.62,19.33,2,2082351800,10389841771,103.8984177
2006/1/17,959.4,965.98,952.23,964.29,2.85,0.3,1603727600,8076118846,80.76118846
2006/1/16,977.89,977.89,960.88,961.44,-17.37,-1.77,2030521500,9896151721,98.96151721
2006/1/13,985.04,988.11,973.69,978.81,-4.91,-0.5,2228186100,11215633222,112.1563322
2006/1/12,972.39,984.08,968.54,983.72,10.24,1.05,2189668000,11028175836,110.2817584
2006/1/11,977.64,983.39,963.39,973.48,-4.68,-0.48,2652413800,13488346780,134.8834678
2006/1/10,975.28,978.28,964.43,978.15,2.9,0.3,2273530200,12344022953,123.4402295
2006/1/9,971.09,976.27,966.05,975.25,5.22,0.54,2432955200,12626400277,126.2640028
2006/1/6,961.92,975.63,956.04,970.03,10.9,1.14,3028636800,16170989866,161.7098987
2006/1/5,943.85,959.63,942.31,959.13,17.71,1.88,2731174300,14693493720,146.9349372
2006/1/4,926.56,941.43,926.41,941.43,17.98,1.95,2112689900,11442608327,114.4260833
2006/6/30,1402.6,1408.79,1384.99,1393.96,-1.16,-0.08,3839674500,22942443838,229.4244384
2006/6/29,1365.25,1395.24,1365.25,1395.12,32.24,2.37,4243920100,24225652463,242.2565246
2006/6/28,1361.79,1366.34,1353.63,1362.89,-1.01,-0.07,2579165700,14836163873,148.3616387
2006/6/27,1365.04,1368.41,1354.09,1363.9,0.48,0.04,2645473400,16022196955,160.2219696
2006/6/26,1341.61,1363.57,1341.61,1363.41,23.97,1.79,2959592000,18564767865,185.6476787
2006/6/23,1329.11,1340.27,1319.51,1339.45,7.89,0.59,2565164400,15125536432,151.2553643
2006/6/22,1331.93,1341.73,1326.15,1331.55,-1.98,-0.15,2595315700,14642393269,146.4239327
2006/6/21,1336.84,1347,1320.41,1333.53,-4.69,-0.35,3244547900,18271592334,182.7159233
2006/6/20,1333.62,1341.24,1323.78,1338.22,3.33,0.25,2779705800,16416714736,164.1671474
2006/6/19,1306.26,1341.99,1294.9,1334.89,16.88,1.28,3072625800,18672646769,186.7264677
2006/6/16,1290,1318.02,1290,1318.01,32.63,2.54,2840803200,16152374694,161.5237469
2006/6/15,1283.72,1300.11,1280.5,1285.39,1.51,0.12,2324130200,12947893429,129.4789343
2006/6/14,1291.69,1291.69,1269.52,1283.88,-14.4,-1.11,2880166100,15982326444,159.8232644
2006/6/13,1296.41,1312.13,1284.62,1298.28,0.61,0.05,2782303100,16716170449,167.1617045
2006/6/12,1283.83,1308.12,1275.4,1297.67,3.49,0.27,2503333100,15025360038,150.2536004
2006/6/9,1320.81,1329.84,1293.05,1294.19,-31.79,-2.4,3739262300,21631040581,216.3104058
2006/6/8,1309.07,1331.89,1286.9,1325.98,5.75,0.44,4567750900,26462585864,264.6258586
2006/6/7,1398.18,1398.18,1319.7,1320.23,-78.91,-5.64,5204764700,31076290204,310.762902
2006/6/6,1400.27,1413.11,1391.9,1399.14,-4.02,-0.29,4683527800,26497855270,264.9785527
2006/6/5,1391.46,1403.3,1362.72,1403.16,13.05,0.94,5510181900,29784741526,297.8474153
2006/6/2,1406.62,1411.78,1382,1390.12,-12.76,-0.91,6410916200,37407323630,374.0732363
2006/6/1,1364.18,1403.27,1362.94,1402.88,37.43,2.74,5349345300,31383492665,313.8349267
2006/5/31,1377.45,1386.94,1355.01,1365.45,-13.31,-0.97,4733588300,29359692213,293.5969221
2006/5/30,1375.3,1384.68,1360.55,1378.76,12.46,0.91,4476102700,28992430923,289.9243092
2006/5/29,1339.9,1366.84,1330.63,1366.29,35.27,2.65,4448001100,27100627303,271.006273
2006/5/26,1312.24,1331.45,1309.46,1331.02,23.32,1.78,3638566500,21741991960,217.4199196
2006/5/25,1304.7,1316.48,1285.73,1307.7,-0.55,-0.04,3404643600,20482556624,204.8255662
2006/5/24,1325.68,1351.31,1277.33,1308.24,-9.41,-0.71,5117663200,31096815588,310.9681559
2006/5/23,1365.1,1365.1,1316.55,1317.65,-56.02,-4.08,5687238800,32747751170,327.4775117
2006/5/22,1366.32,1387.57,1360.35,1373.67,7.58,0.55,6626217200,38198875541,381.9887554
2006/5/19,1334.07,1371.22,1329.32,1366.1,34.9,2.62,6712386900,36222359895,362.223599
2006/5/18,1322.65,1340.52,1301.11,1331.2,-4.32,-0.32,5205636300,31832852065,318.3285207
2006/5/17,1331.69,1356.13,1306.87,1335.52,4.4,0.33,6182328700,39133826398,391.338264
2006/5/16,1368.13,1387.4,1322.14,1331.13,-21.03,-1.56,7965817000,50916396723,509.1639672
2006/5/15,1312.14,1352.41,1301.8,1352.16,55.9,4.31,7353400500,45768188032,457.6818803
2006/5/12,1255.23,1296.38,1252.68,1296.26,41.22,3.28,5492033100,34261843942,342.6184394
2006/5/11,1267.22,1294.87,1254.35,1255.04,-10.9,-0.86,6113372500,37299607468,372.9960747
2006/5/10,1257.98,1273.68,1243.47,1265.93,14.32,1.14,5566704300,33568258225,335.6825823
2006/5/9,1226.32,1252.76,1222.68,1251.61,33.17,2.72,5599386100,33111916341,331.1191634
2006/5/8,1179.58,1218.86,1179.58,1218.45,46.1,3.93,4491282100,26536314891,265.3631489
2006/4/28,1143.59,1173.88,1133.19,1172.35,17.08,1.48,4080185800,24343009251,243.4300925
2006/4/27,1157.38,1159.9,1145.26,1155.27,-0.46,-0.04,3198045100,18862520936,188.6252094
2006/4/26,1142.9,1162.02,1142.07,1155.73,13.8,1.21,4182430100,25476171649,254.7617165
2006/4/25,1139.5,1149.54,1123.1,1141.93,-0.77,-0.07,3861112500,22885232669,228.8523267
2006/4/24,1156.91,1160.58,1135.75,1142.7,-6.46,-0.56,4593621900,26245896335,262.4589634
2006/4/21,1133.21,1152.89,1127.65,1149.16,14.78,1.3,4077291000,22750697130,227.5069713
2006/4/20,1139.64,1142.54,1127.09,1134.38,-3.86,-0.34,3788565100,21561233693,215.6123369
2006/4/19,1135.61,1140.41,1125.2,1138.24,6.96,0.62,3432289800,19364959974,193.6495997
2006/4/18,1127.51,1135.45,1119.27,1131.28,6.87,0.61,3231722300,17403457422,174.0345742
2006/4/17,1120.19,1129.15,1114.53,1124.41,5.81,0.52,3570454800,18349161711,183.4916171
2006/4/14,1091.69,1118.67,1091.67,1118.61,24.68,2.26,3352796200,16782531968,167.8253197
2006/4/13,1116.84,1122.39,1093.51,1093.93,-23.15,-2.07,3382414600,17190084945,171.9008495
2006/4/12,1123.78,1123.78,1116.15,1117.07,-6.24,-0.56,3033384500,15991141463,159.9114146
