1.建设银行:
标题,阅读,评论,字数,影响力,时间
进场: “双重改革”受益股，社保养老金标的股,3411,2,1171,0.0,2017-07-29 12:06:32
知道为什么五大行涨吗：根据中央经济工作会议国,12232,15,293,3.0,2017-07-27 16:07:34
银行股市盈率低就安全吗？,9110,15,1722,3.0,2017-07-20 01:25:29
一切众生皆有佛性，具足如来智慧德相，《三宝歌,2499,2,2250,3.0,2017-07-29 11:59:59
咯咯咯！抢盘了，抢盘了，黄金砸头！晨鸣投资价,18803,43,775,4.5,2017-03-08 20:47:39
低？何谓低？何谓高？何谓贵？一目了然,4773,6,411,3.0,2017-06-28 10:30:33
正在为有效跌破六元做最后的准备,3813,9,140,3.0,2017-07-10 11:02:41
众机构紧急通知除光抛尽茅台平安万科银行!买广,4870,10,176,4.0,2017-06-28 10:57:43
用6.17的建行换了7.77的民主银行,19440,27,142,4.0,2017-05-23 10:49:12
妈妈再也不用担心我失业了。哈哈，我拿了我所有,124913,193,1040,3.0,2016-05-31 22:47:50
超级短线如何玩才能赚到钱？     所谓超级短线,18354,28,1121,4.0,2017-01-29 17:13:30
寻找股市同龄人,32226,93,140,2.5,2016-05-26 22:22:41
今日关注石墨烯江海股份，中超控股,5036,35,142,3.5,2017-06-26 12:20:53
50白马休息，沪深300白马起来了,3647,15,144,3.5,2017-06-05 15:36:25
*ST五稀:关于中国五矿集团公司组建大型稀土企业,6043,20,576,3.0,2017-06-30 09:59:54
因祸得福？券商股灾救市所持中字头股票5000亿  ,6797,17,300,4.0,2016-12-01 13:13:37
[护城河]A股正在发生革命性的变化 去高市盈率正,4167,4,2177,3.5,2017-07-15 15:20:04
我傻了。。。你们呢？,9025,36,130,3.0,2017-07-17 12:20:29
银行真疯狂，波动开始加大。身心数智很好的人，,8944,16,204,2.5,2017-07-17 09:53:05
切换成功！下周银行股回调。,12193,37,136,0.0,2017-06-23 14:49:41
最能套住人的几句话: 1、目前价位接近主力成本,22093,31,744,4.0,2017-02-02 16:13:24
主力割韭菜手艺炉火纯青 估计50不一定会用闪崩,4231,12,159,3.0,2017-07-03 19:47:48
随便告诉散户，有钱的散户不用急于抄建行的底，,2781,7,216,3.5,2017-07-04 11:49:25
如果到现在还认为大蓝筹只是在护盘，你就真的该,6826,4,321,3.0,2017-07-12 12:24:54
要涨停的走势,4606,10,122,3.0,2017-06-29 10:11:28
讨个吉利，我6.11挂单等啦，红利全打了，给不给,12433,28,166,3.5,2017-06-30 10:25:50
牛骨头会踏空。明天一涨不回头,6723,15,138,3.0,2017-07-12 17:15:03
基金抱团炒个股是中国式庞氏骗局，隐患危害大93,24903,37,333,4.0,2016-07-21 14:56:56
