股票,日期,收盘价,上证指数,简单情感指数
山东黄金,2016-03-25,25.30,2979.43,0.6931471805599453
山东黄金,2016-03-28,25.63,2957.82,0.6931471805599453
山东黄金,2016-03-29,25.93,2919.83,0.4054651081081644
山东黄金,2016-03-30,26.38,3000.64,0.6931471805599453
山东黄金,2016-03-31,26.29,3003.92,1.0986122886681098
山东黄金,2016-04-01,26.80,3009.53,0.6931471805599453
山东黄金,2016-04-05,27.00,3053.07,1.3862943611198906
山东黄金,2016-04-06,27.19,3050.59,-0.6931471805599453
山东黄金,2016-04-07,27.25,3008.42,0.6931471805599453
山东黄金,2016-04-08,29.87,2984.96,1.5040773967762742
山东黄金,2016-04-11,30.38,3033.96,0.6931471805599453
山东黄金,2016-04-12,30.37,3023.65,-0.40546510810816444
山东黄金,2016-04-13,30.80,3066.64,0
山东黄金,2016-04-14,29.79,3082.36,1.791759469228055
山东黄金,2016-04-15,29.82,3078.12,1.0986122886681098
山东黄金,2016-04-18,29.80,3033.66,-1.0986122886681098
山东黄金,2016-04-19,30.41,3042.82,-0.6931471805599453
山东黄金,2016-04-20,29.90,2972.58,-1.0986122886681098
山东黄金,2016-04-21,31.02,2952.89,0.4054651081081644
山东黄金,2016-04-22,29.41,2959.24,1.3862943611198906
山东黄金,2016-04-25,28.34,2946.67,0
山东黄金,2016-04-26,27.91,2964.7,0
山东黄金,2016-04-27,29.55,2953.67,1.6094379124341003
山东黄金,2016-04-28,29.69,2945.59,0.6931471805599453
山东黄金,2016-04-29,30.49,2938.32,1.0986122886681098
山东黄金,2016-05-03,32.49,2992.64,0.6931471805599453
山东黄金,2016-05-04,32.02,2991.27,0.6931471805599453
山东黄金,2016-05-05,31.94,2997.84,-0.6931471805599453
山东黄金,2016-05-06,31.51,2913.25,1.0986122886681098
山东黄金,2016-05-09,29.53,2832.11,0.6931471805599453
山东黄金,2016-05-10,29.17,2832.59,-0.6931471805599453
山东黄金,2016-05-11,30.69,2837.04,0
山东黄金,2016-05-12,30.32,2835.86,-0.6931471805599453
山东黄金,2016-05-13,31.48,2827.11,0.6931471805599453
山东黄金,2016-05-16,32.62,2850.86,0.22314355131420976
山东黄金,2016-05-17,31.83,2843.68,0
山东黄金,2016-05-18,31.96,2807.51,0.6931471805599453
山东黄金,2016-05-19,31.35,2806.91,-0.6931471805599453
山东黄金,2016-05-20,30.50,2825.48,0.6931471805599453
山东黄金,2016-05-23,30.67,2843.65,0
山东黄金,2016-05-24,30.32,2821.67,0.6931471805599453
山东黄金,2016-05-25,29.29,2815.09,0
山东黄金,2016-05-26,29.73,2822.44,0.6931471805599453
山东黄金,2016-05-27,29.50,2821.05,0
山东黄金,2016-05-30,28.60,2822.45,0
山东黄金,2016-05-31,29.60,2916.62,0
山东黄金,2016-06-01,29.62,2913.51,0
山东黄金,2016-06-02,29.70,2925.23,0
山东黄金,2016-06-03,29.34,2938.68,1.0986122886681098
山东黄金,2016-06-06,31.54,2934.1,0.6931471805599453
山东黄金,2016-06-07,30.83,2936.04,0
山东黄金,2016-06-08,31.23,2927.16,-0.6931471805599453
山东黄金,2016-06-13,33.86,2833.07,0.0
山东黄金,2016-06-14,33.72,2842.19,1.6094379124341003
山东黄金,2016-06-15,35.93,2887.21,1.0986122886681098
山东黄金,2016-06-16,38.57,2872.82,0.0
山东黄金,2016-06-17,37.12,2885.11,0.6931471805599453
山东黄金,2016-06-20,36.31,2888.81,-0.6931471805599453
山东黄金,2016-06-21,35.56,2878.56,1.0986122886681098
山东黄金,2016-06-22,35.08,2905.55,-0.6931471805599453
山东黄金,2016-06-23,35.26,2891.96,-0.40546510810816444
山东黄金,2016-06-24,38.79,2854.29,1.466337068793427
山东黄金,2016-06-27,39.45,2895.7,0.4054651081081644
山东黄金,2016-06-28,39.48,2912.56,1.9459101490553132
山东黄金,2016-06-29,39.97,2931.59,0
山东黄金,2016-06-30,38.91,2929.61,1.3862943611198906
山东黄金,2016-07-01,40.81,2932.48,0.0
山东黄金,2016-07-04,43.11,2988.6,0.0
山东黄金,2016-07-05,43.67,3006.39,-0.2876820724517809
山东黄金,2016-07-06,46.99,3017.29,0.9162907318741551
山东黄金,2016-07-07,48.21,3016.85,0.0
山东黄金,2016-07-08,46.53,2988.09,0.22314355131420976
山东黄金,2016-07-11,48.70,2994.92,0.6931471805599453
山东黄金,2016-07-12,47.75,3049.38,1.0986122886681098
山东黄金,2016-07-13,47.87,3060.69,0.22314355131420976
山东黄金,2016-07-14,46.89,3054.02,0.0
山东黄金,2016-07-15,47.11,3054.3,-1.0986122886681098
山东黄金,2016-07-18,47.34,3043.56,0.6931471805599453
山东黄金,2016-07-19,47.00,3036.6,-0.40546510810816444
山东黄金,2016-07-20,44.83,3027.9,0.6931471805599453
山东黄金,2016-07-21,43.79,3039.01,0.6931471805599453
山东黄金,2016-07-22,43.36,3012.82,-0.40546510810816444
山东黄金,2016-07-25,42.13,3015.83,-0.6931471805599453
山东黄金,2016-07-26,45.17,3050.17,0.6931471805599453
山东黄金,2016-07-27,46.91,2992.0,-0.6931471805599453
山东黄金,2016-07-28,46.76,2994.32,0.0
山东黄金,2016-07-29,45.81,2979.34,1.0986122886681098
山东黄金,2016-08-01,46.43,2953.39,-0.6931471805599453
山东黄金,2016-08-02,46.25,2971.28,0.0
山东黄金,2016-08-03,46.92,2978.46,-1.3862943611198906
山东黄金,2016-08-04,45.51,2982.43,0.6931471805599453
山东黄金,2016-08-05,45.80,2976.7,0.5596157879354227
山东黄金,2016-08-08,41.95,3004.28,-0.35667494393873245
山东黄金,2016-08-09,42.03,3025.68,1.0986122886681098
山东黄金,2016-08-10,44.50,3018.75,0.4054651081081644
山东黄金,2016-08-11,43.18,3002.64,-0.40546510810816444
山东黄金,2016-08-12,43.14,3050.67,1.6094379124341003
山东黄金,2016-08-15,43.50,3125.2,-0.40546510810816444
山东黄金,2016-08-16,44.66,3110.04,0.0
山东黄金,2016-08-17,43.52,3109.56,-0.40546510810816444
山东黄金,2016-08-18,43.63,3104.11,0.6931471805599453
山东黄金,2016-08-19,42.88,3108.1,0.0
山东黄金,2016-08-22,42.38,3084.81,-0.6931471805599453
山东黄金,2016-08-23,42.93,3089.71,0.0
山东黄金,2016-08-24,42.71,3085.88,-0.5108256237659907
山东黄金,2016-08-25,42.02,3068.33,-0.5108256237659907
山东黄金,2016-08-26,42.12,3070.31,0.0
山东黄金,2016-08-29,41.76,3070.03,0.1823215567939546
山东黄金,2016-08-30,41.57,3074.68,0.0
山东黄金,2016-08-31,41.74,3085.49,1.6094379124341003
山东黄金,2016-09-01,42.36,3063.31,1.3862943611198906
山东黄金,2016-09-02,42.43,3067.35,-0.40546510810816444
山东黄金,2016-09-05,42.84,3072.1,0.0
山东黄金,2016-09-06,42.43,3090.71,-0.40546510810816444
山东黄金,2016-09-07,43.15,3091.93,0.0
山东黄金,2016-09-08,42.77,3095.95,0.6931471805599453
山东黄金,2016-09-09,41.81,3078.86,0.6931471805599453
山东黄金,2016-09-12,39.22,3021.98,-1.0986122886681098
山东黄金,2016-09-13,39.20,3023.51,-0.2876820724517809
山东黄金,2016-09-14,39.82,3002.85,1.0986122886681098
山东黄金,2016-09-19,39.74,3026.05,0.0
山东黄金,2016-09-20,39.51,3023.0,0.5108256237659907
山东黄金,2016-09-21,40.39,3025.87,-0.6931471805599453
山东黄金,2016-09-22,40.51,3042.31,0.0
山东黄金,2016-09-23,40.17,3033.9,0.6931471805599453
山东黄金,2016-09-26,38.64,2980.43,-1.3862943611198906
山东黄金,2016-09-27,38.82,2998.17,0.6931471805599453
山东黄金,2016-09-28,37.71,2987.86,-0.40546510810816444
山东黄金,2016-09-29,37.57,2998.48,-0.6931471805599453
山东黄金,2016-09-30,38.19,3004.7,-0.6931471805599453
山东黄金,2016-10-10,36.99,3048.14,-0.2876820724517809
山东黄金,2016-10-11,37.87,3065.25,0.6931471805599453
山东黄金,2016-10-12,37.56,3058.5,0
山东黄金,2016-10-13,37.86,3061.35,0
山东黄金,2016-10-14,37.26,3063.81,0.0
山东黄金,2016-10-17,38.97,3041.17,-0.40546510810816444
山东黄金,2016-10-18,39.19,3083.88,0.6931471805599453
山东黄金,2016-10-19,38.98,3084.72,1.791759469228055
山东黄金,2016-10-20,38.96,3084.46,0.6931471805599453
山东黄金,2016-10-21,38.59,3090.94,0.0
山东黄金,2016-10-24,38.54,3128.25,-0.40546510810816444
山东黄金,2016-10-25,39.59,3131.94,-1.0986122886681098
山东黄金,2016-10-26,39.98,3116.31,0
山东黄金,2016-10-27,39.61,3112.35,0.6931471805599453
山东黄金,2016-10-28,39.59,3104.27,1.0986122886681098
山东黄金,2016-10-31,40.72,3100.49,1.0986122886681098
山东黄金,2016-11-01,41.89,3122.44,1.3862943611198906
山东黄金,2016-11-02,44.71,3102.73,0.6931471805599453
山东黄金,2016-11-03,43.98,3128.94,0.9162907318741551
山东黄金,2016-11-04,42.60,3125.32,-1.6094379124341003
山东黄金,2016-11-07,42.07,3133.33,1.6094379124341003
山东黄金,2016-11-08,41.87,3147.89,0.0
山东黄金,2016-11-09,46.06,3128.37,0.6931471805599453
山东黄金,2016-11-10,43.71,3171.28,2.3978952727983707
山东黄金,2016-11-11,42.42,3196.04,0.1823215567939546
山东黄金,2016-11-14,40.40,3210.37,-0.1823215567939546
山东黄金,2016-11-15,40.65,3206.99,-0.40546510810816444
山东黄金,2016-11-16,40.70,3205.06,-0.916290731874155
山东黄金,2016-11-17,40.54,3208.45,0.0
山东黄金,2016-11-18,39.19,3192.86,-0.40546510810816444
山东黄金,2016-11-21,39.53,3218.15,-0.6931471805599453
山东黄金,2016-11-22,39.45,3248.35,-1.0986122886681098
山东黄金,2016-11-23,39.65,3241.14,0.0
山东黄金,2016-11-24,38.54,3241.74,-1.7047480922384253
山东黄金,2016-11-25,37.86,3261.94,0.0
山东黄金,2016-11-28,38.47,3277.0,-0.6931471805599453
山东黄金,2016-11-29,38.21,3282.92,-0.6931471805599453
山东黄金,2016-11-30,38.14,3250.03,1.3862943611198906
山东黄金,2016-12-01,38.75,3273.31,0.28768207245178085
山东黄金,2016-12-02,38.82,3243.84,-1.0986122886681098
山东黄金,2016-12-05,37.31,3204.71,-1.0986122886681098
山东黄金,2016-12-06,36.97,3199.65,0
山东黄金,2016-12-07,37.05,3222.24,0
山东黄金,2016-12-08,37.79,3215.37,-0.6931471805599453
山东黄金,2016-12-09,37.99,3232.88,0
山东黄金,2016-12-12,38.06,3152.97,0.0
山东黄金,2016-12-13,37.23,3155.04,0
山东黄金,2016-12-14,39.09,3140.53,-0.916290731874155
山东黄金,2016-12-15,37.20,3117.68,-0.2876820724517809
山东黄金,2016-12-16,36.45,3122.98,0.6931471805599453
山东黄金,2016-12-19,36.40,3118.08,0.6931471805599453
山东黄金,2016-12-20,35.89,3102.88,-1.0986122886681098
山东黄金,2016-12-21,36.13,3137.43,0.0
山东黄金,2016-12-22,35.67,3139.56,0
山东黄金,2016-12-23,35.41,3110.15,-0.6931471805599453
山东黄金,2016-12-26,34.93,3122.57,0.0
山东黄金,2016-12-27,35.41,3114.66,0
山东黄金,2016-12-28,35.65,3102.24,0
山东黄金,2016-12-29,36.44,3096.1,0
山东黄金,2016-12-30,36.51,3103.64,-0.40546510810816444
山东黄金,2017-01-03,36.76,3135.92,0.4054651081081644
山东黄金,2017-01-04,36.91,3158.79,0
山东黄金,2017-01-05,37.62,3165.41,0.6931471805599453
山东黄金,2017-01-06,37.29,3154.32,1.3862943611198906
山东黄金,2017-01-09,36.78,3171.24,0.6931471805599453
山东黄金,2017-01-10,37.43,3161.67,-0.6931471805599453
山东黄金,2017-01-11,37.12,3136.75,0
山东黄金,2017-01-12,37.68,3119.29,0
山东黄金,2017-01-13,36.56,3112.76,0.6931471805599453
山东黄金,2017-01-16,37.04,3103.43,0
山东黄金,2017-01-17,37.81,3108.77,0
山东黄金,2017-01-18,38.09,3113.01,-1.0986122886681098
山东黄金,2017-01-19,37.14,3101.3,0
山东黄金,2017-01-20,37.30,3123.14,0.6931471805599453
山东黄金,2017-01-23,37.85,3136.77,1.0986122886681098
山东黄金,2017-01-24,37.66,3142.55,0
山东黄金,2017-01-25,37.13,3149.55,0.0
山东黄金,2017-01-26,37.02,3159.17,0.6931471805599453
山东黄金,2017-02-03,37.39,3140.17,0
山东黄金,2017-02-06,37.82,3156.98,0
山东黄金,2017-02-07,38.71,3153.09,-0.6931471805599453
山东黄金,2017-02-08,38.43,3166.98,0
山东黄金,2017-02-09,38.48,3183.18,0.0
山东黄金,2017-02-10,37.85,3196.7,0
山东黄金,2017-02-13,37.88,3216.84,0
山东黄金,2017-02-14,37.74,3217.93,0
山东黄金,2017-02-15,37.06,3212.99,1.0986122886681098
山东黄金,2017-02-16,37.22,3229.62,0
山东黄金,2017-02-17,37.19,3202.08,0
山东黄金,2017-02-20,37.08,3239.96,0
山东黄金,2017-02-21,37.22,3253.33,0.6931471805599453
山东黄金,2017-02-22,37.00,3261.22,0
山东黄金,2017-02-23,37.06,3251.38,0.6931471805599453
山东黄金,2017-02-24,37.51,3253.43,-0.6931471805599453
山东黄金,2017-02-27,37.45,3228.66,0.6931471805599453
山东黄金,2017-02-28,37.07,3241.73,0.6931471805599453
山东黄金,2017-03-01,36.82,3246.93,0.0
山东黄金,2017-03-02,36.48,3230.03,-1.0986122886681098
山东黄金,2017-03-03,35.54,3218.31,0.0
山东黄金,2017-03-06,35.67,3233.87,0.6931471805599453
山东黄金,2017-03-07,35.75,3242.41,-0.6931471805599453
山东黄金,2017-03-08,35.51,3240.66,0
山东黄金,2017-03-09,35.18,3216.75,-0.6931471805599453
山东黄金,2017-03-10,35.18,3212.76,0
山东黄金,2017-03-13,36.16,3237.02,0
山东黄金,2017-03-14,35.99,3239.33,0
山东黄金,2017-03-15,36.19,3241.76,-0.6931471805599453
山东黄金,2017-03-16,36.33,3268.94,-1.0986122886681098
山东黄金,2017-03-17,36.02,3237.45,0
山东黄金,2017-03-20,35.97,3250.81,0.4054651081081644
山东黄金,2017-03-21,35.54,3261.61,1.0986122886681098
山东黄金,2017-03-22,35.99,3245.22,0.6931471805599453
山东黄金,2017-03-23,36.51,3248.55,-0.6931471805599453
山东黄金,2017-03-24,35.90,3269.45,1.0986122886681098
山东黄金,2017-03-27,36.79,3266.96,0.9162907318741551
山东黄金,2017-03-28,36.48,3252.95,-0.40546510810816444
山东黄金,2017-03-29,36.56,3241.31,-0.6931471805599453
山东黄金,2017-03-30,35.74,3210.24,1.3862943611198906
山东黄金,2017-03-31,35.78,3222.51,0.6931471805599453
山东黄金,2017-04-05,36.12,3270.31,0.0
山东黄金,2017-05-18,32.51,3090.14,0.4054651081081644
山东黄金,2017-05-19,30.30,3090.63,0.1823215567939546
山东黄金,2017-05-22,30.05,3075.68,-0.6931471805599453
山东黄金,2017-05-23,28.66,3061.95,0.6931471805599453
山东黄金,2017-05-24,27.52,3064.08,0.6931471805599453
山东黄金,2017-05-25,27.67,3107.83,0.0
山东黄金,2017-05-26,28.49,3110.06,0.5108256237659907
山东黄金,2017-05-31,28.55,3117.18,0
山东黄金,2017-06-01,27.69,3102.62,0.0
山东黄金,2017-06-02,27.84,3105.54,0
山东黄金,2017-06-05,29.42,3091.66,-0.6931471805599453
山东黄金,2017-06-06,29.60,3102.13,0
山东黄金,2017-06-07,29.79,3140.32,-0.40546510810816444
山东黄金,2017-06-08,29.43,3150.33,0
山东黄金,2017-06-09,28.97,3158.4,-0.6931471805599453
山东黄金,2017-06-12,29.05,3139.88,0.6931471805599453
山东黄金,2017-06-13,29.24,3153.74,0.6931471805599453
山东黄金,2017-06-14,29.45,3130.67,-0.6931471805599453
山东黄金,2017-06-15,29.17,3132.49,0
山东黄金,2017-06-16,28.81,3123.17,0.6931471805599453
山东黄金,2017-06-19,28.71,3144.37,0.6931471805599453
山东黄金,2017-06-20,28.93,3140.01,0
山东黄金,2017-06-21,28.91,3156.21,0
山东黄金,2017-06-22,29.23,3147.45,0
山东黄金,2017-06-23,29.04,3157.87,0.0
山东黄金,2017-06-26,29.11,3185.44,0
山东黄金,2017-06-27,29.17,3191.2,-0.6931471805599453
山东黄金,2017-06-28,29.19,3173.2,0
山东黄金,2017-06-29,29.10,3188.06,0
山东黄金,2017-06-30,28.93,3192.43,-0.6931471805599453
山东黄金,2017-07-03,28.81,3195.91,0.0
山东黄金,2017-07-04,28.90,3182.8,0
山东黄金,2017-07-05,28.91,3207.13,0
山东黄金,2017-07-06,29.49,3212.44,0.6931471805599453
山东黄金,2017-07-07,29.87,3217.96,0
山东黄金,2017-07-10,29.31,3212.63,0
山东黄金,2017-07-11,29.12,3203.04,0.6931471805599453
山东黄金,2017-07-12,29.45,3197.54,0
山东黄金,2017-07-13,30.88,3218.16,0.6931471805599453
山东黄金,2017-07-14,30.62,3222.42,0.6931471805599453
山东黄金,2017-07-17,31.33,3176.46,0.6931471805599453
山东黄金,2017-07-18,31.65,3187.57,0
山东黄金,2017-07-19,32.43,3230.98,0
山东黄金,2017-07-20,31.84,3244.86,0.4054651081081644
山东黄金,2017-07-21,31.82,3237.98,0
山东黄金,2017-07-24,31.60,3250.6,0
山东黄金,2017-07-25,30.96,3243.69,0
山东黄金,2017-07-26,30.97,3247.67,0
山东黄金,2017-07-27,31.20,3249.78,0
山东黄金,2017-07-28,30.87,3253.24,-0.6931471805599453
山东黄金,2017-07-31,31.92,3273.03,0
山东黄金,2017-08-01,32.29,3292.64,0
山东黄金,2017-08-02,31.77,3285.06,0
山东黄金,2017-08-03,31.72,3272.93,0
山东黄金,2017-08-04,33.16,3262.08,0
山东黄金,2017-08-07,32.55,3279.46,0.6931471805599453
山东黄金,2017-08-08,32.41,3281.87,0
山东黄金,2017-08-09,32.88,3275.57,0.6931471805599453
山东黄金,2017-08-10,33.95,3261.75,0
山东黄金,2017-08-11,34.18,3208.54,0
山东黄金,2017-08-14,33.96,3237.36,-0.6931471805599453
山东黄金,2017-08-15,33.29,3251.26,0.0
山东黄金,2017-08-16,32.62,3246.45,-0.6931471805599453
山东黄金,2017-08-17,33.17,3268.43,0
山东黄金,2017-08-18,33.05,3268.72,1.3862943611198906
山东黄金,2017-08-21,33.09,3286.91,0
山东黄金,2017-08-22,32.87,3290.23,-0.6931471805599453
山东黄金,2017-08-23,32.18,3287.7,0
山东黄金,2017-08-24,31.73,3271.51,0.6931471805599453
山东黄金,2017-08-25,32.04,3331.52,0.6931471805599453
山东黄金,2017-08-28,32.94,3362.65,0
山东黄金,2017-08-29,33.24,3365.23,0
山东黄金,2017-08-30,32.97,3363.63,0.6931471805599453
山东黄金,2017-08-31,32.64,3360.81,0.6931471805599453
山东黄金,2017-09-01,33.29,3367.12,1.0986122886681098
山东黄金,2017-09-04,34.44,3379.58,0.6931471805599453
山东黄金,2017-09-05,33.79,3384.32,1.0986122886681098
绿地控股,2015-09-01,13.26,3166.62,0.0
绿地控股,2015-09-02,12.88,3160.17,-1.0986122886681098
绿地控股,2015-09-07,13.34,3080.42,-0.6931471805599453
绿地控股,2015-09-08,14.55,3170.45,-1.0986122886681098
绿地控股,2015-09-09,14.99,3243.09,-1.3862943611198906
绿地控股,2015-09-10,14.15,3197.89,-0.6931471805599453
绿地控股,2015-09-11,15.04,3200.23,0
绿地控股,2015-09-14,14.11,3114.8,0.6931471805599453
绿地控股,2015-09-15,13.91,3005.17,-0.6931471805599453
绿地控股,2015-09-16,14.99,3152.26,0.0
绿地控股,2015-09-17,14.20,3086.06,0
绿地控股,2015-09-18,14.09,3097.92,0.0
绿地控股,2015-09-21,14.33,3156.54,0.0
绿地控股,2015-09-22,14.54,3185.62,-0.6931471805599453
绿地控股,2015-09-23,13.94,3115.89,0
绿地控股,2015-09-24,13.95,3142.69,0.0
绿地控股,2015-09-25,13.25,3092.35,0
绿地控股,2015-09-28,13.42,3100.76,0.6931471805599453
绿地控股,2015-09-29,13.00,3038.14,0
绿地控股,2015-09-30,13.08,3052.78,0.6931471805599453
绿地控股,2015-10-08,13.54,3143.36,0
绿地控股,2015-10-09,13.86,3183.15,0
绿地控股,2015-10-12,14.94,3287.66,0
绿地控股,2015-10-13,14.96,3293.23,1.0986122886681098
绿地控股,2015-10-14,14.57,3262.44,0.6931471805599453
绿地控股,2015-10-15,15.16,3338.07,0.0
绿地控股,2015-10-16,15.70,3391.35,-0.6931471805599453
绿地控股,2015-10-19,15.46,3386.7,0
绿地控股,2015-10-20,15.76,3425.33,0
绿地控股,2015-10-21,14.60,3320.68,0
绿地控股,2015-10-22,15.11,3368.74,0.0
绿地控股,2015-10-23,15.97,3412.43,0.4054651081081644
绿地控股,2015-10-26,15.81,3429.58,-0.6931471805599453
绿地控股,2015-10-27,15.59,3434.34,-0.6931471805599453
绿地控股,2015-10-28,15.11,3375.2,0
绿地控股,2015-10-29,15.21,3387.32,0
绿地控股,2015-10-30,15.30,3382.56,0
绿地控股,2015-11-02,14.70,3325.08,0
绿地控股,2015-11-03,14.50,3316.7,0.6931471805599453
绿地控股,2015-11-04,15.38,3459.64,0
绿地控股,2015-11-05,15.72,3522.82,1.0986122886681098
绿地控股,2015-11-06,16.07,3590.03,0.0
绿地控股,2015-11-09,16.50,3646.88,0
绿地控股,2015-11-10,16.35,3640.49,0
绿地控股,2015-11-11,16.92,3650.25,0
绿地控股,2015-11-12,16.66,3632.9,0.6931471805599453
绿地控股,2015-11-13,16.22,3580.84,-1.0986122886681098
绿地控股,2015-11-16,16.72,3606.96,0.6931471805599453
绿地控股,2015-11-17,16.52,3604.8,0
绿地控股,2015-11-18,17.44,3568.47,-0.916290731874155
绿地控股,2015-12-09,19.18,3472.44,0.6931471805599453
绿地控股,2015-12-10,18.31,3455.5,0.6931471805599453
绿地控股,2015-12-11,17.54,3434.58,0.0
绿地控股,2015-12-14,17.53,3520.67,-0.6931471805599453
绿地控股,2015-12-15,17.41,3510.35,-0.6931471805599453
绿地控股,2015-12-16,17.38,3516.19,-0.40546510810816444
绿地控股,2015-12-17,18.01,3580.0,-0.6931471805599453
绿地控股,2015-12-18,17.96,3578.96,-1.0986122886681098
绿地控股,2015-12-21,18.72,3642.47,0.6931471805599453
绿地控股,2015-12-22,18.27,3651.77,-0.6931471805599453
绿地控股,2015-12-23,17.81,3636.09,0.0
绿地控股,2015-12-24,17.25,3612.49,0.6931471805599453
绿地控股,2015-12-25,17.41,3627.91,0.0
绿地控股,2015-12-28,16.79,3533.78,0
绿地控股,2015-12-29,16.81,3563.74,0.0
绿地控股,2015-12-30,16.94,3572.88,0.6931471805599453
绿地控股,2015-12-31,16.33,3539.18,0.0
绿地控股,2016-01-04,14.70,3296.26,0.6931471805599453
绿地控股,2016-01-05,14.04,3287.71,0.6931471805599453
绿地控股,2016-01-06,14.33,3361.84,0
绿地控股,2016-01-07,12.90,3125.0,0
绿地控股,2016-01-08,13.27,3186.41,-1.0986122886681098
绿地控股,2016-01-11,12.63,3016.7,-0.6931471805599453
绿地控股,2016-01-12,13.11,3022.86,-1.0986122886681098
绿地控股,2016-01-13,12.57,2949.6,-1.0986122886681098
绿地控股,2016-01-14,13.38,3007.65,-0.6931471805599453
绿地控股,2016-01-15,12.86,2900.97,0.0
绿地控股,2016-01-18,12.91,2913.84,0.6931471805599453
绿地控股,2016-01-19,13.39,3007.74,-0.6931471805599453
绿地控股,2016-01-20,13.03,2976.69,0.6931471805599453
绿地控股,2016-01-21,12.17,2880.48,-1.0986122886681098
绿地控股,2016-01-22,12.31,2916.56,0
绿地控股,2016-01-25,12.29,2938.51,-0.6931471805599453
绿地控股,2016-01-26,11.41,2749.79,-0.6931471805599453
绿地控股,2016-01-27,11.40,2735.56,-0.6931471805599453
绿地控股,2016-01-28,11.21,2655.66,-1.0986122886681098
绿地控股,2016-01-29,11.73,2737.6,-1.3862943611198906
绿地控股,2016-02-01,11.68,2688.85,0
绿地控股,2016-02-02,12.15,2749.57,0
绿地控股,2016-02-03,12.38,2739.25,0
绿地控股,2016-02-04,12.32,2781.02,0
绿地控股,2016-02-05,12.22,2763.49,0
绿地控股,2016-02-15,11.89,2746.2,0
绿地控股,2016-02-16,12.40,2836.57,0.6931471805599453
绿地控股,2016-02-17,12.53,2867.34,0
绿地控股,2016-02-18,12.63,2862.89,0.6931471805599453
绿地控股,2016-02-19,12.62,2860.02,-0.40546510810816444
绿地控股,2016-02-22,13.36,2927.18,0
绿地控股,2016-02-23,12.95,2903.33,-0.6931471805599453
绿地控股,2016-02-24,13.28,2928.9,0
绿地控股,2016-02-25,12.20,2741.25,-0.6931471805599453
绿地控股,2016-02-26,12.87,2767.21,-1.0986122886681098
绿地控股,2016-02-29,13.38,2687.98,-0.6931471805599453
绿地控股,2016-03-01,13.87,2733.17,0.6931471805599453
绿地控股,2016-03-02,15.26,2849.68,-0.6931471805599453
绿地控股,2016-03-03,14.83,2859.76,-1.0986122886681098
绿地控股,2016-03-04,14.29,2874.15,-0.6931471805599453
绿地控股,2016-03-07,14.31,2897.34,0
绿地控股,2016-03-08,13.69,2901.39,0.0
绿地控股,2016-03-09,13.04,2862.56,-0.6931471805599453
绿地控股,2016-03-10,12.78,2804.73,0
绿地控股,2016-03-11,12.65,2810.31,-1.0986122886681098
绿地控股,2016-03-14,12.96,2859.5,-0.6931471805599453
绿地控股,2016-03-15,14.12,2864.37,-1.0986122886681098
绿地控股,2016-03-16,13.44,2870.43,0
绿地控股,2016-03-17,13.59,2904.83,-0.6931471805599453
绿地控股,2016-03-18,13.89,2955.15,0
绿地控股,2016-03-21,14.17,3018.8,-1.0986122886681098
绿地控股,2016-03-22,13.76,2999.36,0
绿地控股,2016-03-23,13.81,3009.96,-0.6931471805599453
绿地控股,2016-03-24,13.66,2960.97,0
绿地控股,2016-03-25,13.74,2979.43,0.6931471805599453
绿地控股,2016-03-28,13.33,2957.82,-1.0986122886681098
绿地控股,2016-03-29,12.80,2919.83,0.6931471805599453
绿地控股,2016-03-30,13.33,3000.64,-0.6931471805599453
绿地控股,2016-03-31,13.25,3003.92,-0.6931471805599453
绿地控股,2016-04-01,13.06,3009.53,-0.6931471805599453
绿地控股,2016-04-05,13.38,3053.07,0
绿地控股,2016-04-06,13.54,3050.59,0
绿地控股,2016-04-07,13.18,3008.42,-0.6931471805599453
绿地控股,2016-04-08,13.17,2984.96,0
绿地控股,2016-04-11,13.42,3033.96,0
绿地控股,2016-04-12,13.29,3023.65,0
绿地控股,2016-04-13,13.44,3066.64,0
绿地控股,2016-04-14,13.57,3082.36,-1.0986122886681098
绿地控股,2016-04-15,13.47,3078.12,-0.6931471805599453
绿地控股,2016-04-18,13.14,3033.66,0.0
绿地控股,2016-04-19,13.27,3042.82,0.6931471805599453
绿地控股,2016-04-20,13.89,2972.58,0
绿地控股,2016-04-21,13.64,2952.89,0
绿地控股,2016-04-22,12.93,2959.24,0
绿地控股,2016-04-25,12.59,2946.67,-0.6931471805599453
绿地控股,2016-04-26,12.77,2964.7,-0.40546510810816444
绿地控股,2016-04-27,12.71,2953.67,0.0
绿地控股,2016-04-28,12.41,2945.59,-1.0986122886681098
绿地控股,2016-04-29,12.44,2938.32,-0.6931471805599453
绿地控股,2016-05-03,12.75,2992.64,0
绿地控股,2016-05-04,12.64,2991.27,0
绿地控股,2016-05-05,12.79,2997.84,0.6931471805599453
绿地控股,2016-05-06,12.33,2913.25,0
绿地控股,2016-05-09,11.71,2832.11,0
绿地控股,2016-05-10,11.85,2832.59,0
绿地控股,2016-05-11,11.74,2837.04,-0.6931471805599453
绿地控股,2016-05-12,11.81,2835.86,-0.6931471805599453
绿地控股,2016-05-13,11.69,2827.11,0
绿地控股,2016-05-16,11.77,2850.86,0
绿地控股,2016-05-17,11.70,2843.68,0
绿地控股,2016-05-18,11.38,2807.51,0
绿地控股,2016-05-19,11.27,2806.91,0.6931471805599453
