股票,日期,收盘价,上证指数,简单情感指数
上汽集团,04/05/17,25.38,3270.31,-4
上汽集团,04/06/17,25.77,3281.0,-1
上汽集团,04/07/17,25.68,3286.62,0
上汽集团,04/10/17,25.40,3269.39,1
上汽集团,04/11/17,25.52,3288.97,1
上汽集团,04/12/17,25.62,3273.83,1
上汽集团,04/13/17,25.45,3275.96,0
上汽集团,04/14/17,25.42,3246.07,0
上汽集团,04/17/17,25.58,3222.17,0
上汽集团,04/18/17,26.01,3196.71,2
上汽集团,04/19/17,26.11,3170.69,0
上汽集团,04/20/17,27.15,3172.1,0
上汽集团,04/21/17,27.20,3173.15,-2
上汽集团,04/24/17,27.23,3129.53,0
上汽集团,04/25/17,27.28,3134.57,0
上汽集团,04/26/17,27.73,3140.85,0
上汽集团,04/27/17,28.05,3152.19,-2
上汽集团,04/28/17,27.25,3154.66,0
上汽集团,05/02/17,27.23,3143.71,2
上汽集团,05/03/17,27.83,3135.35,1
上汽集团,05/04/17,27.87,3127.37,0
上汽集团,05/05/17,27.98,3103.04,-1
上汽集团,05/08/17,28.08,3078.61,1
上汽集团,05/09/17,27.19,3080.53,1
上汽集团,05/10/17,27.20,3052.79,0
上汽集团,05/11/17,27.55,3061.5,-1
上汽集团,05/12/17,28.02,3083.51,2
上汽集团,05/15/17,27.97,3090.23,0
上汽集团,05/16/17,28.28,3112.96,0
上汽集团,05/17/17,28.17,3104.44,0
上汽集团,05/18/17,28.07,3090.14,0
上汽集团,05/19/17,28.48,3090.63,0
上汽集团,05/22/17,28.79,3075.68,0
上汽集团,05/23/17,29.23,3061.95,1
上汽集团,05/24/17,29.40,3064.08,2
上汽集团,05/25/17,29.34,3107.83,1
上汽集团,05/26/17,29.62,3110.06,4
上汽集团,05/31/17,30.07,3117.18,-1
上汽集团,06/01/17,30.52,3102.62,-1
上汽集团,06/02/17,30.29,3105.54,0
上汽集团,06/05/17,29.23,3091.66,0
上汽集团,06/06/17,30.20,3102.13,-1
上汽集团,06/07/17,30.07,3140.32,0
上汽集团,06/08/17,30.88,3150.33,0
上汽集团,06/09/17,30.94,3158.4,-1
上汽集团,06/12/17,31.25,3139.88,-1
上汽集团,06/13/17,32.69,3153.74,-1
上汽集团,06/14/17,32.04,3130.67,-1
上汽集团,06/15/17,31.82,3132.49,-3
上汽集团,06/16/17,29.15,3123.17,1
上汽集团,06/19/17,29.37,3144.37,-2
上汽集团,06/20/17,29.05,3140.01,1
上汽集团,06/21/17,29.97,3156.21,-1
上汽集团,06/22/17,30.11,3147.45,-1
上汽集团,06/23/17,30.29,3157.87,0
上汽集团,06/26/17,31.13,3185.44,1
上汽集团,06/27/17,31.29,3191.2,4
上汽集团,06/28/17,30.77,3173.2,2
上汽集团,06/29/17,30.74,3188.06,1
上汽集团,06/30/17,31.05,3192.43,1
上汽集团,07/03/17,30.78,3195.91,-1
上汽集团,07/04/17,30.78,3182.8,3
上汽集团,07/05/17,31.38,3207.13,0
上汽集团,07/06/17,32.31,3212.44,1
上汽集团,07/07/17,32.05,3217.96,1
上汽集团,07/10/17,31.48,3212.63,-1
上汽集团,07/11/17,31.94,3203.04,0
上汽集团,07/12/17,31.66,3197.54,-1
上汽集团,07/13/17,31.20,3218.16,0
上汽集团,07/14/17,31.83,3222.42,1
上汽集团,07/17/17,32.14,3176.46,0
上汽集团,07/18/17,31.52,3187.57,0
上汽集团,07/19/17,31.33,3230.98,0
上汽集团,07/20/17,31.67,3244.86,0
上汽集团,07/21/17,31.33,3237.98,0
上汽集团,07/24/17,31.64,3250.6,-1
上汽集团,07/25/17,31.56,3243.69,3
上汽集团,07/26/17,30.49,3247.67,-2
上汽集团,07/27/17,30.45,3249.78,0
上汽集团,07/28/17,30.36,3253.24,0
上汽集团,07/31/17,30.14,3273.03,-1
上汽集团,08/01/17,30.15,3292.64,1
上汽集团,08/02/17,30.08,3285.06,0
上汽集团,08/03/17,29.08,3272.93,-2
上汽集团,08/04/17,29.32,3262.08,-1
上汽集团,08/07/17,29.56,3279.46,1
上汽集团,08/08/17,28.99,3281.87,-1
上汽集团,08/09/17,29.34,3275.57,-1
上汽集团,08/10/17,29.61,3261.75,0
上汽集团,08/11/17,29.72,3208.54,0
上汽集团,08/14/17,29.59,3237.36,0
上汽集团,08/15/17,29.68,3251.26,0
上汽集团,08/16/17,29.50,3246.45,0
上汽集团,08/17/17,29.39,3268.43,0
上汽集团,08/18/17,29.25,3268.72,0
上汽集团,08/21/17,29.25,3286.91,0
上汽集团,08/22/17,29.87,3290.23,-1
上汽集团,08/23/17,29.98,3287.7,0
上汽集团,08/24/17,30.34,3271.51,0
上汽集团,08/25/17,30.47,3331.52,0
上汽集团,08/28/17,30.73,3362.65,0
上汽集团,08/29/17,30.20,3365.23,-2
上汽集团,08/30/17,29.85,3363.63,-1
上汽集团,08/31/17,29.73,3360.81,0
上汽集团,09/01/17,29.55,3367.12,-1
上汽集团,09/04/17,29.60,3379.58,0
上汽集团,09/05/17,29.52,3384.32,0
北方稀土,09/01/15,13.07,3166.62,-1
北方稀土,09/02/15,13.15,3160.17,-1
北方稀土,09/07/15,12.97,3080.42,1
北方稀土,09/08/15,13.45,3170.45,0
北方稀土,09/09/15,13.87,3243.09,0
北方稀土,09/10/15,13.44,3197.89,0
北方稀土,09/11/15,13.39,3200.23,1
北方稀土,09/14/15,13.48,3114.8,-3
北方稀土,09/15/15,12.83,3005.17,-4
北方稀土,09/16/15,13.76,3152.26,-1
北方稀土,09/17/15,13.13,3086.06,2
北方稀土,09/18/15,13.06,3097.92,0
北方稀土,09/21/15,13.36,3156.54,-1
北方稀土,09/22/15,13.53,3185.62,3
北方稀土,09/23/15,13.07,3115.89,3
北方稀土,09/24/15,13.19,3142.69,0
北方稀土,09/25/15,13.02,3092.35,2
北方稀土,09/28/15,12.99,3100.76,2
北方稀土,09/29/15,12.55,3038.14,1
北方稀土,09/30/15,12.65,3052.78,0
北方稀土,10/08/15,13.15,3143.36,0
北方稀土,10/09/15,13.54,3183.15,-2
北方稀土,10/12/15,14.23,3287.66,1
北方稀土,10/13/15,14.24,3293.23,0
北方稀土,10/14/15,14.69,3262.44,1
北方稀土,10/15/15,14.90,3338.07,2
北方稀土,10/16/15,14.98,3391.35,-1
北方稀土,10/19/15,14.66,3386.7,1
北方稀土,10/20/15,14.52,3425.33,2
北方稀土,10/21/15,14.25,3320.68,1
北方稀土,10/22/15,15.63,3368.74,-1
北方稀土,10/23/15,15.61,3412.43,0
北方稀土,10/26/15,15.22,3429.58,3
北方稀土,10/27/15,15.19,3434.34,1
北方稀土,10/28/15,14.72,3375.2,-1
北方稀土,10/29/15,14.80,3387.32,0
北方稀土,10/30/15,14.62,3382.56,-1
北方稀土,11/02/15,14.72,3325.08,2
北方稀土,11/03/15,14.77,3316.7,2
北方稀土,11/04/15,15.48,3459.64,0
北方稀土,11/05/15,15.43,3522.82,1
北方稀土,11/06/15,15.88,3590.03,-1
北方稀土,11/09/15,15.77,3646.88,0
北方稀土,11/10/15,16.22,3640.49,-1
北方稀土,11/11/15,16.08,3650.25,0
北方稀土,11/12/15,16.96,3632.9,4
北方稀土,11/13/15,15.95,3580.84,-2
北方稀土,11/16/15,15.84,3606.96,1
北方稀土,11/17/15,15.82,3604.8,-4
北方稀土,11/18/15,15.24,3568.47,-4
北方稀土,11/19/15,15.41,3617.06,1
北方稀土,11/20/15,15.57,3630.5,0
北方稀土,11/23/15,15.14,3610.31,8
北方稀土,11/24/15,15.10,3616.11,0
北方稀土,11/25/15,15.34,3647.93,0
北方稀土,11/26/15,15.58,3635.55,2
北方稀土,11/27/15,14.15,3436.3,-3
北方稀土,11/30/15,13.88,3445.4,-1
北方稀土,12/01/15,13.97,3456.31,1
北方稀土,12/02/15,14.33,3536.91,2
北方稀土,12/03/15,14.39,3584.82,-3
北方稀土,12/04/15,14.01,3524.99,1
北方稀土,12/07/15,14.11,3536.93,-1
北方稀土,12/08/15,13.69,3470.07,1
北方稀土,12/09/15,13.51,3472.44,1
北方稀土,12/10/15,13.58,3455.5,-1
北方稀土,12/11/15,13.76,3434.58,0
北方稀土,12/14/15,14.28,3520.67,0
北方稀土,12/15/15,14.11,3510.35,-1
北方稀土,12/16/15,14.20,3516.19,1
北方稀土,12/17/15,14.37,3580.0,0
北方稀土,12/18/15,14.14,3578.96,0
北方稀土,12/21/15,14.54,3642.47,0
北方稀土,12/22/15,15.05,3651.77,-2
北方稀土,12/23/15,14.59,3636.09,3
北方稀土,12/24/15,14.82,3612.49,0
北方稀土,12/25/15,14.66,3627.91,0
北方稀土,12/28/15,14.01,3533.78,1
北方稀土,12/29/15,14.12,3563.74,1
北方稀土,12/30/15,14.16,3572.88,2
北方稀土,12/31/15,14.02,3539.18,-4
北方稀土,01/04/16,12.66,3296.26,0
北方稀土,01/05/16,12.84,3287.71,1
北方稀土,01/06/16,13.59,3361.84,0
北方稀土,01/07/16,12.35,3125.0,2
北方稀土,01/08/16,12.90,3186.41,-1
北方稀土,01/11/16,12.70,3016.7,1
北方稀土,01/12/16,12.59,3022.86,0
北方稀土,01/13/16,12.46,2949.6,0
北方稀土,01/14/16,12.85,3007.65,-3
北方稀土,01/15/16,12.23,2900.97,-2
北方稀土,01/18/16,12.24,2913.84,-2
北方稀土,01/19/16,12.56,3007.74,0
北方稀土,01/20/16,12.50,2976.69,2
北方稀土,01/21/16,12.01,2880.48,0
北方稀土,01/22/16,12.16,2916.56,0
北方稀土,01/25/16,12.44,2938.51,-1
北方稀土,01/26/16,11.70,2749.79,1
北方稀土,01/27/16,12.11,2735.56,0
北方稀土,01/28/16,11.14,2655.66,0
北方稀土,01/29/16,11.46,2737.6,-1
北方稀土,02/01/16,11.16,2688.85,-2
北方稀土,02/02/16,11.43,2749.57,-1
北方稀土,02/03/16,11.31,2739.25,0
北方稀土,02/04/16,11.67,2781.02,0
北方稀土,02/05/16,11.39,2763.49,0
北方稀土,02/15/16,11.71,2746.2,0
北方稀土,02/16/16,11.98,2836.57,-1
北方稀土,02/17/16,11.99,2867.34,1
北方稀土,02/18/16,11.92,2862.89,1
北方稀土,02/19/16,11.82,2860.02,0
北方稀土,02/22/16,12.54,2927.18,0
北方稀土,02/23/16,12.46,2903.33,0
北方稀土,02/24/16,12.46,2928.9,-2
北方稀土,02/25/16,11.30,2741.25,0
北方稀土,02/26/16,11.60,2767.21,2
北方稀土,02/29/16,11.13,2687.98,-1
北方稀土,03/01/16,11.46,2733.17,1
北方稀土,03/02/16,12.61,2849.68,0
北方稀土,03/03/16,12.43,2859.76,2
北方稀土,03/04/16,12.72,2874.15,3
北方稀土,03/07/16,13.50,2897.34,-1
北方稀土,03/08/16,13.11,2901.39,-2
北方稀土,03/09/16,12.23,2862.56,-1
北方稀土,03/10/16,12.06,2804.73,-1
北方稀土,03/11/16,11.92,2810.31,1
北方稀土,03/14/16,12.25,2859.5,1
北方稀土,03/15/16,12.67,2864.37,-1
北方稀土,03/16/16,12.36,2870.43,1
北方稀土,03/17/16,12.61,2904.83,-1
北方稀土,03/18/16,12.83,2955.15,-1
北方稀土,03/21/16,13.14,3018.8,0
北方稀土,03/22/16,12.87,2999.36,0
北方稀土,03/23/16,13.21,3009.96,-1
北方稀土,03/24/16,12.64,2960.97,-2
北方稀土,03/25/16,12.66,2979.43,2
北方稀土,03/28/16,12.59,2957.82,1
北方稀土,03/29/16,12.45,2919.83,-1
北方稀土,03/30/16,12.75,3000.64,0
北方稀土,03/31/16,12.68,3003.92,0
北方稀土,04/01/16,12.98,3009.53,-2
北方稀土,04/05/16,13.11,3053.07,-1
北方稀土,04/06/16,12.95,3050.59,-3
北方稀土,04/07/16,12.71,3008.42,0
北方稀土,04/08/16,12.53,2984.96,0
北方稀土,04/11/16,12.96,3033.96,-1
北方稀土,04/12/16,12.90,3023.65,-1
北方稀土,04/13/16,13.47,3066.64,1
北方稀土,04/14/16,13.40,3082.36,1
北方稀土,04/15/16,13.60,3078.12,-3
北方稀土,04/18/16,13.17,3033.66,-2
北方稀土,04/19/16,13.64,3042.82,0
北方稀土,04/20/16,14.32,2972.58,0
北方稀土,04/21/16,14.58,2952.89,1
北方稀土,04/22/16,13.90,2959.24,0
北方稀土,04/25/16,13.74,2946.67,-1
北方稀土,04/26/16,13.73,2964.7,0
北方稀土,04/27/16,13.37,2953.67,0
北方稀土,04/28/16,13.28,2945.59,-1
北方稀土,04/29/16,13.43,2938.32,-1
北方稀土,05/03/16,13.87,2992.64,0
北方稀土,05/04/16,13.69,2991.27,0
北方稀土,05/05/16,13.87,2997.84,-1
北方稀土,05/06/16,13.38,2913.25,-2
北方稀土,05/09/16,12.26,2832.11,2
北方稀土,05/10/16,12.07,2832.59,1
北方稀土,05/11/16,12.13,2837.04,1
北方稀土,05/12/16,12.60,2835.86,1
北方稀土,05/13/16,12.36,2827.11,0
北方稀土,05/16/16,12.87,2850.86,-1
北方稀土,05/17/16,13.20,2843.68,-2
北方稀土,05/18/16,12.73,2807.51,-2
北方稀土,05/19/16,13.65,2806.91,-2
北方稀土,05/20/16,13.60,2825.48,0
北方稀土,05/23/16,13.62,2843.65,2
北方稀土,05/24/16,13.25,2821.67,-1
北方稀土,05/25/16,12.84,2815.09,-2
北方稀土,05/26/16,13.56,2822.44,-1
北方稀土,05/27/16,13.37,2821.05,1
北方稀土,05/30/16,13.67,2822.45,-3
北方稀土,05/31/16,15.04,2916.62,-1
北方稀土,06/01/16,14.92,2913.51,-2
北方稀土,06/02/16,15.07,2925.23,-1
北方稀土,06/03/16,14.92,2938.68,0
北方稀土,06/06/16,14.80,2934.1,1
北方稀土,06/07/16,14.70,2936.04,1
北方稀土,06/08/16,14.06,2927.16,-1
北方稀土,06/13/16,13.52,2833.07,-1
北方稀土,06/14/16,13.70,2842.19,3
北方稀土,06/15/16,14.12,2887.21,0
北方稀土,06/16/16,13.91,2872.82,0
北方稀土,06/17/16,14.01,2885.11,0
北方稀土,06/20/16,13.79,2888.81,0
北方稀土,06/21/16,13.74,2878.56,-2
北方稀土,06/22/16,13.90,2905.55,3
北方稀土,06/23/16,13.43,2891.96,-1
北方稀土,06/24/16,13.10,2854.29,1
北方稀土,06/27/16,13.33,2895.7,0
北方稀土,06/28/16,13.39,2912.56,-4
北方稀土,06/29/16,13.57,2931.59,0
北方稀土,06/30/16,13.31,2929.61,2
北方稀土,07/01/16,13.30,2932.48,-1
北方稀土,07/04/16,13.72,2988.6,1
北方稀土,07/05/16,13.83,3006.39,2
北方稀土,07/06/16,13.94,3017.29,2
北方稀土,07/07/16,14.25,3016.85,1
北方稀土,07/08/16,14.30,2988.09,-2
北方稀土,07/11/16,15.13,2994.92,2
北方稀土,07/12/16,15.24,3049.38,-2
北方稀土,07/13/16,14.95,3060.69,0
北方稀土,07/14/16,14.68,3054.02,-2
北方稀土,07/15/16,14.73,3054.3,0
北方稀土,07/18/16,14.73,3043.56,1
北方稀土,07/19/16,14.58,3036.6,0
北方稀土,07/20/16,14.62,3027.9,1
北方稀土,07/21/16,14.55,3039.01,0
北方稀土,07/22/16,14.71,3012.82,2
北方稀土,07/25/16,14.49,3015.83,-1
北方稀土,07/26/16,14.62,3050.17,-2
北方稀土,07/27/16,13.62,2992.0,-1
北方稀土,07/28/16,13.74,2994.32,-1
北方稀土,07/29/16,13.54,2979.34,-3
北方稀土,08/01/16,13.16,2953.39,0
北方稀土,08/02/16,13.22,2971.28,-2
北方稀土,08/03/16,13.18,2978.46,0
北方稀土,08/04/16,13.28,2982.43,0
北方稀土,08/05/16,13.16,2976.7,-1
北方稀土,08/08/16,13.34,3004.28,-1
北方稀土,08/09/16,13.57,3025.68,-1
北方稀土,08/10/16,13.66,3018.75,0
北方稀土,08/11/16,13.37,3002.64,0
北方稀土,08/12/16,13.47,3050.67,1
北方稀土,08/15/16,13.70,3125.2,0
北方稀土,08/16/16,13.84,3110.04,-2
北方稀土,08/17/16,13.74,3109.56,0
北方稀土,08/18/16,13.70,3104.11,-3
北方稀土,08/19/16,13.81,3108.1,0
北方稀土,08/22/16,13.40,3084.81,-3
北方稀土,08/23/16,13.40,3089.71,2
北方稀土,08/24/16,13.37,3085.88,1
北方稀土,08/25/16,13.17,3068.33,0
北方稀土,08/26/16,13.27,3070.31,-2
北方稀土,08/29/16,13.29,3070.03,0
北方稀土,08/30/16,13.27,3074.68,-1
北方稀土,08/31/16,13.36,3085.49,0
北方稀土,09/01/16,13.22,3063.31,0
北方稀土,09/02/16,13.19,3067.35,0
北方稀土,09/05/16,13.29,3072.1,-1
北方稀土,09/06/16,13.45,3090.71,-1
北方稀土,09/07/16,13.49,3091.93,3
北方稀土,09/08/16,13.41,3095.95,0
北方稀土,09/09/16,13.19,3078.86,-1
北方稀土,09/12/16,12.56,3021.98,0
北方稀土,09/13/16,12.60,3023.51,-1
北方稀土,09/14/16,12.67,3002.85,0
北方稀土,09/19/16,12.83,3026.05,-1
北方稀土,09/20/16,12.78,3023.0,-3
北方稀土,09/21/16,12.80,3025.87,0
北方稀土,09/22/16,12.77,3042.31,1
北方稀土,09/23/16,12.60,3033.9,0
北方稀土,09/26/16,12.29,2980.43,0
北方稀土,09/27/16,12.31,2998.17,0
北方稀土,09/28/16,12.22,2987.86,-1
北方稀土,09/29/16,12.26,2998.48,0
北方稀土,09/30/16,12.36,3004.7,0
北方稀土,10/10/16,12.53,3048.14,0
北方稀土,10/11/16,12.53,3065.25,-1
北方稀土,10/12/16,12.47,3058.5,-2
北方稀土,10/13/16,12.49,3061.35,1
北方稀土,10/14/16,12.43,3063.81,1
北方稀土,10/17/16,12.37,3041.17,2
北方稀土,10/18/16,12.67,3083.88,-1
北方稀土,10/19/16,12.68,3084.72,-2
北方稀土,10/20/16,12.64,3084.46,-1
北方稀土,10/21/16,12.60,3090.94,-1
北方稀土,10/24/16,12.77,3128.25,-1
北方稀土,10/25/16,12.91,3131.94,-2
北方稀土,10/26/16,12.72,3116.31,0
北方稀土,10/27/16,12.70,3112.35,1
北方稀土,10/28/16,12.52,3104.27,-1
北方稀土,10/31/16,12.56,3100.49,0
北方稀土,11/01/16,12.67,3122.44,-1
北方稀土,11/02/16,12.67,3102.73,0
北方稀土,11/03/16,12.66,3128.94,1
北方稀土,11/04/16,12.89,3125.32,0
北方稀土,11/07/16,13.00,3133.33,-1
北方稀土,11/08/16,13.10,3147.89,0
北方稀土,11/09/16,13.09,3128.37,-1
北方稀土,11/10/16,13.19,3171.28,-1
北方稀土,11/11/16,13.70,3196.04,-1
北方稀土,11/14/16,13.62,3210.37,-1
北方稀土,11/15/16,13.51,3206.99,-2
北方稀土,11/16/16,13.50,3205.06,1
北方稀土,11/17/16,13.54,3208.45,0
北方稀土,11/18/16,13.24,3192.86,0
北方稀土,11/21/16,13.20,3218.15,0
北方稀土,11/22/16,13.36,3248.35,-1
北方稀土,11/23/16,13.20,3241.14,1
北方稀土,11/24/16,13.32,3241.74,-1
北方稀土,11/25/16,13.26,3261.94,-2
北方稀土,11/28/16,13.50,3277.0,0
北方稀土,11/29/16,13.27,3282.92,0
北方稀土,11/30/16,12.99,3250.03,0
北方稀土,12/01/16,13.07,3273.31,1
北方稀土,12/02/16,12.76,3243.84,-2
北方稀土,12/05/16,12.70,3204.71,0
北方稀土,12/06/16,12.93,3199.65,-2
北方稀土,12/07/16,13.01,3222.24,-1
北方稀土,12/08/16,12.96,3215.37,0
北方稀土,12/09/16,12.98,3232.88,0
北方稀土,12/12/16,12.65,3152.97,3
北方稀土,12/13/16,12.85,3155.04,1
北方稀土,12/14/16,12.55,3140.53,0
北方稀土,12/15/16,12.62,3117.68,0
北方稀土,12/16/16,12.53,3122.98,0
北方稀土,12/19/16,12.75,3118.08,1
北方稀土,12/20/16,12.69,3102.88,0
北方稀土,12/21/16,12.77,3137.43,0
北方稀土,12/22/16,12.67,3139.56,-1
北方稀土,12/23/16,12.53,3110.15,0
北方稀土,12/26/16,12.52,3122.57,2
北方稀土,12/27/16,12.51,3114.66,2
北方稀土,12/28/16,12.40,3102.24,0
北方稀土,12/29/16,12.28,3096.1,0
北方稀土,12/30/16,12.27,3103.64,0
北方稀土,01/03/17,12.43,3135.92,0
北方稀土,01/04/17,12.54,3158.79,1
北方稀土,01/05/17,12.51,3165.41,1
北方稀土,01/06/17,12.44,3154.32,0
北方稀土,01/09/17,12.46,3171.24,0
北方稀土,01/10/17,12.50,3161.67,0
北方稀土,01/11/17,12.45,3136.75,0
北方稀土,01/12/17,12.21,3119.29,0
北方稀土,01/13/17,12.07,3112.76,-1
北方稀土,01/16/17,12.18,3103.43,1
北方稀土,01/17/17,12.07,3108.77,0
北方稀土,01/18/17,12.00,3113.01,0
北方稀土,01/19/17,11.93,3101.3,-1
北方稀土,01/20/17,12.02,3123.14,0
北方稀土,01/23/17,12.13,3136.77,0
北方稀土,01/24/17,12.08,3142.55,0
北方稀土,01/25/17,12.14,3149.55,-2
北方稀土,01/26/17,12.50,3159.17,0
北方稀土,02/03/17,12.42,3140.17,1
北方稀土,02/06/17,12.40,3156.98,0
北方稀土,02/07/17,12.46,3153.09,-1
北方稀土,02/08/17,12.46,3166.98,0
北方稀土,02/09/17,12.52,3183.18,0
北方稀土,02/10/17,12.56,3196.7,0
北方稀土,02/13/17,12.63,3216.84,0
北方稀土,02/14/17,12.64,3217.93,0
北方稀土,02/15/17,12.44,3212.99,0
北方稀土,02/16/17,12.98,3229.62,1
北方稀土,02/17/17,12.76,3202.08,0
北方稀土,02/20/17,12.83,3239.96,0
北方稀土,02/21/17,12.90,3253.33,-1
北方稀土,02/22/17,12.90,3261.22,0
北方稀土,02/23/17,12.90,3251.38,1
北方稀土,02/24/17,12.82,3253.43,1
北方稀土,02/27/17,12.78,3228.66,0
北方稀土,02/28/17,12.88,3241.73,0
北方稀土,03/01/17,12.92,3246.93,-1
北方稀土,03/02/17,12.97,3230.03,-1
北方稀土,03/03/17,12.89,3218.31,0
北方稀土,03/06/17,12.95,3233.87,0
北方稀土,03/07/17,12.83,3242.41,0
北方稀土,03/08/17,12.71,3240.66,0
北方稀土,03/09/17,12.63,3216.75,0
北方稀土,03/10/17,12.65,3212.76,0
北方稀土,03/13/17,12.82,3237.02,0
北方稀土,03/14/17,12.82,3239.33,0
北方稀土,03/15/17,12.74,3241.76,2
北方稀土,03/16/17,12.90,3268.94,-1
北方稀土,03/17/17,12.81,3237.45,-1
北方稀土,03/20/17,12.81,3250.81,1
北方稀土,03/21/17,12.70,3261.61,1
北方稀土,03/22/17,12.66,3245.22,1
北方稀土,03/23/17,12.53,3248.55,-1
北方稀土,03/24/17,12.45,3269.45,-11
北方稀土,03/27/17,12.37,3266.96,-1
北方稀土,03/28/17,12.42,3252.95,-1
北方稀土,03/29/17,12.37,3241.31,0
北方稀土,03/30/17,12.07,3210.24,0
北方稀土,03/31/17,12.11,3222.51,0
北方稀土,04/05/17,12.36,3270.31,1
北方稀土,04/06/17,12.35,3281.0,0
北方稀土,04/07/17,12.38,3286.62,0
北方稀土,04/10/17,12.21,3269.39,-2
北方稀土,04/11/17,12.30,3288.97,-1
北方稀土,04/12/17,12.48,3273.83,0
北方稀土,04/13/17,12.53,3275.96,0
北方稀土,04/14/17,12.63,3246.07,-1
北方稀土,04/17/17,12.73,3222.17,0
北方稀土,04/18/17,12.48,3196.71,-1
北方稀土,04/19/17,12.14,3170.69,1
北方稀土,04/20/17,12.14,3172.1,-1
北方稀土,04/21/17,11.99,3173.15,-1
北方稀土,04/24/17,11.29,3129.53,-1
北方稀土,04/25/17,11.23,3134.57,1
北方稀土,04/26/17,11.25,3140.85,0
北方稀土,04/27/17,11.31,3152.19,-1
北方稀土,04/28/17,11.39,3154.66,0
北方稀土,05/02/17,11.43,3143.71,0
北方稀土,05/03/17,11.44,3135.35,-2
北方稀土,05/04/17,11.40,3127.37,-1
北方稀土,05/05/17,11.45,3103.04,-2
北方稀土,05/08/17,11.50,3078.61,-1
北方稀土,05/09/17,11.60,3080.53,1
北方稀土,05/10/17,11.09,3052.79,-2
北方稀土,05/11/17,11.02,3061.5,1
北方稀土,05/12/17,10.93,3083.51,1
北方稀土,05/15/17,10.88,3090.23,1
北方稀土,05/16/17,11.06,3112.96,-1
北方稀土,05/17/17,11.02,3104.44,-1
北方稀土,05/18/17,10.91,3090.14,-1
北方稀土,05/19/17,11.08,3090.63,0
北方稀土,05/22/17,10.97,3075.68,0
北方稀土,05/23/17,10.93,3061.95,0
北方稀土,05/24/17,10.98,3064.08,0
北方稀土,05/25/17,11.10,3107.83,0
北方稀土,05/26/17,10.97,3110.06,0
北方稀土,05/31/17,10.96,3117.18,-1
北方稀土,06/01/17,10.84,3102.62,-1
北方稀土,06/02/17,10.76,3105.54,0
北方稀土,06/05/17,10.82,3091.66,0
北方稀土,06/06/17,10.79,3102.13,0
北方稀土,06/07/17,11.02,3140.32,0
北方稀土,06/08/17,10.97,3150.33,1
北方稀土,06/09/17,11.06,3158.4,0
北方稀土,06/12/17,10.77,3139.88,0
北方稀土,06/13/17,10.96,3153.74,0
北方稀土,06/14/17,11.10,3130.67,-1
北方稀土,06/15/17,11.18,3132.49,0
北方稀土,06/16/17,11.22,3123.17,-1
北方稀土,06/19/17,11.21,3144.37,2
北方稀土,06/20/17,11.24,3140.01,1
北方稀土,06/21/17,11.18,3156.21,-1
北方稀土,06/22/17,11.19,3147.45,0
北方稀土,06/23/17,11.23,3157.87,1
北方稀土,06/26/17,11.43,3185.44,-1
北方稀土,06/27/17,11.41,3191.2,0
北方稀土,06/28/17,11.40,3173.2,3
北方稀土,06/29/17,11.42,3188.06,0
北方稀土,06/30/17,11.33,3192.43,0
北方稀土,07/03/17,11.50,3195.91,0
北方稀土,07/04/17,11.47,3182.8,1
北方稀土,07/05/17,11.69,3207.13,0
北方稀土,07/06/17,12.14,3212.44,-1
北方稀土,07/07/17,13.35,3217.96,2
北方稀土,07/10/17,13.11,3212.63,0
北方稀土,07/11/17,12.67,3203.04,0
北方稀土,07/12/17,13.12,3197.54,1
北方稀土,07/13/17,14.19,3218.16,1
北方稀土,07/14/17,13.76,3222.42,-4
北方稀土,07/17/17,13.49,3176.46,0
北方稀土,07/18/17,14.00,3187.57,-1
北方稀土,07/19/17,14.36,3230.98,-1
北方稀土,07/20/17,14.44,3244.86,-1
北方稀土,07/21/17,14.13,3237.98,-2
北方稀土,07/24/17,14.13,3250.6,-1
北方稀土,07/25/17,13.93,3243.69,0
北方稀土,07/26/17,15.14,3247.67,-5
北方稀土,07/27/17,15.75,3249.78,2
北方稀土,07/28/17,16.92,3253.24,-3
北方稀土,07/31/17,18.61,3273.03,-5
北方稀土,08/01/17,18.11,3292.64,-1
北方稀土,08/02/17,17.95,3285.06,-3
北方稀土,08/03/17,18.36,3272.93,0
北方稀土,08/04/17,17.41,3262.08,2
北方稀土,08/07/17,19.15,3279.46,0
北方稀土,08/08/17,19.57,3281.87,-1
北方稀土,08/09/17,19.85,3275.57,1
北方稀土,08/10/17,20.02,3261.75,-3
北方稀土,08/11/17,18.35,3208.54,4
北方稀土,08/14/17,20.00,3237.36,-3
北方稀土,08/15/17,20.08,3251.26,-2
北方稀土,08/16/17,18.61,3246.45,0
北方稀土,08/17/17,18.87,3268.43,-5
北方稀土,08/18/17,18.37,3268.72,1
北方稀土,08/21/17,18.45,3286.91,3
北方稀土,08/22/17,18.13,3290.23,0
北方稀土,08/23/17,17.20,3287.7,-3
北方稀土,08/24/17,17.24,3271.51,0
北方稀土,08/25/17,17.65,3331.52,-1
北方稀土,08/28/17,18.00,3362.65,0
北方稀土,08/29/17,17.70,3365.23,-3
北方稀土,08/30/17,18.21,3363.63,0
北方稀土,08/31/17,18.09,3360.81,0
北方稀土,09/01/17,18.78,3367.12,-1
北方稀土,09/04/17,19.35,3379.58,-1
北方稀土,09/05/17,18.92,3384.32,-1
